feature_value,coordinate,Nz,Eiz
"A=0.14.2.17|t=1.14.16.1",0,268435456,3547136
"A=0.14.2.17|t=1.14.16.1",1,268435456,3547136
"A=0.14.2.17|t=1.14.16.1",2,268435456,3547136
"A=0.14.2.17|t=1.14.16.1",3,268435456,3547136
"A=0.14.2.7|t=14.4.17.3",0,268435456,3426304
"A=0.14.2.7|t=14.4.17.3",1,268435456,3487744
"A=0.14.2.7|t=14.4.17.3",2,268435456,3862528
"A=0.14.2.7|t=14.4.17.3",3,268435456,3555328
"A=0.17.4.10|t=9.2.12.14",0,268435456,2146304
"A=0.17.4.10|t=9.2.12.14",1,268435456,1957888
"A=0.17.4.10|t=9.2.12.14",2,268435456,1957888
"A=0.17.4.10|t=9.2.12.14",3,268435456,1957888
"A=0.18.12.16|t=8.15.8.8",0,268435456,8501760
"A=0.18.12.16|t=8.15.8.8",1,268435456,8171520
"A=0.18.12.16|t=8.15.8.8",2,268435456,8347136
"A=0.18.12.16|t=8.15.8.8",3,268435456,8361984
"A=0.2.16.7|t=7.1.16.2",0,268435456,589824
"A=0.2.16.7|t=7.1.16.2",1,268435456,753664
"A=0.2.16.7|t=7.1.16.2",2,268435456,753664
"A=0.2.16.7|t=7.1.16.2",3,268435456,753664
"A=1.10.3.2|t=15.4.10.4",0,268435456,3002368
"A=1.10.3.2|t=15.4.10.4",1,268435456,3262464
"A=1.10.3.2|t=15.4.10.4",2,268435456,3497984
"A=1.10.3.2|t=15.4.10.4",3,268435456,3815424
"A=1.13.16.2|t=0.0.1.0",0,268435456,0
"A=1.13.16.2|t=0.0.1.0",1,268435456,0
"A=1.13.16.2|t=0.0.1.0",2,268435456,0
"A=1.13.16.2|t=0.0.1.0",3,268435456,0
"A=1.13.18.7|t=15.6.7.0",0,268435456,2764800
"A=1.13.18.7|t=15.6.7.0",1,268435456,2764800
"A=1.13.18.7|t=15.6.7.0",2,268435456,2580480
"A=1.13.18.7|t=15.6.7.0",3,268435456,2764800
"A=1.3.4.9|t=3.9.14.7",0,268435456,6305792
"A=1.3.4.9|t=3.9.14.7",1,268435456,6305792
"A=1.3.4.9|t=3.9.14.7",2,268435456,6537216
"A=1.3.4.9|t=3.9.14.7",3,268435456,6209536
"A=1.3.9.5|t=4.16.7.6",0,268435456,1916928
"A=1.3.9.5|t=4.16.7.6",1,268435456,2072576
"A=1.3.9.5|t=4.16.7.6",2,268435456,2072576
"A=1.3.9.5|t=4.16.7.6",3,268435456,2072576
"A=1.4.13.2|t=14.1.5.0",0,268435456,5136384
"A=1.4.13.2|t=14.1.5.0",1,268435456,5136384
"A=1.4.13.2|t=14.1.5.0",2,268435456,5136384
"A=1.4.13.2|t=14.1.5.0",3,268435456,4988928
"A=1.6.7.5|t=2.14.9.0",0,268435456,2902016
"A=1.6.7.5|t=2.14.9.0",1,268435456,2742272
"A=1.6.7.5|t=2.14.9.0",2,268435456,2653184
"A=1.6.7.5|t=2.14.9.0",3,268435456,2562048
"A=1.8.11.10|t=1.17.8.17",0,268435456,6420480
