feature_id,feature_value,Nz,Ez
t_autocorrelation,"-1",268435456,4595232
t_autocorrelation,"-10",268435456,8964848
t_autocorrelation,"-104",268435456,12571312
t_autocorrelation,"-11",268435456,22363744
t_autocorrelation,"-112",268435456,12441208
t_autocorrelation,"-119",268435456,11394992
t_autocorrelation,"-126",536870912,16594600
t_autocorrelation,"-130",268435456,21306688
t_autocorrelation,"-135",268435456,524288
t_autocorrelation,"-15",268435456,4623744
t_autocorrelation,"-16",268435456,9188864
t_autocorrelation,"-187",268435456,6584320
t_autocorrelation,"-2",536870912,33945312
t_autocorrelation,"-20",268435456,8966144
t_autocorrelation,"-25",268435456,3276800
t_autocorrelation,"-26",268435456,5534208
t_autocorrelation,"-30",268435456,15566736
t_autocorrelation,"-32",805306368,53749896
t_autocorrelation,"-33",268435456,14203648
t_autocorrelation,"-34",268435456,40177544
t_autocorrelation,"-36",1073741824,65057048
t_autocorrelation,"-39",268435456,11769728
t_autocorrelation,"-4",536870912,42994416
t_autocorrelation,"-48",268435456,2228224
t_autocorrelation,"-49",268435456,14198272
t_autocorrelation,"-5",268435456,15821376
t_autocorrelation,"-51",268435456,5774560
t_autocorrelation,"-54",268435456,36590088
t_autocorrelation,"-55",536870912,16348240
t_autocorrelation,"-6",805306368,41915664
t_autocorrelation,"-65",268435456,11834816
t_autocorrelation,"-7",268435456,22479528
t_autocorrelation,"-70",805306368,9771392
t_autocorrelation,"-77",268435456,13447248
t_autocorrelation,"-8",268435456,13009888
t_autocorrelation,"-90",268435456,6884832
t_autocorrelation,"-91",268435456,9464384
t_autocorrelation,"-98",268435456,7914496
t_autocorrelation,"-99",268435456,16822944
t_autocorrelation,"0",3758096384,162649506
t_autocorrelation,"1",268435456,0
t_autocorrelation,"10",805306368,53017696
t_autocorrelation,"12",805306368,30145576
t_autocorrelation,"120",268435456,6136992
t_autocorrelation,"132",268435456,23130656
t_autocorrelation,"14",536870912,32372846
t_autocorrelation,"143",268435456,25100304
t_autocorrelation,"154",268435456,23703960
t_autocorrelation,"16",536870912,22310528
t_autocorrelation,"168",268435456,1810432
t_autocorrelation,"18",805306368,40767792
t_autocorrelation,"182",268435456,19555168
t_autocorrelation,"2",1610612736,91069200
t_autocorrelation,"20",1073741824,43321096
t_autocorrelation,"26",268435456,7731680
t_autocorrelation,"3",268435456,21300560
t_autocorrelation,"32",268435456,7696256
t_autocorrelation,"33",1073741824,43616544
t_autocorrelation,"34",268435456,6225536
t_autocorrelation,"36",805306368,35163936
t_autocorrelation,"4",536870912,24130304
t_autocorrelation,"40",268435456,38864272
t_autocorrelation,"44",268435456,32456096
t_autocorrelation,"48",536870912,21184080
t_autocorrelation,"54",268435456,1179648
t_autocorrelation,"56",268435456,28918656
t_autocorrelation,"6",805306368,46343704
t_autocorrelation,"60",536870912,7337944
t_autocorrelation,"64",268435456,32429368
t_autocorrelation,"66",805306368,71093492
t_autocorrelation,"70",268435456,27279184
t_autocorrelation,"8",268435456,13313520
t_autocorrelation,"9",268435456,5348800
t_autocorrelation,"91",268435456,19119488
