rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,A=73|t=219,1,128,1285681408,434181523,7.0,1.5661629498187517
2,A=153|t=123,1,64,1264669056,434181523,6.0,1.5423896665699328
3,A=146|t=25,3,128,3729502976,1302544569,5.415037499278844,1.5176506401179717
4,A=91|t=143,1,32,1225096448,434181523,5.0,1.4965250954156373
5,A=105|t=101,5,128,5972961664,2170907615,4.678071905112637,1.4601481301972383
6,A=99|t=123,3,64,1174216896,434181523,4.415037499278844,1.4353286839861714
7,A=195|t=95,7,128,8083896448,3039270661,4.192645077942396,1.4113256822013305
8,A=59|t=208,1,16,1140204528,434181523,4.0,1.3929223987126917
9,A=127|t=97,9,128,10116723584,3907633707,3.830074998557688,1.3723749887843024
10,A=150|t=109,5,64,1109264704,434181523,3.678071905112638,1.3532334399754473
11,A=133|t=57,11,128,12064632704,4775996753,3.5405683813627027,1.3369102338880954
12,A=119|t=97,3,32,1085526560,434181523,3.415037499278844,1.3220247882269915
13,A=178|t=45,13,128,13982545280,5644359799,3.299560281858908,1.3087451418522016
14,A=110|t=29,7,64,7460695744,3039270661,3.192645077942396,1.2955850154693707
15,A=129|t=63,15,128,5284292224,2170907615,3.0931094043914813,1.283411918522103
16,A=159|t=121,1,8,1048659800,434181523,3.0,1.2721764861001872
17,A=235|t=113,17,128,17703953792,7381085891,2.9125371587496605,1.2621666072661117
18,A=122|t=111,9,64,9288443840,3907633707,2.830074998557688,1.2491416731655045
19,A=102|t=124,19,128,1020725632,434181523,2.7520724865564143,1.2332248890709057
20,A=102|t=146,5,32,5049249184,2170907615,2.678071905112638,1.217770545136063
21,A=115|t=179,21,128,20991839168,9117811983,2.6076825772212398,1.203069006665812
22,A=116|t=157,11,64,10891135072,4775996753,2.5405683813627027,1.1892805584020258
23,A=107|t=164,23,128,22569017280,9986175029,2.476438043942987,1.1763395024935228
24,A=77|t=89,3,16,2916844088,1302544569,2.415037499278844,1.163075535082341
25,A=162|t=179,25,128,24093279424,10854538075,2.356143810225275,1.1503324453924204
26,A=162|t=63,13,64,12424519776,5644359799,2.299560281858908,1.1383082304163028
