feature_id,feature_value,Nz,Ez
mechanism_margin,"U=0.0.0.0.0.0.0.2|V=2.0.0.0|M=1",43968,0
mechanism_margin,"U=0.0.0.0.0.0.0.2|V=2.0.0.0|M=3",393216,0
mechanism_margin,"U=0.0.0.0.0.0.0.2|V=2.0.0.0|M=5",770048,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=-2",992,992
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=-3",6048,6048
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=-4",672,672
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=1",8192,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=2",720896,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.0.2|M=3",1492064,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=-1",99600,99600
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=-2",80,80
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=-3",5184,5184
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=-4",448,448
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=1",252928,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=2",386496,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=3",1017232,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.1.1|M=4",340544,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=-1",47824,47824
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=-2",48,48
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=-3",688,688
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=1",13312,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=2",237312,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=3",56256,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.0.2.0|M=5",1318912,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.0.1|M=-2",992,992
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.0.1|M=-3",9392,9392
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.0.1|M=-4",1568,1568
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.0.1|M=2",1441792,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.0.1|M=3",2604768,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=-1",81920,81920
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=-2",64,64
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=-3",2288,2288
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=-4",448,448
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=1",34816,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=2",406704,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=3",1017232,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.1.1.0|M=4",340544,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.2.0.0|M=-3",1792,1792
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.2.0.0|M=-4",896,896
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.2.0.0|M=2",720896,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=0.2.0.0|M=3",1091360,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=-1",159264,159264
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=-2",752,752
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=-3",8624,8624
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=-4",672,672
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=1",328976,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=2",485008,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.0.1|M=3",1833600,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=-1",147872,147872
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=-2",544,544
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=-3",2288,2288
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=1",66256,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=2",606600,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=3",148664,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.0.1.0|M=5",2850816,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=-1",129024,129024
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=-2",944,944
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=-3",4352,4352
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=-4",672,672
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=1",81920,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=2",599552,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=1.1.0.0|M=3",1740400,0
