rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
2441,22.45.4.-24,6049,92416,8403023714,2842951363,3.9333740815378557,1.5635191378319109
2442,22.49.-4.-12,3027,46208,4204319354,1422650649,3.9321820670596574,1.5632908262994771
2443,8.-1.-2.6,6059,92416,8414253702,2847651233,3.930991036660229,1.56306285553353
2444,8.-3.2.0,379,5776,1052483587,356250146,3.9298009887160794,1.5628352247688821
2445,-8.-41.-10.36,6067,92416,1203319134,407344447,3.9290874308542545,1.562698166156025
2446,-8.-51.10.6,3035,46208,842659918,285282109,3.9283742257441268,1.5625612300184555
2447,8.41.10.-36,6073,92416,8429964422,2854231051,3.9276613730370977,1.5624244161914647
2448,8.51.-10.-6,1519,23104,2108332416,713910253,3.9269488723850876,1.562287724510641
2449,-12.-29.-14.36,6077,92416,8434450208,2856110999,3.926711450342111,1.5622419819046205
2450,-12.-43.14.-6,3039,46208,602540768,204041499,3.9264740673648766,1.562196252900799
2451,-14.-13.-12.24,6079,92416,8436691296,2857050973,3.92623672344053,1.5621505374930877
2452,-14.-25.12.-12,5,76,1387798,469987,3.925999418556223,1.5621048356754015
2453,-16.-23.-6.18,6081,92416,8438932384,2857990947,3.9257621526991158,1.5620591474416574
2454,-16.-29.6.0,3041,46208,4220026464,1429230467,3.925524925856373,1.5620134727857782
2455,-24.-52.-4.27,6083,92416,8441173472,2858930921,3.9252877380151667,1.5619678117016882
2456,-24.-56.4.15,1521,23104,162351808,54988479,3.9250505891626744,1.561922164183317
2457,-4.-20.24.-33,6085,92416,241240416,81710597,3.9248134792860805,1.5618765302245972
2458,-4.4.-24.39,3043,46208,4222267552,1430170441,3.9245764083725754,1.5618309098194643
2459,-6.10.-2.-3,6087,92416,8445655648,2860810869,3.924339376409356,1.5617853029618587
2460,-6.8.2.-9,761,11552,1055847024,357660107,3.9241023833836257,1.561739709645724
2461,12.29.14.-36,6089,92416,8447896736,2861750843,3.9238654292825936,1.561694129865007
2462,12.43.-14.6,3045,46208,844901728,286222083,3.9236285140934766,1.5616485636136586
2463,14.13.12.-24,6091,92416,8450137824,2862690817,3.923391637803495,1.561603010885633
2464,14.25.-12.12,1523,23104,301830656,102255743,3.9231548003998786,1.561557471674888
2465,16.23.6.-18,6093,92416,8452378912,2863630791,3.9229180018698617,1.561511945975385
2466,16.29.-6.0,3047,46208,4226749728,1432050389,3.922681242200685,1.56146643378109
2467,24.52.4.-27,6095,92416,1690924000,572914153,3.9224445213795964,1.5614209350859711
2468,24.56.-4.-15,381,5776,528483784,179065047,3.922207839393849,1.561375449884001
2469,4.-4.24.-39,6097,92416,650527776,220423903,3.9219711962307024,1.561329978169155
2470,4.20.-24.33,3049,46208,4228990816,1432990363,3.9217345918774225,1.5612845199354135
2471,6.-10.2.3,321,4864,63602272,21552261,3.921498026321282,1.5612390751767593
