feature_id,feature_value,Nz,Ez
at_pair_histogram,"-1:-4:1;4:-5:1;",65536,3328
at_pair_histogram,"-1:-4:1;4:-6:1;",32768,1792
at_pair_histogram,"-1:-4:1;4:0:1;",131072,0
at_pair_histogram,"-1:-4:1;4:2:1;",32768,8108
at_pair_histogram,"-1:-4:1;4:3:1;",65536,9088
at_pair_histogram,"-1:-4:1;4:4:1;",32768,2048
at_pair_histogram,"-1:-4:1;5:-1:1;",131072,4608
at_pair_histogram,"-1:-4:1;5:-2:1;",65536,9984
at_pair_histogram,"-1:-4:1;5:-5:1;",65536,2304
at_pair_histogram,"-1:-4:1;5:-6:1;",131072,4224
at_pair_histogram,"-1:-4:1;5:-7:1;",65536,3540
at_pair_histogram,"-1:-4:1;5:0:1;",65536,0
at_pair_histogram,"-1:-4:1;6:-6:1;",32768,704
at_pair_histogram,"-1:-4:1;6:-7:1;",65536,2400
at_pair_histogram,"-1:-4:1;6:-8:1;",32768,1664
at_pair_histogram,"-1:-5:1;3:1:1;",32768,3152
at_pair_histogram,"-1:-5:1;3:2:1;",65536,7212
at_pair_histogram,"-1:-5:1;3:3:1;",32768,4418
at_pair_histogram,"-1:-5:1;4:-1:1;",131072,0
at_pair_histogram,"-1:-5:1;4:-2:1;",65536,4572
at_pair_histogram,"-1:-5:1;4:0:1;",65536,0
at_pair_histogram,"-1:-5:1;4:2:1;",65536,14192
at_pair_histogram,"-1:-5:1;4:3:1;",131072,14064
at_pair_histogram,"-1:-5:1;4:4:1;",65536,3328
at_pair_histogram,"-1:-5:1;5:-1:1;",262144,0
at_pair_histogram,"-1:-5:1;5:-2:1;",131072,11192
at_pair_histogram,"-1:-5:1;5:-5:1;",32768,1152
at_pair_histogram,"-1:-5:1;5:-6:1;",65536,2640
at_pair_histogram,"-1:-5:1;5:-7:1;",32768,2372
at_pair_histogram,"-1:-5:1;5:0:1;",131072,0
at_pair_histogram,"-1:-5:1;5:3:1;",32768,4668
at_pair_histogram,"-1:-5:1;5:4:1;",65536,2304
at_pair_histogram,"-1:-5:1;5:5:1;",32768,1152
at_pair_histogram,"-1:-5:1;6:-1:1;",131072,0
at_pair_histogram,"-1:-5:1;6:-2:1;",65536,6144
at_pair_histogram,"-1:-5:1;6:-6:1;",65536,768
at_pair_histogram,"-1:-5:1;6:-7:1;",131072,2240
at_pair_histogram,"-1:-5:1;6:-8:1;",65536,2688
at_pair_histogram,"-1:-5:1;6:0:1;",65536,0
at_pair_histogram,"-1:-5:1;7:-7:1;",32768,1636
at_pair_histogram,"-1:-5:1;7:-8:1;",65536,3800
at_pair_histogram,"-1:-5:1;7:-9:1;",32768,2304
at_pair_histogram,"-1:-6:1;4:2:1;",32768,6568
at_pair_histogram,"-1:-6:1;4:3:1;",65536,6416
at_pair_histogram,"-1:-6:1;4:4:1;",32768,1792
at_pair_histogram,"-1:-6:1;5:-1:1;",131072,512
at_pair_histogram,"-1:-6:1;5:-2:1;",65536,3840
at_pair_histogram,"-1:-6:1;5:0:1;",65536,256
at_pair_histogram,"-1:-6:1;5:3:1;",65536,6720
at_pair_histogram,"-1:-6:1;5:4:1;",131072,4224
at_pair_histogram,"-1:-6:1;5:5:1;",65536,2640
at_pair_histogram,"-1:-6:1;6:-1:1;",262144,0
at_pair_histogram,"-1:-6:1;6:-2:1;",131072,6144
at_pair_histogram,"-1:-6:1;6:-6:1;",32768,192
at_pair_histogram,"-1:-6:1;6:-7:1;",65536,512
at_pair_histogram,"-1:-6:1;6:-8:1;",32768,896
at_pair_histogram,"-1:-6:1;6:0:1;",131072,0
at_pair_histogram,"-1:-6:1;6:4:1;",32768,704
at_pair_histogram,"-1:-6:1;6:5:1;",65536,768
at_pair_histogram,"-1:-6:1;6:6:1;",32768,192
at_pair_histogram,"-1:-6:1;7:-1:1;",131072,2560
at_pair_histogram,"-1:-6:1;7:-2:1;",65536,3456
at_pair_histogram,"-1:-6:1;7:-7:1;",65536,704
at_pair_histogram,"-1:-6:1;7:-8:1;",131072,3072
at_pair_histogram,"-1:-6:1;7:-9:1;",65536,3584
at_pair_histogram,"-1:-6:1;7:0:1;",65536,1920
at_pair_histogram,"-1:-6:1;8:-8:1;",32768,1912
at_pair_histogram,"-1:-6:1;8:-9:1;",65536,4416
at_pair_histogram,"-1:-6:1;8:9:1;",32768,2656
at_pair_histogram,"-1:-7:1;5:3:1;",32768,3732
at_pair_histogram,"-1:-7:1;5:4:1;",65536,3540
at_pair_histogram,"-1:-7:1;5:5:1;",32768,2372
at_pair_histogram,"-1:-7:1;6:-1:1;",131072,1024
at_pair_histogram,"-1:-7:1;6:-2:1;",65536,3536
at_pair_histogram,"-1:-7:1;6:0:1;",65536,1280
at_pair_histogram,"-1:-7:1;6:4:1;",65536,2400
at_pair_histogram,"-1:-7:1;6:5:1;",131072,2240
at_pair_histogram,"-1:-7:1;6:6:1;",65536,512
at_pair_histogram,"-1:-7:1;7:-1:1;",262144,1536
at_pair_histogram,"-1:-7:1;7:-2:1;",131072,6144
at_pair_histogram,"-1:-7:1;7:-7:1;",32768,512
at_pair_histogram,"-1:-7:1;7:-8:1;",65536,1024
at_pair_histogram,"-1:-7:1;7:-9:1;",32768,2116
at_pair_histogram,"-1:-7:1;7:0:1;",131072,2992
at_pair_histogram,"-1:-7:1;7:5:1;",32768,1608
at_pair_histogram,"-1:-7:1;7:6:1;",65536,576
at_pair_histogram,"-1:-7:1;7:7:1;",32768,448
at_pair_histogram,"-1:-7:1;8:-1:1;",131072,7424
at_pair_histogram,"-1:-7:1;8:-2:1;",65536,5392
at_pair_histogram,"-1:-7:1;8:-8:1;",65536,2976
at_pair_histogram,"-1:-7:1;8:-9:1;",131072,6976
at_pair_histogram,"-1:-7:1;8:0:1;",65536,6400
at_pair_histogram,"-1:-7:1;8:9:1;",65536,5280
at_pair_histogram,"-1:-7:1;9:-9:1;",32768,5274
at_pair_histogram,"-1:-7:1;9:8:1;",32768,5676
at_pair_histogram,"-1:-7:1;9:9:1;",65536,8756
at_pair_histogram,"-1:-8:1;6:4:1;",32768,1664
at_pair_histogram,"-1:-8:1;6:5:1;",65536,2688
at_pair_histogram,"-1:-8:1;6:6:1;",32768,896
at_pair_histogram,"-1:-8:1;7:-1:1;",131072,512
at_pair_histogram,"-1:-8:1;7:-2:1;",65536,3072
at_pair_histogram,"-1:-8:1;7:0:1;",65536,1116
at_pair_histogram,"-1:-8:1;7:5:1;",65536,3744
at_pair_histogram,"-1:-8:1;7:6:1;",131072,2880
at_pair_histogram,"-1:-8:1;7:7:1;",65536,896
at_pair_histogram,"-1:-8:1;8:-1:1;",262144,3072
at_pair_histogram,"-1:-8:1;8:-2:1;",131072,7536
at_pair_histogram,"-1:-8:1;8:-8:1;",32768,1752
at_pair_histogram,"-1:-8:1;8:-9:1;",65536,4032
at_pair_histogram,"-1:-8:1;8:0:1;",131072,3840
at_pair_histogram,"-1:-8:1;8:6:1;",32768,1828
at_pair_histogram,"-1:-8:1;8:7:1;",65536,2592
at_pair_histogram,"-1:-8:1;8:8:1;",32768,1596
at_pair_histogram,"-1:-8:1;8:9:1;",32768,2464
at_pair_histogram,"-1:-8:1;9:-1:1;",131072,7168
at_pair_histogram,"-1:-8:1;9:-2:1;",65536,7080
at_pair_histogram,"-1:-8:1;9:-7:1;",32768,5964
at_pair_histogram,"-1:-8:1;9:-8:1;",65536,7704
at_pair_histogram,"-1:-8:1;9:-9:1;",98304,8878
at_pair_histogram,"-1:-8:1;9:0:1;",65536,4560
at_pair_histogram,"-1:-8:1;9:8:1;",65536,7704
at_pair_histogram,"-1:-8:1;9:9:1;",131072,9128
at_pair_histogram,"-1:-9:1;7:5:1;",32768,2304
at_pair_histogram,"-1:-9:1;7:6:1;",65536,3552
at_pair_histogram,"-1:-9:1;7:7:1;",32768,2052
at_pair_histogram,"-1:-9:1;8:-1:1;",131072,0
at_pair_histogram,"-1:-9:1;8:-2:1;",65536,4992
at_pair_histogram,"-1:-9:1;8:-6:1;",32768,2752
at_pair_histogram,"-1:-9:1;8:-7:1;",65536,5664
at_pair_histogram,"-1:-9:1;8:-8:1;",32768,2560
at_pair_histogram,"-1:-9:1;8:0:1;",65536,0
at_pair_histogram,"-1:-9:1;8:6:1;",65536,4224
at_pair_histogram,"-1:-9:1;8:7:1;",131072,6208
at_pair_histogram,"-1:-9:1;8:8:1;",65536,3840
at_pair_histogram,"-1:-9:1;9:-1:1;",262144,1536
at_pair_histogram,"-1:-9:1;9:-2:1;",131072,10864
at_pair_histogram,"-1:-9:1;9:-7:1;",65536,9908
at_pair_histogram,"-1:-9:1;9:-8:1;",131072,10280
at_pair_histogram,"-1:-9:1;9:-9:1;",98304,4400
at_pair_histogram,"-1:-9:1;9:0:1;",196608,0
