rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,-4:-3:1;0:-3:1;,1,46208,3078608,469987,15.49585502688717,2.711585423302057
2,-4:-3:1;0:3:1;,1,23104,3078608,469987,14.49585502688717,2.711585423302057
3,-4:3:1;0:-3:1;,3,46208,3078608,469987,13.910892526166014,2.711585423302057
4,-4:3:1;0:3:1;,1,11552,3078608,469987,13.49585502688717,2.711585423302057
5,0:-3:1;4:-3:1;,5,46208,3078608,469987,13.173926931999809,2.711585423302057
6,0:-3:1;4:3:1;,3,23104,3078608,469987,12.910892526166014,2.711585423302057
7,0:3:1;4:-3:1;,7,46208,3078608,469987,12.688500104829567,2.711585423302057
8,0:3:1;4:3:1;,1,5776,3078608,469987,12.49585502688717,2.711585423302057
9,-1:-2:1;4:-4:1;,9,46208,9185284,1409961,12.325930025444858,2.703669071004976
10,-1:-4:1;4:2:1;,5,23104,3048284,469987,12.173926931999809,2.697304563890037
11,-1:2:1;4:4:1;,11,46208,33409828,5169857,12.036423408249874,2.692076274659918
12,-1:4:1;4:-2:1;,3,11552,3028068,469987,11.910892526166014,2.6877048466394737
13,-4:-2:1;-1:-4:1;,13,46208,39263804,6109831,11.79541530874608,2.6839955721043363
14,-4:-2:1;1:4:1;,7,23104,3013628,469987,11.688500104829567,2.680808585702716
15,-4:-4:1;-1:2:1;,15,46208,3007852,469987,11.588964431278653,2.678040824583528
16,-4:-4:1;1:-2:1;,1,2888,3002798,469987,11.49585502688717,2.6756146701892374
17,-4:2:1;-1:4:1;,17,46208,50971756,7989779,11.408392185636831,2.673470552211646
18,-4:2:1;1:-4:1;,9,23104,8983124,1409961,11.325930025444858,2.671561990736964
19,-4:4:1;-1:-2:1;,1,2432,2990828,469987,11.247927513443585,2.6698521876457217
20,-4:4:1;1:2:1;,5,11552,2987636,469987,11.173926931999809,2.6683116304028904
21,1:-2:1;4:4:1;,21,46208,2984748,469987,11.10353760410841,2.666916373968329
22,1:-4:1;4:-2:1;,11,23104,32803348,5169857,11.036423408249874,2.6656467870153713
23,1:2:1;4:-4:1;,23,46208,68533684,10809701,10.972293070830158,2.6644866223725314
24,1:4:1;4:2:1;,3,5776,2977528,469987,10.910892526166014,2.6634223179109893
25,-3:-9:1;6:-2:1;,25,46208,10614844,1678525,10.851998837112447,2.6608172391249134
26,-6:2:1;-3:-9:1;,13,23104,38573572,6109831,10.79541530874608,2.658408368702286
27,-6:2:1;3:9:1;,27,46208,8887820,1409961,10.740967524723702,2.6561743411935446
28,3:9:1;6:-2:1;,7,11552,20708404,3289909,10.688500104829567,2.6540967849155517
29,-3:2:1;6:-9:1;,29,46208,85668188,13629623,10.6378740317596,2.6520139165651173
30,-6:9:1;-3:2:1;,15,23104,2950092,469987,10.588964431278653,2.6500671892761085
31,-6:9:1;3:-2:1;,31,46208,91337332,14569597,10.541658716500296,2.648243676112934
32,3:-2:1;6:-9:1;,1,1444,2942872,469987,10.49585502688717,2.646532036708695
33,-3:-2:1;6:9:1;,33,46208,32324662,5169857,10.451460907528718,2.6444390039298797
34,-6:-9:1;-3:-2:1;,17,23104,7126862,1141397,10.408392185636831,2.6424663129999817
35,-6:-9:1;3:2:1;,35,46208,20515630,3289909,10.366572009942205,2.6406038734239687
36,3:2:1;6:9:1;,9,11552,8781686,1409961,10.325930025444858,2.638842692307145
37,-3:9:1;6:2:1;,37,46208,108173650,17389519,10.286401661258221,2.637059183259086
38,-6:-2:1;-3:9:1;,1,1216,2920186,469987,10.247927513443585,2.635367506856232
39,-6:-2:1;3:-9:1;,39,46208,5417166,872833,10.210452808024923,2.633760747361519
40,3:-9:1;6:2:1;,5,5776,14569238,2349935,10.173926931999809,2.6322326665477647
41,-4:-1:1;-4:7:1;,41,46208,119210864,19269467,10.138303022269087,2.629127146526546
42,-4:-1:1;4:-7:1;,21,23104,20311304,3289909,10.10353760410841,2.6261632804531843
43,-4:7:1;4:1:1;,43,46208,124524784,20209441,10.069590272185073,2.6233315865743614
44,4:-7:1;4:1:1;,11,11552,31795436,5169857,10.036423408249874,2.6206234113836264
45,-4:1:1;-4:7:1;,45,46208,43273792,7049805,10.004001930557497,2.617838289177408
46,-4:1:1;4:-7:1;,23,23104,66230504,10809701,9.972293070830158,2.6151692186844753
47,-4:7:1;4:-1:1;,47,46208,135100640,22089389,9.941266175209533,2.6126090901050336
48,4:-7:1;4:-1:1;,3,2888,2869589,469987,9.910892526166014,2.610151363113403
49,-4:-1:1;4:7:1;,49,46208,140377016,23029363,9.881145182771963,2.6077603304269337
50,-4:-7:1;-4:-1:1;,25,23104,14301376,2349935,9.851998837112447,2.6054612048697834
51,-4:-7:1;4:1:1;,51,46208,48550168,7989779,9.823429684915675,2.6032487844827448
52,4:1:1;4:7:1;,13,11552,37071812,6109831,9.79541530874608,2.601118252809454
53,-3:-8:1;6:2:1;,53,46208,150909552,24909311,9.767934572323972,2.598927104048656
54,-6:-2:1;-3:-8:1;,27,23104,76765928,12689649,9.740967524723702,2.5968139589877515
55,-6:-2:1;3:8:1;,55,46208,31230832,5169857,9.714495313362512,2.594774722987583
56,3:8:1;6:2:1;,7,5776,405042,67141,9.688500104829567,2.592805583209278
57,-4:-7:1;-4:1:1;,3,2432,8494520,1409961,9.66296501272243,2.5908771695758595
58,-4:-7:1;4:-1:1;,29,23104,82007648,13629623,9.6378740317596,2.589012803899128
59,-4:1:1;4:7:1;,59,46208,166634712,27729233,9.61321197752533,2.5872093460043195
60,4:-1:1;4:7:1;,15,11552,42313532,7049805,9.588964431278653,2.585463857785378
61,-8:-1:1;8:2:1;,61,46208,171863436,28669207,9.565117689324286,2.5836887388300274
62,-8:-2:1;-8:-1:1;,31,23104,87236372,14569597,9.541658716500296,2.5819687996776834
63,-8:-2:1;-8:1:1;,63,46208,25297436,4229883,9.518575103387255,2.5803015056316125
64,-8:-2:1;8:-1:1;,1,722,5615355,939974,9.49585502688717,2.5786844749646254
65,-8:-2:1;8:1:1;,65,46208,182300668,30549155,9.473487213858716,2.577115467545997
66,-8:1:1;8:2:1;,33,23104,92454988,15509571,9.451460907528718,2.5755923744686253
67,8:-1:1;8:2:1;,67,46208,187519284,31489129,9.429765836429398,2.5741132085752376
68,8:1:1;8:2:1;,17,11552,47532148,7989779,9.408392185636831,2.5726760957940003
69,-3:-7:1;8:-5:1;,35,23104,97644724,16449545,9.366572009942205,2.5694944145512855
70,-8:5:1;-3:-7:1;,9,5776,2784032,469987,9.325930025444858,2.5664830367728424
71,-8:5:1;3:7:1;,37,23104,102805580,17389519,9.286401661258221,2.5636286392435585
72,3:7:1;8:-5:1;,1,608,396188,67141,9.247927513443585,2.560919253752912
73,-8:-1:1;-8:2:1;,77,46208,213348112,36188999,9.22906848619227,2.559586235688541
74,-8:-1:1;8:-2:1;,39,23104,35987368,6109831,9.210452808024923,2.55828621178594
75,-8:1:1;-8:2:1;,79,46208,218500304,37128973,9.192074278710068,2.557017971529866
76,-8:1:1;8:-2:1;,5,2888,2763455,469987,9.173926931999809,2.5557803629300313
77,-8:2:1;8:-1:1;,81,46208,74550832,12689649,9.156005024002546,2.554572289025052
78,-8:2:1;8:1:1;,41,23104,113114296,19269467,9.138303022269087,2.5533927046341476
79,8:-2:1;8:-1:1;,83,46208,32686384,5572703,9.120815595540247,2.552240613336328
80,8:-2:1;8:1:1;,21,11552,19281732,3289909,9.10353760410841,2.551115064658702
81,-3:-2:1;6:-8:1;,85,46208,233951104,39948895,9.08646409074947,2.5499795333149904
82,-6:8:1;-3:-2:1;,43,23104,118260712,20209441,9.069590272185073,2.5488695461782136
83,-6:8:1;3:2:1;,87,46208,79697248,13629623,9.052911531038443,2.547784250577752
84,3:2:1;6:-8:1;,11,5776,4315394,738551,9.036423408249874,2.5467228313887933
85,-1:-2:1;4:-5:1;,45,23104,41130896,7049805,9.004001930557497,2.5445672422681116
86,-1:-5:1;4:2:1;,23,11552,62977172,10809701,8.972293070830158,2.542502356286105
87,-1:2:1;4:5:1;,47,23104,128516000,22089389,8.941266175209533,2.5405225644937284
88,-1:5:1;4:-2:1;,3,1444,5461569,939974,8.910892526166014,2.5386227112213606
89,-4:-2:1;-1:-5:1;,49,23104,133639312,23029363,8.881145182771963,2.536798049182007
90,-4:-2:1;1:5:1;,25,11552,68100484,11749675,8.851998837112447,2.535044199808847
91,-4:-5:1;-1:2:1;,51,23104,6607744,1141397,8.823429684915675,2.533357118128535
92,-4:-5:1;1:-2:1;,13,5776,35331070,6109831,8.79541530874608,2.53173306157624
93,-4:2:1;-1:5:1;,53,23104,143885936,24909311,8.767934572323972,2.5301685622457173
94,-4:2:1;1:-5:1;,27,11552,24407932,4229883,8.740967524723702,2.528660402140824
95,-4:5:1;-1:-2:1;,55,23104,149009248,25849285,8.714495313362512,2.5272055910563402
96,-4:5:1;1:2:1;,7,2888,18946363,3289909,8.688500104829567,2.525801346767794
97,1:-2:1;4:5:1;,3,1216,2704080,469987,8.66296501272243,2.5244450772538176
98,1:-5:1;4:-2:1;,29,11552,11192444,1947089,8.6378740317596,2.5231343647117845
99,1:2:1;4:-5:1;,59,23104,159255872,27729233,8.61321197752533,2.521866951159114
100,1:5:1;4:2:1;,15,5776,13484794,2349935,8.588964431278653,2.520640725439685
101,-3:-5:1;8:7:1;,61,23104,164374852,28669207,8.565117689324286,2.5194156906219876
102,-8:-7:1;-3:-5:1;,31,11552,83466088,14569597,8.541658716500296,2.5182291818113867
103,-8:-7:1;3:5:1;,63,23104,56496500,9869727,8.518575103387255,2.5170794093588262
104,3:5:1;8:7:1;,1,361,21505853,3759896,8.49585502688717,2.5159646927938057
105,-4:0:1;-4:7:1;,65,23104,174599816,30549155,8.473487213858716,2.5148476583267985
106,-4:0:1;4:-7:1;,33,11552,4217924,738551,8.451460907528718,2.5137636467923667
107,-4:7:1;4:0:1;,67,23104,179705800,31489129,8.429765836429398,2.512711214840869
108,4:-7:1;4:0:1;,17,5776,45564698,7989779,8.408392185636831,2.511689002044729
109,-3:2:1;6:8:1;,137,46208,52437416,9198317,8.397822943926645,2.5111547714516025
110,-6:-8:1;-3:2:1;,69,23104,61601040,10809701,8.387330570109002,2.510628089713802
111,-6:-8:1;3:-2:1;,139,46208,372150568,65328193,8.376913954163664,2.5101087979177295
112,3:-2:1;6:8:1;,35,11552,93673724,16449545,8.366572009942205,2.5095967415801104
113,-3:-7:1;8:-6:1;,141,46208,125744964,22089389,8.356303674488377,2.5090752033128525
114,-8:6:1;-3:-7:1;,71,23104,189887444,33369077,8.346107907382489,2.508560826015823
115,-8:6:1;3:7:1;,143,46208,54616412,9601163,8.335983690108781,2.508053463177283
116,3:7:1;8:-6:1;,9,2888,8017810,1409961,8.325930025444858,2.5075529722560677
117,-3:5:1;8:-7:1;,73,23104,194965992,34309051,8.306030468007153,2.5065613698917506
118,-8:-2:1;-8:0:1;,37,11552,98752272,17389519,8.286401661258221,2.5055959129766787
119,-8:-2:1;8:0:1;,75,23104,66681032,11749675,8.26703633639129,2.504655580697608
120,-8:0:1;8:2:1;,1,304,2665548,469987,8.247927513443585,2.503739404710645
121,-8:7:1;-3:5:1;,77,23104,205120200,36188999,8.22906848619227,2.5028464658122456
122,-8:7:1;3:-5:1;,39,11552,4944256,872833,8.210452808024923,2.50197589086054
123,3:-5:1;8:-7:1;,79,23104,210197304,37128973,8.192074278710068,2.5011268499252965
124,8:0:1;8:2:1;,5,1444,13295991,2349935,8.173926931999809,2.5002985536469464
125,-7:-2:1;8:3:1;,161,46208,428001600,75667907,8.164938148772555,2.499862744508823
126,-7:-3:1;8:-2:1;,81,23104,23918416,4229883,8.156005024002546,2.499432186470447
127,-7:2:1;8:-3:1;,163,46208,433061376,76607881,8.147126872656093,2.499006785174939
128,-7:3:1;8:2:1;,41,11552,108897816,19269467,8.138303022269087,2.498586448513062
129,-8:-2:1;-7:3:1;,165,46208,20862912,3692755,8.129532812641354,2.4981710865566837
130,-8:-2:1;7:-3:1;,83,23104,220325520,39008921,8.120815595540247,2.497760611494581
131,-8:-3:1;-7:-2:1;,167,46208,443180928,78487829,8.112150734413119,2.4973549375705053
132,-8:-3:1;7:2:1;,21,5776,18571284,3289909,8.10353760410841,2.4969539810234056
133,-8:2:1;-7:-3:1;,169,46208,448240704,79427803,8.094975590604987,2.4965576600297297
134,-8:2:1;7:3:1;,85,23104,225385296,39948895,8.08646409074947,2.496165894647713
135,-8:3:1;-7:2:1;,9,2432,2650880,469987,8.078002512001273,2.4957786067635843
136,-8:3:1;7:-2:1;,43,11552,16279656,2887063,8.069590272185073,2.495395720039599
137,7:-2:1;8:-3:1;,173,46208,458360256,81307751,8.061226799250447,2.4950171598638438
138,7:-3:1;8:2:1;,87,23104,76815024,13629623,8.052911531038443,2.4946428533017295
139,7:2:1;8:3:1;,175,46208,463420032,82247725,8.044643915054841,2.494272729049112
140,7:3:1;8:-2:1;,11,2888,29121870,5169857,8.036423408249874,2.493906717386975
141,-4:-7:1;-4:0:1;,89,23104,235493296,41828843,8.020121595920774,2.493115991710256
142,-4:-7:1;4:0:1;,45,11552,119005816,21149415,8.004001930557497,2.4923424184398404
143,-4:0:1;4:7:1;,91,23104,34361424,6109831,7.988060386688475,2.491585445351793
144,4:0:1;4:7:1;,23,5776,60762076,10809701,7.972293070830158,2.4908445436801845
145,-3:7:1;8:5:1;,93,23104,11693512,2081371,7.956696215779139,2.4901022398900676
146,-8:-5:1;-3:7:1;,47,11552,124039600,22089389,7.941266175209534,2.489375359778432
147,-8:-5:1;3:-7:1;,5,1216,13189192,2349935,7.9259994185562235,2.488663427486024
148,-8:0:1;-8:2:1;,3,722,5273127,939974,7.910892526166014,2.487965986533165
149,-8:0:1;8:-2:1;,97,23104,255625544,45588739,7.8959421847000435,2.4872825988429614
150,-8:2:1;8:0:1;,49,11552,129070496,23029363,7.881145182771963,2.4866128438230266
151,3:-7:1;8:5:1;,99,23104,7898680,1409961,7.866498406807562,2.4859563175016435
152,8:-2:1;8:0:1;,25,5776,9398996,1678525,7.851998837112446,2.4853126317146557
153,-3:-2:1;6:-9:1;,101,23104,265680838,47468687,7.837643544135377,2.484646128454935
154,-6:9:1;-3:-2:1;,51,11552,44698298,7989779,7.823429684915675,2.4839923948329266
155,-6:9:1;3:2:1;,103,23104,270698738,48408661,7.809354499703953,2.483351067282429
156,3:2:1;6:-9:1;,13,2888,2626997,469987,7.795415308746079,2.4827217959114236
157,-3:-9:1;6:2:1;,105,23104,91902658,16449545,7.781609509221048,2.4820589085297886
158,-6:-2:1;-3:-9:1;,53,11552,139104130,24909311,7.767934572323972,2.4814082323064044
159,-6:-2:1;3:9:1;,107,23104,280708546,50288609,7.754388040486024,2.4807694328406606
160,3:9:1;6:2:1;,27,5776,2622304,469987,7.740967524723702,2.480142187833796
161,-3:8:1;6:-2:1;,217,46208,568910008,101987179,7.734303794442692,2.4798126607855364
162,-6:2:1;-3:8:1;,109,23104,285701176,51228583,7.727670702110244,2.4794860826694554
163,-6:2:1;3:-8:1;,219,46208,191298232,34309051,7.721067967285998,2.4791624140687105
164,3:-8:1;6:-2:1;,55,11552,28819352,5169857,7.714495313362511,2.478841616265975
165,-3:-6:1;8:7:1;,221,46208,578867832,103867127,7.70795246749574,2.4784948608100392
166,-8:-7:1;-3:-6:1;,111,23104,290674312,52168557,7.701439160537065,2.4781511470367996
167,-8:-7:1;3:6:1;,223,46208,583829416,104807101,7.694955126966867,2.477810435089672
168,3:6:1;8:7:1;,7,1444,18322194,3289909,7.688500104829567,2.477472685805557
169,-3:9:1;6:-2:1;,113,23104,295622900,53108531,7.6756760644719835,2.4767425004351016
170,-6:2:1;-3:9:1;,3,608,7844492,1409961,7.662965012722429,2.4760247652569736
171,-6:2:1;3:-9:1;,115,23104,300558492,54048505,7.650364975942796,2.47531916444907
172,3:-9:1;6:-2:1;,29,5776,75756572,13629623,7.637874031759599,2.4746253927844593
173,-3:2:1;6:9:1;,117,23104,305485420,54988479,7.6254903073037665,2.4739022388923018
174,-6:-9:1;-3:2:1;,59,11552,153972276,27729233,7.61321197752533,2.4731909883517744
175,-6:-9:1;3:-2:1;,119,23104,310403684,55928453,7.601037263579228,2.4724913495779908
176,3:-2:1;6:9:1;,15,2888,5586836,1007115,7.588964431278653,2.471803040435183
177,-3:6:1;8:-7:1;,241,46208,628173212,113266867,7.582965690657209,2.4714365181220086
178,-8:7:1;-3:6:1;,121,23104,315310396,56868427,7.576991789612577,2.471072932930348
179,-8:7:1;3:-6:1;,243,46208,633068372,114206841,7.57104252328139,2.470712249684812
180,3:-6:1;8:-7:1;,61,11552,158878988,28669207,7.565117689324285,2.470354433769645
181,-3:7:1;8:6:1;,245,46208,637904328,115146815,7.5592170878846,2.4698655605793745
182,-8:-6:1;-3:7:1;,123,23104,320146352,57808401,7.5533405215479315,2.46938049826739
183,-8:-6:1;3:-7:1;,13,2432,33825320,6109831,7.5474877953024935,2.4688992024195953
184,3:-7:1;8:6:1;,31,5776,80633682,14569597,7.5416587165002955,2.4684216293098067
185,-1:-2:1;4:-6:1;,249,46208,7800488,1409961,7.53585309481909,2.4679091243306917
186,-1:-6:1;4:2:1;,125,23104,324905776,58748375,7.530070742225083,2.4674005394437772
187,-1:2:1;4:6:1;,251,46208,652182600,117966737,7.524311472936399,2.4668958298126675
188,-1:6:1;4:-2:1;,63,11552,23376916,4229883,7.5185751033872545,2.4663949512826
189,-4:-2:1;-1:-6:1;,253,46208,656924696,118906711,7.512861452192861,2.4658978603675337
190,-4:-2:1;1:6:1;,127,23104,329647872,59688349,7.507170340115005,2.465404514237527
191,-4:-6:1;-1:2:1;,255,46208,38921576,7049805,7.501501590028313,2.4649148707064037
192,-4:-6:1;1:-2:1;,2,361,41502365,7519792,7.495855026887171,2.464428888219693
193,-4:2:1;-1:6:1;,257,46208,666408888,120786659,7.490230477693293,2.463946525842844
194,-4:2:1;1:-6:1;,129,23104,334389968,60628323,7.484627771463917,2.463467743249698
195,-4:6:1;-1:-2:1;,259,46208,95878712,17389519,7.4790467392006175,2.4629925007112234
196,-4:6:1;1:2:1;,65,11552,168380508,30549155,7.473487213858716,2.462520759084495
197,1:-2:1;4:6:1;,261,46208,675893080,122666607,7.467949030317286,2.4620524798019177
198,1:-6:1;4:-2:1;,131,23104,339132064,61568297,7.462432025349721,2.461587624860691
199,1:2:1;4:-6:1;,263,46208,680635176,123606581,7.456936037594868,2.4611261568124982
200,1:6:1;4:2:1;,33,5776,85375778,15509571,7.451460907528718,2.4606680387534268
201,-6:-4:1;8:-3:1;,265,46208,685313736,124546555,7.44600647743661,2.460079487070342
202,-8:3:1;-6:-4:1;,7,1216,18095296,3289909,7.4405725913859815,2.459495123091212
203,-8:3:1;6:4:1;,267,46208,689928760,125486529,7.435159095199617,2.458914902232086
204,6:4:1;8:-3:1;,67,11552,24722724,4498447,7.429765836429398,2.4583387805403194
205,-6:-3:1;8:4:1;,269,46208,694532232,126426503,7.424392664330547,2.457742718857537
206,-6:3:1;8:-4:1;,135,23104,116138032,21149415,7.4190394298363405,2.45715082880793
207,-8:-4:1;-6:-3:1;,271,46208,699124152,127366477,7.4137059855333,2.456563066701153
208,-8:-4:1;6:3:1;,17,2888,43838757,7989779,7.408392185636831,2.4559793894555226
209,-8:4:1;-6:3:1;,273,46208,234572024,42768817,7.403097885967319,2.4553997545874413
210,-8:4:1;6:-3:1;,137,23104,353006016,64388219,7.397822943926644,2.454824120201044
211,6:-3:1;8:-4:1;,275,46208,101186856,18463775,7.392567218475149,2.4542524449780587
212,6:3:1;8:4:1;,69,11552,2574652,469987,7.387330570109002,2.453684688167876
213,-6:4:1;8:3:1;,277,46208,712888360,130186399,7.3821128608379825,2.4530974316142915
214,-8:-3:1;-6:4:1;,139,23104,357586384,65328193,7.376913954163664,2.4525141633597585
215,-8:-3:1;6:-4:1;,279,46208,79717464,14569597,7.371733715057983,2.4519348428653376
216,6:-4:1;8:3:1;,35,5776,89967698,16449545,7.366572009942204,2.451359430140275
217,-4:-2:1;5:-8:1;,281,46208,721950904,132066347,7.361428706666245,2.4506378430476863
218,-5:8:1;-4:-2:1;,141,23104,362080112,66268167,7.356303674488378,2.449921016333255
219,-5:8:1;4:2:1;,283,46208,726369544,133006321,7.351196784055289,2.4492089029572437
220,4:2:1;5:-8:1;,71,11552,182144716,33369077,7.346107907382489,2.448501456498785
221,-3:9:1;5:-3:1;,15,2432,38460256,7049805,7.3410369178350665,2.447713107866889
222,-5:3:1;-3:9:1;,143,23104,52350776,9601163,7.335983690108781,2.4469298456521957
223,-5:3:1;3:-9:1;,287,46208,17928704,3289909,7.330948100211483,2.4461516206724045
224,3:-9:1;5:-3:1;,9,1444,46077679,8459766,7.325930025444858,2.44537838437871
225,-3:-3:1;5:-9:1;,289,46208,739403088,135826243,7.320929344386492,2.444598818979226
226,-5:9:1;-3:-3:1;,145,23104,52968808,9735445,7.315945936872237,2.443824212775186
227,-5:9:1;3:3:1;,291,46208,743723536,136766217,7.310979683978887,2.44305451848425
228,3:3:1;5:-9:1;,73,11552,186470940,34309051,7.306030468007154,2.4422896894246273
229,-4:-8:1;5:2:1;,293,46208,748041096,137706191,7.301098172464923,2.4415241096307763
230,-4:8:1;5:-2:1;,147,23104,125033072,23029363,7.296182682050807,2.4407633355241476
231,-5:-2:1;-4:-8:1;,295,46208,752355768,138646165,7.291283882637967,2.440007321892236
232,-5:-2:1;4:8:1;,37,5776,94314138,17389519,7.286401661258221,2.439256024089212
233,-5:2:1;-4:8:1;,297,46208,252223480,46528713,7.281535906086405,2.438509398027051
234,-5:2:1;4:-8:1;,149,23104,54201984,10004009,7.276686506425009,2.437767400166832
235,4:-8:1;5:-2:1;,299,46208,760985112,140526113,7.271853352689066,2.4370299875101935
236,4:8:1;5:2:1;,75,11552,63595204,11749675,7.26703633639129,2.436297117590954
237,-1:-8:1;9:-7:1;,301,46208,765295452,141466087,7.262235350127469,2.4355605820297104
238,-9:7:1;-1:-8:1;,151,23104,383724228,70968037,7.257450287562092,2.434828551703459
239,-9:7:1;1:8:1;,303,46208,256533820,47468687,7.25268104341422,2.434100985308482
240,1:8:1;9:-7:1;,1,152,2538666,469987,7.247927513443585,2.4333778420455427
241,-3:3:1;5:9:1;,305,46208,773903136,143346035,7.243189594436922,2.432651006005393
242,-5:-9:1;-3:3:1;,153,23104,18477424,3424191,7.238467184194519,2.4319285577446634
243,-5:-9:1;3:-3:1;,307,46208,778200480,144286009,7.233760181516992,2.431210457560793
244,3:-3:1;5:9:1;,77,11552,17735208,3289909,7.229068486192269,2.430496666229844
245,-3:-9:1;5:3:1;,309,46208,782492048,145225983,7.224391998982797,2.4297764957207195
246,-5:-3:1;-3:-9:1;,155,23104,392317472,72847985,7.219730621612934,2.42906061526971
247,-5:-3:1;3:9:1;,311,46208,786777840,146165957,7.215084256756568,2.4283489865694667
248,3:9:1;5:3:1;,39,5776,98615092,18329493,7.210452808024923,2.427641571768391
249,-1:-2:1;3:0:1;,157,23104,396593156,73787959,7.201234277995544,2.4262024650856797
250,-1:0:1;3:-2:1;,79,11552,199362972,37128973,7.192074278710068,2.4247801651633245
251,-1:0:1;3:2:1;,159,23104,400858732,74727933,7.182972071602816,2.423374378612002
252,-1:2:1;3:0:1;,5,722,2518697,469987,7.173926931999809,2.421984818847129
253,-3:-2:1;-1:0:1;,161,23104,405124308,75667907,7.164938148772554,2.4206112058922815
254,-3:-2:1;1:0:1;,81,11552,203628548,38068947,7.156005024002546,2.4192532661894015
255,-3:0:1;-1:-2:1;,163,23104,409389884,76607881,7.147126872656093,2.4179107324155233
256,-3:0:1;-1:2:1;,41,5776,102880668,19269467,7.1383030222690875,2.416583343305756
257,-3:0:1;1:-2:1;,165,23104,82731092,15509571,7.129532812641355,2.415270843482277
258,-3:0:1;1:2:1;,83,11552,207894124,39008921,7.120815595540246,2.413972983289096
259,-3:2:1;-1:0:1;,167,23104,417921036,78487829,7.1121507344131185,2.4126895186323662
260,-3:2:1;1:0:1;,21,2888,52506728,9869727,7.103537604108411,2.4114202108260225
261,1:-2:1;3:0:1;,169,23104,422186612,79427803,7.094975590604987,2.4101648264425455
262,1:0:1;3:-2:1;,85,11552,42431940,7989779,7.08646409074947,2.4089231371686473
263,1:0:1;3:2:1;,9,1216,22444852,4229883,7.078002512001273,2.4076949196656936
264,1:2:1;3:0:1;,43,5776,107146244,20209441,7.069590272185073,2.4064799554346847
265,-1:9:1;9:-7:1;,345,46208,859281802,162145515,7.0654024752216396,2.405842222785469
266,-9:7:1;-1:9:1;,173,23104,61528118,11615393,7.061226799250447,2.405207896863589
267,-9:7:1;1:-9:1;,347,46208,863505502,163085489,7.05706317430891,2.404576950383155
268,1:-9:1;9:-7:1;,87,11552,216404338,40888869,7.0529115310384425,2.403949356349534
269,-4:2:1;5:8:1;,349,46208,867722704,164025463,7.048771800677518,2.403314284376791
270,-5:-8:1;-4:2:1;,175,23104,434914028,82247725,7.044643915054842,2.4026825640991594
271,-5:-8:1;4:-2:1;,351,46208,871933408,164965437,7.0405278065826105,2.402054168992718
272,4:-2:1;5:8:1;,11,1444,15607835,2954204,7.036423408249874,2.4014290728133014
273,-4:-1:1;0:-3:1;,177,23104,439098740,83187699,7.028249476804174,2.400103277308328
274,-4:-1:1;0:3:1;,89,11552,220589050,41828843,7.020121595920773,2.3987911793775973
275,-4:-3:1;0:-1:1;,179,23104,443257460,84127673,7.012039249622915,2.3974925673011485
276,-4:-3:1;0:1:1;,45,5776,22266841,4229883,7.0040019305574965,2.39620723371078
277,-4:1:1;0:-3:1;,181,23104,447416180,85067647,6.996009139803966,2.3949349754785407
278,-4:1:1;0:3:1;,91,11552,17288290,3289909,6.988060386688475,2.3936755936086405
279,-4:3:1;0:-1:1;,183,23104,64510700,12286803,6.980155188603129,2.392428893132658
280,-4:3:1;0:1:1;,23,2888,113413565,21619402,6.972293070830158,2.3911946830079307
281,-5:-4:1;9:-3:1;,369,46208,909387880,173425203,6.9683780208267745,2.390582203175593
282,-9:3:1;-5:-4:1;,185,23104,91146724,17389519,6.964473566370859,2.389972776019011
283,-9:3:1;5:4:1;,371,46208,913546600,174365177,6.960579650266368,2.3893663787185737
284,0:-1:1;4:-3:1;,373,46208,131100760,25043593,6.952823206631933,2.3881625835419134
285,0:-1:1;4:3:1;,375,46208,184372808,35249025,6.945108241503927,2.386970639586246
286,0:-3:1;4:-1:1;,377,46208,71232520,13629623,6.937434313618507,2.385790372297164
287,0:-3:1;4:1:1;,379,46208,930181480,178125073,6.929800988716079,2.3846216105392024
288,0:1:1;4:-3:1;,381,46208,934340200,179065047,6.922207839393849,2.3834641865123607
289,0:1:1;4:3:1;,383,46208,938498920,180005021,6.914654444962213,2.3823179356710535
290,0:3:1;4:-1:1;,385,46208,188531528,36188999,6.907140391304908,2.3811826966454244
291,0:3:1;4:1:1;,387,46208,135259480,25983567,6.89966527074276,2.3800583111649343
292,5:4:1;9:-3:1;,97,11552,237223930,45588739,6.8959421847000435,2.379500139873736
293,-6:-5:1;8:-3:1;,195,23104,22691738,4364165,6.888524713137561,2.3783895586812336
294,-8:3:1;-6:-5:1;,49,5776,119651284,23029363,6.881145182771963,2.377289467425492
295,-8:3:1;6:5:1;,197,23104,480683774,92587439,6.873803207430795,2.376199717866552
296,6:5:1;8:-3:1;,99,11552,2438194,469987,6.866498406807562,2.3751201645503577
297,-6:-3:1;8:5:1;,199,23104,484829498,93527413,6.8592304063435225,2.3740162901548163
298,-6:3:1;8:-5:1;,25,2888,60862073,11749675,6.851998837112446,2.372922621870869
299,-8:-5:1;-6:-3:1;,201,23104,162987890,31489129,6.844803335708242,2.371839018495655
300,-8:-5:1;6:3:1;,101,11552,245515378,47468687,6.837643544135377,2.370765341424718
301,-8:5:1;-6:3:1;,203,23104,493097842,95407361,6.830519109701995,2.369701454592381
