rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
157,A=13|t=40,277,2888,413986497,130186399,3.3821128608379825,1.6690049788048158
158,A=52|t=68,279,2888,138783923,43708791,3.3717337150579834,1.6668450746380277
159,A=20|t=45,281,2888,418708377,132066347,3.3614287066662447,1.6646828945609335
160,A=25|t=65,283,2888,421064985,133006321,3.3511967840552885,1.6625480985163956
161,A=4|t=18,567,5776,281102758,88827543,3.348650101944942,1.6620186171198224
162,A=58|t=40,571,5776,848021490,268362577,3.338508091524328,1.659917322467493
163,A=9|t=13,575,5776,852711602,270242525,3.3284368810554334,1.657803172995583
164,A=117|t=25,585,5776,288126374,91647465,3.303562212416404,1.652534844402105
165,A=5|t=9,593,5776,124815750,39814613,3.283966732341167,1.6484300538670627
166,A=34|t=82,595,5776,51531306,16449545,3.279109168691865,1.6474014772759678
167,A=13|t=29,599,5776,880667442,281522213,3.269442834098385,1.645348570855751
168,A=17|t=45,603,5776,885299794,283402161,3.259840834987086,1.6433153266455969
169,A=25|t=49,607,5776,889920594,285282109,3.250302320631489,1.6412873392597658
170,A=65|t=49,611,5776,894541394,287162057,3.2408264570684415,1.6392831060143875
171,A=145|t=5,621,5776,905990870,291861927,3.2174055686666896,1.6342104863154703
172,A=117|t=20,625,5776,910565462,293741875,3.2081426473377217,1.632213791777842
173,A=64|t=145,629,5776,915127058,295621823,3.1989388200078817,1.630219289731717
174,A=106|t=34,633,5776,919684322,297501771,3.1897933374588296,1.6282404901068444
175,A=10|t=26,635,5776,921960066,298441745,3.1852422452276428,1.6272549138630696
176,A=97|t=85,637,5776,924234366,299381719,3.180705464630871,1.6262726050319685
177,A=90|t=113,639,5776,308833334,100107231,3.1761829059401765,1.6252822911744458
178,A=5|t=13,647,5776,133644366,43440227,3.1582331248946636,1.6212954724793673
179,A=145|t=10,651,5776,940012954,305961537,3.1493412937215353,1.6193303378077462
180,A=20|t=58,653,5776,134608958,43843073,3.14491584534074,1.6183535953398869
181,A=117|t=41,655,5776,944503794,307841485,3.1405039304623585,1.617368928151479
182,A=65|t=85,661,5776,135889064,44380201,3.1273485653794793,1.6144412497202834
183,A=145|t=130,673,5776,964589112,316301251,3.1013923322768537,1.6086152636160067
184,A=1|t=4,679,5776,971271944,319121173,3.0885872626424393,1.605770957286177
185,A=73|t=100,683,5776,975722352,321001121,3.0801132585970805,1.603892342602625
186,A=117|t=32,687,5776,326719440,107627023,3.0716887380690707,1.6020119431961195
187,A=25|t=20,695,5776,989030256,326640965,3.054985859276301,1.5983089211265946
188,A=29|t=25,699,5776,331155408,109506971,3.0467063815117346,1.5964857067453808
189,A=37|t=29,37,304,7503024,2484217,3.0384741478146355,1.5946809724194164
