rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
128,1:1;4:1;,186,361,142854559,87417582,0.9566962157791397,0.7085517002151469
129,-6:1;9:1;,375,722,81991403,50355750,0.9451082415039277,0.7033161220835678
130,-9:1;-6:1;,189,361,96076901,59218362,0.9336126026660984,0.6981450314388069
131,-9:1;6:1;,381,722,578982991,358130094,0.9222078393938491,0.6930372115062136
132,6:1;9:1;,192,361,9086009,5639844,0.9108925261660147,0.6879914766924478
133,-6:1;7:1;,387,722,2335008287,1455079752,0.8996652707427607,0.6823294416006302
134,-7:1;-6:1;,195,361,234399827,146635944,0.8885247131375604,0.6767327188644062
135,-7:1;6:1;,393,722,336141179,211091304,0.8774695246285644,0.6712001434887332
136,6:1;7:1;,198,361,590494559,372229704,0.8664984068075614,0.6657305789191386
137,-1:1;1:1;,355,608,256609896,166845385,0.7762522990515409,0.6210650264941
138,-1:2;,13899,23104,1414686800,933192759,0.7331615591327435,0.6002356695597046
139,1:2;,3577,5776,2513609788,1681143499,0.6913206238919455,0.5803178282589203
140,-4:1;4:1;,3601,5776,2521690412,1692423187,0.6816731426968906,0.5753008102802877
141,-4:2;,3613,5776,2525730724,1698063031,0.6768734874547275,0.5728108253326998
142,4:2;,3625,5776,87233484,58748375,0.6720897470975117,0.5703330635326107
143,-1:1;9:1;,3649,5776,2536518848,1714982563,0.6625695913026896,0.5646559727375036
144,-9:1;-1:1;,3673,5776,2543266660,1726262251,0.6531118461555134,0.5590310825878178
145,-9:1;1:1;,3697,5776,2550014472,1737541939,0.6437156986999277,0.5534576342343065
146,1:1;9:1;,3721,5776,2556762284,1748821627,0.6343803517613984,0.5479348841802808
147,-5:1;6:1;,3745,5776,2563501793,1760101315,0.6251050235410577,0.5424574311012063
148,-6:1;-5:1;,3769,5776,2570241302,1771381003,0.6158889472228143,0.5370292583137811
149,-6:1;5:1;,3793,5776,2576980811,1782660691,0.6067313705929336,0.5316496658296239
150,5:1;6:1;,3817,5776,2583720320,1793940379,0.597631555671613,0.5263179674850695
151,-6:1;6:1;,3841,5776,2589894864,1805220067,0.5885887783561059,0.5207188124418618
152,-6:2;,3853,5776,2592982136,1810859911,0.5840885562276211,0.5179373239553535
153,6:2;,3865,5776,2596069408,1816499755,0.5796023280749613,0.5151677842926977
154,-1:1;6:1;,3889,5776,2601702452,1827779443,0.5706715074529626,0.5093639834955098
155,-6:1;-1:1;,3913,5776,2607335496,1839059131,0.5617956319863767,0.5036083647415492
156,-6:1;1:1;,3937,5776,373281220,264334117,0.55297402972813,0.49790028527511004
157,1:1;6:1;,3961,5776,2618601584,1861618507,0.5442060409825512,0.49223911440329854
158,-4:1;5:1;,3985,5776,524616752,374579639,0.5354910180093368,0.48599139506977074
159,-5:1;-4:1;,211,304,138292944,99167257,0.5268283247364004,0.4797917930456071
160,-5:1;4:1;,4033,5776,2632048112,1895457571,0.5182173364812948,0.4736396980073542
161,4:1;5:1;,4057,5776,376647184,272391037,0.5096574396808982,0.46753451067758917
162,-4:1;9:1;,4081,5776,2640723664,1918016947,0.5011480316290705,0.46131787234581056
163,-9:1;-4:1;,4105,5776,528983408,385859327,0.49268852022200377,0.45514749270831795
164,-9:1;4:1;,4129,5776,2649110416,1940576323,0.4842783237109939,0.44902280154283275
165,4:1;9:1;,4153,5776,2653303792,1951856011,0.4759168704623761,0.44294323868742275
166,-9:1;9:1;,4177,5776,2656936896,1963135699,0.46760359872437823,0.43660406275773744
167,-9:2;,4189,5776,2658753448,1968775543,0.4634648580206478,0.43345135791927997
168,9:2;,4201,5776,2660570000,1974415387,0.4593379564006536,0.43030981870088275
169,-6:1;0:1;,4225,5776,380597968,283670725,0.45111940083026186,0.4240505878865535
170,0:1;6:1;,4249,5776,2667801552,1996974763,0.44294739857388477,0.4178352530349861
171,-1:1;5:1;,4273,5776,2670744424,2008254451,0.43482142520605943,0.4112998503167383
172,-5:1;-1:1;,4297,5776,381955328,288504877,0.42674096511323234,0.4048082092010867
173,-5:1;1:1;,4321,5776,92297592,70028063,0.41870551129743727,0.39835982654400337
174,1:1;5:1;,4345,5776,535914608,408418703,0.41071456518540855,0.391954207613457
175,-5:1;9:1;,4369,5776,2682437936,2053373203,0.4027676364429534,0.3855489286974058
176,-9:1;-5:1;,4393,5776,2685302832,2064652891,0.39486424279440946,0.3791855392416739
177,-9:1;5:1;,4417,5776,2688167728,2075932579,0.38700390984701794,0.37286356836301865
178,5:1;9:1;,4441,5776,384433232,298173181,0.3791861709200582,0.3665825528790208
179,-4:1;0:1;,235,304,20252784,15778135,0.3714105668785858,0.36019355157560684
180,0:1;4:1;,4489,5776,385172560,301395949,0.3636766459716262,0.3538449019949331
181,-5:1;5:1;,4513,5776,2698680048,2121051331,0.3559839636746836,0.3474744073233243
182,-5:2;,4525,5776,2699916112,2126691175,0.352152950029241,0.34430403336321136
183,5:2;,4537,5776,2701152176,2132331019,0.3483320825364266,0.3411435031737101
184,-9:1;0:1;,4561,5776,2703185328,2143610707,0.3407205720294163,0.33461749794611073
185,0:1;9:1;,4585,5776,541043696,430978079,0.33314900840475425,0.32813062346452204
186,-5:1;0:1;,4609,5776,2706419888,2166170083,0.3256169745505222,0.3212391591658642
187,0:1;5:1;,4633,5776,2707621296,2177449771,0.3181240598538995,0.3143865297324039
188,-1:1;0:1;,2509,2888,1355427928,1179197383,0.20295827147799841,0.20094317520455732
189,0:1;1:1;,5403,5776,2714090416,2539339761,0.09631006025973886,0.09601534387227806
190,0:2;,1,1,1,1,-0.0,0.0
