rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9561,A=10.15|t=8.2,5601,18496,2494108148,1438756875,1.7234569695533206,0.7937012015962485
9562,A=10.2|t=8.15,2801,9248,3741672596,2158520625,1.7231994144261724,0.7936404472960193
9563,A=14.8|t=12.12,11205,36992,4989237044,2878284375,1.7230706541029233,0.7936100773199016
9564,A=14.8|t=12.5,5603,18496,1496873188,863562375,1.7229419052704886,0.7935797121249338
9565,A=14.9|t=12.12,11207,36992,14969752628,8636394375,1.722813167926818,0.7935493517099799
9566,A=14.9|t=12.5,1401,4624,69309136,39986875,1.7226844420698606,0.7935189960739049
9567,A=15.10|t=2.8,5605,18496,394021444,227334375,1.7224270248078897,0.7934582991338515
9568,A=15.7|t=2.9,2803,9248,3743714092,2160061875,1.722169653468185,0.7933976212956984
9569,A=15.8|t=10.11,5607,18496,2496149644,1440298125,1.7219123280343644,0.793336962550376
9570,A=15.9|t=10.6,701,2312,187236742,108041625,1.7216550484900557,0.7932763228888204
9571,A=2.10|t=15.8,5609,18496,7490490428,4322435625,1.7213978148188938,0.7932157023019739
9572,A=2.7|t=15.9,165,544,73446188,42384375,1.7211406270045237,0.793155100780784
9573,A=2.8|t=7.11,5611,18496,41395204,23889375,1.720883485030598,0.7930945183162043
9574,A=2.9|t=7.6,1403,4624,1873388168,1081186875,1.7206263888807796,0.7930339548991941
9575,A=3.8|t=5.12,11225,36992,14988126092,8650265625,1.7204978579848071,0.7930036803307039
9576,A=3.8|t=5.5,5613,18496,166546076,96122625,1.7203693385387386,0.7929734105207183
9577,A=3.9|t=5.12,11227,36992,14990167588,8651806875,1.7202408305405341,0.7929431454681092
9578,A=3.9|t=5.5,2807,9248,3747797084,2163144375,1.7201123339881543,0.792912885171748
9579,A=7.15|t=9.2,5615,18496,7496614916,4327059375,1.7198553752127153,0.7928523788432594
9580,A=7.2|t=9.15,351,1156,156200743,90163125,1.7195984621961182,0.7927918915262349
9581,A=8.14|t=12.12,11233,36992,14996292076,8656430625,1.719470022842293,0.7927616549942053
9582,A=8.14|t=5.12,5617,18496,7498656412,4328600625,1.7193415949220685,0.7927314232116623
9583,A=8.15|t=11.10,2809,9248,749967716,432937125,1.7190847733742805,0.7926709738905358
9584,A=8.2|t=11.7,5619,18496,2500232636,1443380625,1.7188279975364773,0.7926105435538542
9585,A=8.3|t=12.5,11239,36992,15002416564,8661054375,1.7186996267537358,0.7925803355018693
9586,A=8.3|t=5.5,1405,4624,1875429664,1082728125,1.7185712673923905,0.792550132192623
