rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
4177,-5:-4:1;-2:-6:1;,4775,18496,2205144562,1226578125,1.9536406646902054,0.8462341101533631
4178,-5:-4:1;2:6:1;,9551,36992,13231945342,7360239375,1.9534896050554003,0.8462005876821919
4179,2:6:1;5:4:1;,597,2312,827063957,460063125,1.9533385612358738,0.8461670714512614
4180,-6:1:1;7:-5:1;,281,1088,43252216,24060625,1.9530365210294132,0.8460999316938291
4181,-7:5:1;-6:1:1;,2389,9248,661866644,368204625,1.9527345440443464,0.8460328169173886
4182,-7:5:1;6:-1:1;,4779,18496,112199048,62420625,1.9524326302542128,0.8459657271079276
4183,6:-1:1;7:-5:1;,1195,4624,551735102,306965625,1.952130779632568,0.8458986622514444
4184,-4:-1:1;6:7:1;,4781,18496,1324379492,736871625,1.951828992152984,0.8458313704793503
4185,-4:1:1;6:-7:1;,2391,9248,3311486848,1842564375,1.951527267789051,0.8457641037141592
4186,-6:-7:1;-4:-1:1;,4783,18496,736005548,409544375,1.9512256065143734,0.8456968619418612
4187,-6:-7:1;4:1:1;,299,1156,828140771,460833750,1.9509240083025736,0.8456296451484566
4188,-6:7:1;-4:1:1;,4785,18496,6626202404,3687440625,1.950622473127291,0.8455624533199564
4189,-6:7:1;4:-1:1;,2393,9248,220909288,122940375,1.9503210009621799,0.8454952864423823
4190,4:-1:1;6:-7:1;,4787,18496,6628354876,3688981875,1.9500195917809122,0.845428144501766
4191,4:1:1;6:7:1;,1197,4624,1657357778,922438125,1.9497182455571769,0.84536102748415
4192,-2:8:1;6:3:1;,9577,36992,4419979294,2460091875,1.9495675960461656,0.8453274154301081
4193,-6:-3:1;-2:8:1;,4789,18496,1326101354,738104625,1.9494169622646778,0.8452938096117919
4194,-6:-3:1;2:-8:1;,9579,36992,13262089198,7381816875,1.9492663442094291,0.8452602100274569
4195,2:-8:1;6:3:1;,2395,9248,368421246,205071875,1.9491157418771363,0.8452266166753595
4196,-2:-6:1;7:-3:1;,4791,18496,2210885836,1230688125,1.94881458436829,0.8451593229378925
4197,-7:-7:1;8:-6:1;,599,2312,552811049,307736250,1.9485134897118932,0.8450920541492306
4198,-7:3:1;-2:-6:1;,4793,18496,737200852,410400625,1.9482124578817162,0.845024810295429
4199,-7:3:1;2:6:1;,141,544,65057674,36219375,1.9479114888515456,0.844957591362553
4200,-8:6:1;-7:-7:1;,4795,18496,2212319276,1231715625,1.9476105825951857,0.8448903973366788
4201,-8:6:1;7:7:1;,1199,4624,184389803,102664375,1.9473097390864553,0.8448232282038926
4202,2:6:1;7:-3:1;,4797,18496,2213035996,1232229375,1.9470089582991907,0.844756083950291
4203,7:7:1;8:-6:1;,2399,9248,1106697178,616243125,1.9467082402072442,0.8446889645619813
4204,-2:-4:1;5:-6:1;,9597,36992,13281440638,7395688125,1.9465579046638488,0.8446553514027866
4205,-3:-8:1;6:-2:1;,9599,36992,4427863214,2465743125,1.946257280565889,0.8445881437464974
4206,-5:6:1;-2:-4:1;,75,289,830291509,462375000,1.946106992004798,0.8445545492459311
4207,-5:6:1;2:4:1;,9601,36992,13285738646,7398770625,1.9459567190979499,0.844520960961437
4208,-6:2:1;-3:-8:1;,9603,36992,531515506,296012475,1.9456562202339414,0.8444538030337293
4209,-6:2:1;3:8:1;,565,2176,260588954,145134375,1.9453557839477893,0.8443866699495086
4210,2:4:1;5:-6:1;,4803,18496,6645555578,3701311875,1.9452055892632658,0.8443531127193756
4211,3:8:1;6:-2:1;,1201,4624,110777168,61701375,1.9449052467950445,0.8442860168744093
4212,-5:-3:1;8:-4:1;,9609,36992,13294334084,7404935625,1.944755099004839,0.8442524155318225
4213,-5:-4:1;8:3:1;,4805,18496,6647704004,3702853125,1.944604966839566,0.844218820399859
4214,-5:3:1;8:4:1;,9611,36992,4432160644,2468825625,1.944454850295974,0.8441852314767881
4215,-5:4:1;8:-3:1;,2403,9248,3324388964,1851811875,1.9443047493708125,0.8441516487608798
4216,-8:-3:1;-5:-4:1;,9613,36992,2659725956,1481603625,1.9441546640608318,0.8441180722504042
4217,-8:-3:1;5:4:1;,4807,18496,738872428,411599375,1.9440045943627833,0.8440845019436326
4218,-8:-4:1;-5:3:1;,9615,36992,13300777628,7409559375,1.943854540273419,0.8440509378388367
4219,-8:-4:1;5:-3:1;,601,2312,831365722,463145625,1.9437045017894934,0.8440173799342888
4220,-8:3:1;-5:4:1;,9617,36992,4434308492,2470366875,1.94355447890776,0.8439838282282622
4221,-8:3:1;5:-4:1;,4809,18496,266079988,148237425,1.9434044716249745,0.8439502827190303
4222,-8:4:1;-5:-3:1;,9619,36992,13305073324,7412641875,1.9432544799378937,0.8439167434048678
4223,-8:4:1;5:3:1;,2405,9248,1108845604,617784375,1.9431045038432746,0.8438832102840492
4224,5:-3:1;8:4:1;,9621,36992,13307221172,7414183125,1.942954543337876,0.8438496833548503
4225,5:-4:1;8:-3:1;,283,1088,391420444,218086875,1.942804598418457,0.8438161626155476
4226,5:3:1;8:-4:1;,9623,36992,295763756,164793875,1.9426546690817788,0.8437826480644176
4227,5:4:1;8:3:1;,1203,4624,1663805368,927061875,1.9425047553246024,0.8437491396997382
4228,-4:-3:1;8:-8:1;,4813,18496,6656294818,3709018125,1.9422049745358065,0.843682016246287
4229,-4:-8:1;8:3:1;,2407,9248,3328684082,1854894375,1.9419052560261818,0.8436149175583909
4230,-4:3:1;8:8:1;,4815,18496,1331688302,742111875,1.9416055997698571,0.843547843622274
4231,-4:8:1;8:-3:1;,301,1156,832439357,463916250,1.9413060057409768,0.8434807944241701
