rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,A=0.12|t=1.16|e=16.16,1,73984,13872,3425,16.174925682500678,2.0179999104865836
2,A=0.12|t=1.1|e=1.16,1,36992,13872,3425,15.174925682500678,2.0179999104865836
3,A=0.12|t=16.16|e=16.1,3,73984,13872,3425,14.589963181779522,2.0179999104865836
4,A=0.12|t=16.1|e=1.1,1,18496,13872,3425,14.174925682500678,2.0179999104865836
5,A=0.5|t=1.16|e=1.1,5,73984,13872,3425,13.852997587613316,2.0179999104865836
6,A=0.5|t=1.1|e=16.1,3,36992,13872,3425,13.589963181779522,2.0179999104865836
7,A=0.5|t=16.16|e=1.16,7,73984,13872,3425,13.367570760443074,2.0179999104865836
8,A=0.5|t=16.1|e=16.16,1,9248,13872,3425,13.174925682500678,2.0179999104865836
9,A=12.0|t=1.16|e=16.1,9,73984,13872,3425,13.005000681058366,2.0179999104865836
10,A=12.0|t=1.1|e=16.16,5,36992,13872,3425,12.852997587613316,2.0179999104865836
11,A=12.0|t=16.16|e=1.1,11,73984,13872,3425,12.715494063863382,2.0179999104865836
12,A=12.0|t=16.1|e=1.16,3,18496,13872,3425,12.589963181779522,2.0179999104865836
13,A=5.0|t=1.16|e=1.16,13,73984,13872,3425,12.474485964359587,2.0179999104865836
14,A=5.0|t=1.1|e=1.1,7,36992,13872,3425,12.367570760443074,2.0179999104865836
15,A=5.0|t=16.16|e=16.16,15,73984,13872,3425,12.26803508689216,2.0179999104865836
16,A=5.0|t=16.1|e=16.1,1,4624,13872,3425,12.174925682500678,2.0179999104865836
17,A=1.12|t=1.16|e=16.16,1,4352,3101378,770625,12.087462841250339,2.0088084795942067
18,A=1.12|t=1.1|e=1.16,9,36992,27753826,6935625,12.005000681058366,2.0005888665228024
19,A=1.12|t=16.16|e=16.1,19,73984,19430626,4880625,11.926998169057093,1.9931945687764598
20,A=1.12|t=16.1|e=1.1,5,18496,15269026,3853125,11.852997587613316,1.9865071419803413
21,A=1.5|t=1.16|e=1.1,21,73984,12772066,3236625,11.782608259721918,1.9804297855737962
22,A=1.5|t=1.1|e=16.1,11,36992,1009766,256875,11.715494063863382,1.974882612186306
23,A=1.5|t=16.16|e=1.16,23,73984,69428782,17724375,11.651363726443666,1.9697991064376699
24,A=1.5|t=16.1|e=16.16,3,9248,9026626,2311875,11.589963181779522,1.9651234381289788
25,A=12.16|t=1.16|e=16.1,25,73984,8333026,2140625,11.531069492725955,1.96080839851878
26,A=12.16|t=1.1|e=16.16,13,36992,7778146,2003625,11.474485964359587,1.956813797309293
27,A=12.16|t=16.16|e=1.1,27,73984,80565686,20806875,11.42003818033721,1.9531052046098245
28,A=12.16|t=16.1|e=1.16,7,18496,6945826,1798125,11.367570760443074,1.9496529542312049
29,A=12.1|t=1.16|e=16.1,29,73984,86134138,22348125,11.316944687373107,1.9464313470756993
30,A=12.1|t=1.1|e=16.16,15,36992,44459182,11559375,11.26803508689216,1.9434180092594497
31,A=12.1|t=16.16|e=1.1,31,73984,6113506,1592625,11.220729372113803,1.940593370992467
32,A=12.1|t=16.1|e=1.16,1,2312,2952713,770625,11.174925682500678,1.9379402405099153
33,A=16.12|t=1.16|e=16.16,33,73984,8842822,2311875,11.130531563142226,1.9354434534194576
34,A=16.12|t=1.1|e=1.16,1,2176,326978,85625,11.087462841250339,1.933089582333282
35,A=16.12|t=16.16|e=16.1,35,73984,102839494,26971875,11.045642665555713,1.93086669502721
36,A=16.12|t=16.1|e=1.1,9,18496,5281186,1387125,11.005000681058366,1.9287641519195546
37,A=16.5|t=1.16|e=1.1,37,73984,36135982,9504375,10.965472316871729,1.926772435606656
38,A=16.5|t=1.1|e=16.1,19,36992,55596086,14641875,10.926998169057093,1.9248830066861842
39,A=16.5|t=16.16|e=1.16,39,73984,113976398,30054375,10.88952346363843,1.9230881812562688
40,A=16.5|t=16.1|e=16.16,5,9248,4865026,1284375,10.852997587613316,1.921381026380788
41,A=5.16|t=1.16|e=1.16,41,73984,4781794,1263825,10.817373677882594,1.9197552705195302
42,A=5.16|t=1.1|e=1.1,21,36992,61164538,16183125,10.782608259721918,1.9182052264816838
43,A=5.16|t=16.16|e=16.16,43,73984,13901478,3681875,10.74866092779858,1.9167257249060559
44,A=5.16|t=16.1|e=16.1,11,18496,2906762,770625,10.715494063863382,1.9153120566271746
45,A=5.1|t=1.16|e=1.16,45,73984,130681754,34678125,10.683072586171004,1.9139599225723969
46,A=5.1|t=1.1|e=1.1,23,36992,4448866,1181625,10.651363726443666,1.9126653900662502
47,A=5.1|t=16.16|e=16.16,47,73984,136250206,36219375,10.620336830823042,1.911424854605904
48,A=5.1|t=16.1|e=16.1,3,4624,8689652,2311875,10.589963181779522,1.9102350063247882
49,A=14.15|t=1.16|e=16.1,49,73984,141786868,37760625,10.56021583838547,1.908769370431154
50,A=14.15|t=1.1|e=16.16,25,36992,24089884,6421875,10.531069492725955,1.907360957790462
51,A=14.15|t=16.16|e=1.1,3,4352,1732844,462375,10.502500340529183,1.9060064806624561
52,A=14.15|t=16.1|e=1.16,13,18496,37511044,10018125,10.474485964359587,1.904702898480981
53,A=14.2|t=1.16|e=16.1,53,73984,50932204,13614375,10.44700522793748,1.9034473950500836
54,A=14.2|t=1.1|e=16.16,27,36992,77774524,20806875,10.42003818033721,1.9022373582194236
55,A=14.2|t=16.16|e=1.1,55,73984,14391044,3853125,10.39356596897602,1.9010703617300544
56,A=14.2|t=16.1|e=1.16,7,9248,447372,119875,10.367570760443074,1.8999441489648714
57,A=15.14|t=1.16|e=16.16,57,73984,163806356,43925625,10.342035668335937,1.8988566183745588
58,A=15.14|t=1.1|e=1.16,29,36992,83279396,22348125,10.316944687373107,1.8978058103808617
59,A=15.14|t=16.16|e=16.1,59,73984,56437076,15155625,10.292282633138838,1.8967898955853455
60,A=15.14|t=16.1|e=1.1,15,18496,43015916,11559375,10.26803508689216,1.8958071641342855
61,A=15.3|t=1.16|e=1.1,61,73984,6992644,1880325,10.244188344937793,1.894856016109544
62,A=15.3|t=1.1|e=16.1,31,36992,29594756,7963125,10.220729372113803,1.8939349528317704
63,A=15.3|t=16.16|e=1.16,63,73984,180320972,48549375,10.197645759000762,1.8930425689764323
64,A=15.3|t=16.1|e=16.16,1,1156,2860522,770625,10.174925682500678,1.8921775454153933
65,A=2.14|t=1.16|e=16.16,65,73984,20647316,5565625,10.152557869472224,1.891338642707306
66,A=2.14|t=1.1|e=1.16,33,36992,1714348,462375,10.130531563142226,1.890524695169227
67,A=2.14|t=16.16|e=16.1,67,73984,191330716,51631875,10.108836492042906,1.8897346054697906
68,A=2.14|t=16.1|e=1.1,1,1088,951388,256875,10.087462841250339,1.8889673396911721
69,A=2.3|t=1.16|e=1.1,69,73984,196835588,53173125,10.06640122572251,1.8882219228131
70,A=2.3|t=1.1|e=16.1,35,36992,99794012,26971875,10.045642665555713,1.8874974345774091
71,A=2.3|t=16.16|e=1.16,71,73984,13489364,3647625,10.025178562995997,1.8867930056962476
72,A=2.3|t=16.1|e=16.16,9,9248,25636612,6935625,10.005000681058366,1.8861078143710681
73,A=3.15|t=1.16|e=1.16,73,73984,207845332,56255625,9.985101123620662,1.8854410830930817
74,A=3.15|t=1.1|e=1.1,37,36992,11699876,3168125,9.965472316871729,1.8847920756989773
75,A=3.15|t=16.16|e=16.16,75,73984,213350204,57796875,9.946106992004799,1.884160094658456
76,A=3.15|t=16.1|e=16.1,19,18496,10805132,2928375,9.926998169057093,1.883544478572557
77,A=3.2|t=1.16|e=1.16,77,73984,6631972,1798125,9.908139141805778,1.8829445998639112
78,A=3.2|t=1.1|e=1.1,39,36992,110803756,30054375,9.88952346363843,1.8823598626419558
79,A=3.2|t=16.16|e=16.16,79,73984,224359948,60879375,9.871144934323576,1.8817897007278421
80,A=3.2|t=16.1|e=16.1,5,4624,4731508,1284375,9.852997587613316,1.8812335758252692
81,A=10.14|t=1.1|e=16.16,81,73984,229712806,62420625,9.835075679616054,1.8797365783975386
82,A=10.3|t=1.16|e=16.1,41,36992,116156614,31595625,9.817373677882594,1.8782745945963253
83,A=14.10|t=1.16|e=16.16,83,73984,3132182,852825,9.799886251153755,1.8768464094833757
84,A=14.7|t=1.1|e=16.1,21,18496,59378518,16183125,9.782608259721918,1.8754508637196408
85,A=3.10|t=1.1|e=1.16,5,4352,14124382,3853125,9.765534746362977,1.8740868504189847
86,A=3.7|t=1.16|e=1.1,43,36992,13484162,3681875,9.74866092779858,1.8727533122132705
87,A=7.14|t=1.16|e=1.16,87,73984,245315338,67044375,9.731982186651951,1.871449238512434
88,A=7.3|t=1.1|e=1.1,11,9248,6197894,1695375,9.715494063863382,1.8701736629445886
89,A=10.14|t=16.1|e=1.16,89,73984,250509824,68585625,9.699192251534281,1.8688890454776343
90,A=10.3|t=16.16|e=1.1,45,36992,126551944,34678125,9.683072586171004,1.8676318680799795
91,A=14.10|t=16.16|e=16.1,91,73984,255697952,70126875,9.667131042301982,1.8664012603797393
92,A=14.7|t=16.1|e=16.16,23,18496,64573004,17724375,9.651363726443666,1.8651963884486193
93,A=3.10|t=16.1|e=1.1,93,73984,1683136,462375,9.635766871392647,1.8640164529132928
94,A=3.7|t=16.16|e=1.16,47,36992,131740072,36219375,9.620336830823042,1.8628606871830786
95,A=7.14|t=16.16|e=16.16,95,73984,266074208,73209375,9.605070074169731,1.8617283557856479
96,A=7.3|t=16.1|e=16.1,3,2312,16791767,4623750,9.589963181779522,1.8606187528031475
97,A=10.14|t=1.16|e=16.1,97,73984,271201646,74750625,9.575012840313551,1.8592083875872463
98,A=10.3|t=1.1|e=16.16,49,36992,27373502,7552125,9.56021583838547,1.8578254672044188
99,A=14.10|t=1.1|e=1.16,99,73984,276268394,76291875,9.54556906242107,1.8564691976675245
100,A=14.7|t=1.16|e=1.1,25,18496,69700442,19265625,9.531069492725955,1.8551388153470336
101,A=3.10|t=1.16|e=16.16,101,73984,281335142,77833125,9.516714199748884,1.853833585532813
102,A=3.7|t=1.1|e=16.1,3,2176,8349074,2311875,9.502500340529183,1.8525528010769678
103,A=7.14|t=1.1|e=1.1,103,73984,57280378,15874875,9.48842515531746,1.851295781112455
104,A=7.3|t=1.16|e=1.16,13,9248,36116908,10018125,9.474485964359587,1.850061869842574
105,A=10.14|t=16.16|e=1.1,105,73984,58292456,16183125,9.460680164834557,1.8488189645834088
106,A=10.3|t=16.1|e=1.16,53,36992,48998216,13614375,9.44700522793748,1.8475984688122515
107,A=14.10|t=16.1|e=1.1,107,73984,296516312,82456875,9.433458696099532,1.846399781456668
108,A=14.7|t=16.16|e=1.16,27,18496,74760832,20806875,9.42003818033721,1.8452223227646571
109,A=3.10|t=16.16|e=16.1,109,73984,33507816,9333125,9.406741357723753,1.8440655333670093
110,A=3.7|t=16.1|e=16.16,55,36992,30409736,8476875,9.39356596897602,1.8429288733887528
111,A=7.14|t=16.1|e=16.1,111,73984,306624376,85539375,9.380509816150573,1.8418118216067063
112,A=7.3|t=16.16|e=16.16,7,4624,6440654,1798125,9.367570760443074,1.840713874650378
113,A=0.12|t=0.16|e=16.1,57,36992,157080748,43925625,9.342035668335937,1.8383716540588444
114,A=0.12|t=0.16|e=16.16,29,18496,3191716,893925,9.316944687373107,1.836106585783612
115,A=0.12|t=0.1|e=1.1,59,36992,54030284,15155625,9.292282633138838,1.8339149168582887
116,A=0.12|t=0.1|e=1.16,15,9248,41148976,11559375,9.26803508689216,1.8317931340071467
117,A=0.12|t=1.0|e=1.16,61,36992,167100956,47008125,9.244188344937793,1.829737944797988
118,A=0.12|t=1.0|e=16.16,31,18496,9422556,2654375,9.220729372113803,1.8277462605469585
119,A=0.12|t=16.0|e=1.1,63,36992,34422212,9709875,9.197645759000762,1.8258151807880971
120,A=0.12|t=16.0|e=16.1,1,578,10913507,3082500,9.174925682500678,1.8239419791429443
121,A=0.5|t=0.16|e=1.1,65,36992,59040388,16696875,9.152557869472224,1.8221240904450509
122,A=0.5|t=0.16|e=1.16,33,18496,8164828,2311875,9.130531563142226,1.8203590989911955
123,A=0.5|t=0.1|e=16.1,67,36992,182131268,51631875,9.108836492042906,1.8186447278058682
124,A=0.5|t=0.1|e=16.16,1,544,181016,51375,9.087462841250339,1.8169788288184614
125,A=0.5|t=1.0|e=1.1,69,36992,187141372,53173125,9.06640122572251,1.8153593738638583
126,A=0.5|t=1.0|e=16.1,35,18496,94823212,26971875,9.045642665555713,1.8137844464269604
127,A=0.5|t=16.0|e=1.16,71,36992,21350164,6079375,9.025178562995997,1.812252234060348
128,A=0.5|t=16.0|e=16.16,9,4624,24332066,6935625,9.005000681058366,1.8107610214118708
129,A=12.0|t=0.16|e=1.1,73,36992,39432316,11251125,8.985101123620662,1.8093091838056552
130,A=12.0|t=0.16|e=16.1,37,18496,33277772,9504375,8.965472316871729,1.8078951813259287
131,A=12.0|t=0.1|e=1.16,75,36992,202171684,57796875,8.946106992004799,1.8065175533582856
132,A=12.0|t=0.1|e=16.16,19,9248,51169184,14641875,8.926998169057093,1.8051749135476292
133,A=12.0|t=1.0|e=16.1,77,36992,6278236,1798125,8.908139141805778,1.8038659451361432
134,A=12.0|t=1.0|e=16.16,39,18496,20968684,6010875,8.88952346363843,1.8025893966482687
135,A=12.0|t=16.0|e=1.1,79,36992,212191892,60879375,8.871144934323576,1.8013440778929153
136,A=12.0|t=16.0|e=1.16,5,2312,1490951,428125,8.852997587613316,1.8001288562560143
137,A=5.0|t=0.16|e=1.16,81,36992,217201996,62420625,8.835075679616054,1.7989426532590957
138,A=5.0|t=0.16|e=16.16,41,18496,109853524,31595625,8.817373677882594,1.7977844413618806
139,A=5.0|t=0.1|e=1.1,83,36992,2962828,852825,8.799886251153755,1.796653240988924
140,A=5.0|t=0.1|e=16.1,21,9248,56179288,16183125,8.782608259721918,1.7955481177622021
141,A=5.0|t=1.0|e=1.1,5,2176,13366012,3853125,8.765534746362977,1.794468179923185
142,A=5.0|t=1.0|e=1.16,43,18496,38287876,11045625,8.74866092779858,1.7934125759294235
143,A=5.0|t=16.0|e=16.1,87,36992,232232308,67044375,8.731982186651951,1.7923804922120155
144,A=5.0|t=16.0|e=16.16,11,4624,533494,154125,8.715494063863382,1.791371151081527
145,A=1.12|t=1.16|e=0.16,89,36992,237132592,68585625,8.699192251534281,1.7897158276552965
146,A=1.12|t=1.1|e=1.0,45,18496,39921304,11559375,8.683072586171004,1.7880954506667788
147,A=1.12|t=16.16|e=16.0,91,36992,241923056,70126875,8.667131042301982,1.7865089240251182
148,A=1.12|t=16.1|e=0.1,23,9248,61079572,17724375,8.651363726443666,1.7849551970435993
149,A=1.5|t=1.16|e=1.0,93,36992,16447568,4777875,8.635766871392647,1.7834332621107278
150,A=1.5|t=1.1|e=0.1,47,18496,124554376,36219375,8.620336830823042,1.7819421525033259
151,A=1.5|t=16.16|e=0.16,95,36992,251503984,73209375,8.605070074169731,1.7804809403316295
152,A=1.5|t=16.1|e=16.0,3,1156,1763189,513750,8.589963181779522,1.779048734607177
153,A=12.16|t=1.16|e=16.0,97,36992,256294448,74750625,8.575012840313551,1.7776446794250116
154,A=12.16|t=1.1|e=0.16,49,18496,25868968,7552125,8.56021583838547,1.7762679522523692
155,A=12.16|t=16.16|e=0.1,99,36992,7911664,2311875,8.54556906242107,1.7749177623166477
156,A=12.16|t=16.1|e=1.0,25,9248,65870036,19265625,8.531069492725955,1.7735933490859914
157,A=12.1|t=1.16|e=0.1,101,36992,265875376,77833125,8.516714199748884,1.7722939808363412
158,A=12.1|t=1.1|e=16.0,3,1088,2630104,770625,8.502500340529183,1.771018953299256
159,A=12.1|t=16.16|e=1.0,103,36992,54133168,15874875,8.48842515531746,1.7697675883852426
160,A=12.1|t=16.1|e=0.16,13,4624,34132634,10018125,8.474485964359587,1.7685392329777152
161,A=16.12|t=1.16|e=16.0,105,36992,30606256,8990625,8.460680164834557,1.7673332577930656
162,A=16.12|t=1.1|e=0.16,53,18496,138925768,40843125,8.44700522793748,1.7661490563026485
163,A=16.12|t=16.16|e=0.1,107,36992,280246768,82456875,8.433458696099532,1.7649860437127958
164,A=16.12|t=16.1|e=1.0,27,9248,188428,55485,8.42003818033721,1.7638436559992425
165,A=16.5|t=1.16|e=0.1,109,36992,285037232,83998125,8.406741357723753,1.7627213489926057
166,A=16.5|t=1.1|e=16.0,55,18496,13065112,3853125,8.39356596897602,1.7616185975117942
167,A=16.5|t=16.16|e=1.0,111,36992,96609232,28513125,8.380509816150573,1.7605348945424417
168,A=16.5|t=16.1|e=0.16,7,2312,18263933,5394375,8.367570760443074,1.7594697504576542
169,A=5.16|t=1.16|e=0.16,113,36992,58923632,17416125,8.35474672008549,1.7584226922785517
170,A=5.16|t=1.1|e=1.0,57,18496,5500248,1626875,8.342035668335937,1.757393262972252
171,A=5.16|t=16.16|e=16.0,115,36992,299408624,88621875,8.329435631556304,1.7563810207850963
172,A=5.16|t=16.1|e=0.1,29,9248,75450964,22348125,8.316944687373107,1.75538553860908
173,A=5.1|t=1.16|e=1.0,117,36992,101399696,30054375,8.304560962917275,1.7544064033795614
174,A=5.1|t=1.1|e=0.1,59,18496,30659432,9093375,8.292282633138838,1.7534432155024706
175,A=5.1|t=16.16|e=0.16,7,2176,18175856,5394375,8.280107919192735,1.7524955883093392
176,A=5.1|t=16.1|e=16.0,15,4624,12974366,3853125,8.26803508689216,1.7515631475385893
177,A=10.15|t=1.1|e=16.16,241,73984,208379404,61906875,8.262036346270717,1.7510411498480292
178,A=10.2|t=1.16|e=16.1,121,36992,34861492,10360625,8.256062445226084,1.7505232795858894
179,A=15.10|t=1.16|e=16.16,243,73984,1679668,499365,8.250113178894898,1.7500094879586938
180,A=15.7|t=1.1|e=16.1,61,18496,52687012,15669375,8.244188344937793,1.749499726939561
181,A=2.10|t=1.1|e=1.16,245,73984,70512532,20978125,8.238287743498109,1.7489939492531958
182,A=2.7|t=1.16|e=1.1,123,36992,106163572,31595625,8.232411177161438,1.7484921083612386
183,A=7.15|t=1.16|e=1.16,247,73984,11216668,3339375,8.226558450916,1.747994158447948
184,A=7.2|t=1.1|e=1.1,31,9248,1782552,530875,8.220729372113803,1.747500054406224
185,A=14.15|t=1.16|e=16.0,125,36992,21545528,6421875,8.209141397838591,1.7463219651261395
186,A=14.15|t=1.1|e=0.16,63,18496,10850216,3236625,8.197645759000762,1.7451616356852555
187,A=14.15|t=16.16|e=0.1,127,36992,53176,15875,8.186240995728513,1.7440186671234388
188,A=14.15|t=16.1|e=1.0,1,289,34391,10275,8.174925682500678,1.7428926723522147
189,A=14.2|t=1.16|e=0.1,129,36992,22165144,6627375,8.163698427077424,1.7417832757160658
190,A=14.2|t=1.1|e=16.0,65,18496,3720008,1113125,8.152557869472224,1.7406901125730567
191,A=14.2|t=16.16|e=1.0,131,36992,22474952,6730125,8.141502680963228,1.7396128288938026
192,A=14.2|t=16.1|e=0.16,33,9248,5657464,1695375,8.130531563142226,1.738551080877845
193,A=15.14|t=1.16|e=16.0,133,36992,1518984,455525,8.11964324699949,1.7375045345865674
194,A=15.14|t=1.1|e=0.16,67,18496,11469832,3442125,8.108836492042906,1.7364728655918147
195,A=15.14|t=16.16|e=0.1,135,36992,23094568,6935625,8.098110085449848,1.7354557586394455
196,A=15.14|t=16.1|e=1.0,1,272,56984,17125,8.087462841250339,1.7344529073270774
197,A=15.3|t=1.16|e=0.1,137,36992,23404376,7038375,8.076893599540153,1.7334640137953299
198,A=15.3|t=1.1|e=16.0,69,18496,2355928,708975,8.06640122572251,1.732488788431916
199,A=15.3|t=16.16|e=1.0,139,36992,7904728,2380375,8.055984609777171,1.7315269495879522
200,A=15.3|t=16.1|e=0.16,35,9248,5967272,1798125,8.045642665555713,1.7305782233059124
201,A=2.14|t=1.16|e=0.16,141,36992,24023992,7243875,8.035374330101885,1.7296423430586643
202,A=2.14|t=1.1|e=1.0,71,18496,4029816,1215875,8.025178562995997,1.728719049499068
203,A=2.14|t=16.16|e=16.0,143,36992,973352,293865,8.01505434572229,1.7278080902196402
204,A=2.14|t=16.1|e=0.1,9,2312,1530544,462375,8.005000681058366,1.7269092195218143
205,A=2.3|t=1.16|e=1.0,145,36992,8214536,2483125,7.995016592485745,1.7260221981943529
206,A=2.3|t=1.1|e=0.1,73,18496,12399256,3750375,7.9851011236206615,1.7251467933004916
207,A=2.3|t=16.16|e=0.16,147,36992,24953416,7552125,7.975253337664315,1.7242827779734144
208,A=2.3|t=16.1|e=16.0,37,9248,418472,126725,7.965472316871729,1.723429931219683
209,A=3.15|t=1.16|e=0.16,149,36992,25263224,7654875,7.955757162038517,1.7225880377302603
210,A=3.15|t=1.1|e=1.0,75,18496,12709064,3853125,7.946106992004798,1.7217568876987894
211,A=3.15|t=16.16|e=16.0,151,36992,8524344,2585875,7.9365209431756,1.720936276646804
212,A=3.15|t=16.1|e=0.1,19,4624,3215992,976125,7.926998169057094,1.7201260052555625
213,A=3.2|t=1.16|e=1.0,9,2176,304504,92475,7.917537839808027,1.719325879204217
214,A=3.2|t=1.1|e=0.1,77,18496,4339624,1318625,7.908139141805777,1.7185357090140378
215,A=3.2|t=16.16|e=0.16,155,36992,26192648,7963125,7.8988012772264415,1.7177553098984335
216,A=3.2|t=16.1|e=16.0,39,9248,6586888,2003625,7.88952346363843,1.7169845016185117
217,A=14.14|t=1.16|e=16.1,313,73984,792717752,241205625,7.884906835568061,1.7165437324624107
218,A=14.14|t=1.16|e=16.16,157,36992,397504472,120988125,7.880304933609052,1.716105637333564
219,A=14.14|t=1.1|e=1.16,315,73984,88588904,26971875,7.8757176641134,1.7156701919516457
220,A=14.14|t=1.1|e=16.16,79,18496,199897832,60879375,7.871144934323576,1.7152373723296381
221,A=14.14|t=16.16|e=1.1,317,73984,160376504,48857625,7.8665866523612715,1.7148071547694128
222,A=14.14|t=16.16|e=16.1,159,36992,134028952,40843125,7.862042727216323,1.714379515857391
223,A=14.14|t=16.1|e=1.1,319,73984,806464904,245829375,7.857513068735809,1.7139544324602822
224,A=14.14|t=16.1|e=1.16,5,1156,12636814,3853125,7.8529975876133165,1.7135318817208993
225,A=14.3|t=1.16|e=1.1,321,73984,270349096,82456875,7.848496195378376,1.7131118410540478
226,A=14.3|t=1.16|e=16.1,161,36992,81333848,24814125,7.844008804386062,1.7126942881424898
227,A=14.3|t=1.1|e=16.1,19,4352,47978216,14641875,7.839535327806754,1.712279200932978
228,A=14.3|t=1.1|e=16.16,81,18496,22720024,6935625,7.835075679616054,1.7118665576323606
229,A=14.3|t=16.16|e=1.1,325,73984,820212056,250453125,7.830629774584862,1.7114563367037556
230,A=14.3|t=16.16|e=1.16,163,36992,411251624,125611875,7.826197528269601,1.7110485168627927
231,A=14.3|t=16.1|e=1.16,327,73984,54986296,16799625,7.821778857002596,1.710643077073919
232,A=14.3|t=16.1|e=16.16,41,9248,103385704,31595625,7.817373677882595,1.7102399965467723
233,A=3.14|t=1.16|e=1.16,329,73984,829376824,253535625,7.812981908765438,1.7098392547326153
234,A=3.14|t=1.16|e=16.16,165,36992,138611336,42384375,7.808603468254863,1.7094408313208345
235,A=3.14|t=1.1|e=1.1,331,73984,833959208,255076875,7.804238275693461,1.7090447062354956
236,A=3.14|t=1.1|e=1.16,83,18496,8362504,2558475,7.799886251153754,1.7086508596319645
237,A=3.14|t=16.16|e=16.1,333,73984,31057096,9504375,7.795547315429417,1.708259271893581
238,A=3.14|t=16.16|e=16.16,167,36992,420416392,128694375,7.791221390026626,1.7078699236283932
239,A=3.14|t=16.1|e=1.1,335,73984,843123976,258159375,7.786908397155544,1.707482795665946
240,A=3.14|t=16.1|e=16.1,21,4624,17612816,5394375,7.782608259721918,1.7070978690541263
241,A=3.3|t=1.16|e=1.1,337,73984,169541272,51940125,7.77832090131882,1.7067151250560602
242,A=3.3|t=1.16|e=1.16,169,36992,424998776,130235625,7.774046246218495,1.7063345451470644
243,A=3.3|t=1.1|e=1.1,339,73984,284096248,87080625,7.769784219364335,1.705956111011649
244,A=3.3|t=1.1|e=16.1,5,1088,12567352,3853125,7.765534746362977,1.70557980454057
245,A=3.3|t=16.16|e=1.16,341,73984,856871128,262783125,7.761297753476506,1.705205607827933
246,A=3.3|t=16.16|e=16.16,171,36992,9546248,2928375,7.757073167614781,1.7048335031683444
247,A=3.3|t=16.1|e=16.1,343,73984,861453512,264324375,7.752860916327866,1.7044634730541113
248,A=3.3|t=16.1|e=16.16,43,9248,107968088,33136875,7.748660927798581,1.7040955001724878
249,A=1.12|t=1.16|e=1.16,345,73984,866031272,265865625,7.744473130835147,1.7037218644431835
250,A=1.12|t=1.1|e=1.1,173,36992,9647976,2962625,7.7402974548639545,1.7033502925047357
251,A=1.12|t=16.16|e=16.16,347,73984,870604408,267406875,7.736133829922418,1.7029807672928776
252,A=1.12|t=16.1|e=16.1,87,18496,218222744,67044375,7.73198218665195,1.702613271931084
253,A=1.5|t=1.16|e=1.16,349,73984,291725848,89649375,7.727842456291026,1.702247789727996
254,A=1.5|t=1.1|e=1.1,175,36992,62676008,19265625,7.72371457066835,1.7018843041748846
255,A=1.5|t=16.16|e=16.16,351,73984,175950136,54097875,7.719598462196118,1.7015227989431603
256,A=1.5|t=16.1|e=16.1,11,2312,9187888,2825625,7.715494063863382,1.7011632578819194
257,A=12.16|t=1.16|e=16.16,353,73984,884323816,272030625,7.711401309229498,1.7008056650155328
258,A=12.16|t=1.1|e=1.16,177,36992,443305192,136400625,7.707320132417681,1.7004500045412723
259,A=12.16|t=16.16|e=16.1,355,73984,98766328,30396875,7.703250468108634,1.7000962608269776
260,A=12.16|t=16.1|e=1.1,89,18496,44559176,13717125,7.699192251534281,1.6997444184087576
261,A=12.1|t=1.16|e=1.1,21,4352,7508152,2311875,7.695145418471579,1.6993944619887333
262,A=12.1|t=1.1|e=16.1,179,36992,149292776,45980625,7.691109905236423,1.699046376432812
263,A=12.1|t=16.16|e=1.16,359,73984,898043224,276654375,7.687085648677628,1.6987001467685021
264,A=12.1|t=16.1|e=16.16,45,9248,112541224,34678125,7.683072586171004,1.6983557581827584
265,A=16.12|t=1.16|e=16.1,361,73984,60174424,18546375,7.679070655613508,1.6980131960198652
266,A=16.12|t=1.1|e=16.16,181,36992,452451464,139483125,7.675079795417473,1.6976724457793508
267,A=16.12|t=16.16|e=1.1,363,73984,907189496,279736875,7.671099944504928,1.6973334931139372
268,A=16.12|t=16.1|e=1.16,91,18496,3609032,1113125,7.667131042301983,1.6969963238275194
269,A=16.5|t=1.16|e=16.1,365,73984,911762632,281278125,7.663173028733299,1.69666092387318
270,A=16.5|t=1.1|e=16.16,183,36992,18280984,5640975,7.659225844216636,1.696327279351232
271,A=16.5|t=16.16|e=1.1,367,73984,305445256,94273125,7.655289429657466,1.6959953765072942
272,A=16.5|t=16.1|e=1.16,23,4624,57413896,17724375,7.651363726443666,1.6956652017303961
273,A=5.16|t=1.16|e=16.16,369,73984,920908904,284360625,7.647448676440283,1.695336741551113
274,A=5.16|t=1.1|e=1.16,185,36992,153865912,47521875,7.643544221984366,1.6950099826397278
275,A=5.16|t=16.16|e=16.1,371,73984,26442344,8168625,7.639650305879876,1.694684911804426
276,A=5.16|t=16.1|e=1.1,93,18496,231942152,71668125,7.635766871392647,1.6943615159895138
277,A=5.1|t=1.16|e=1.1,373,73984,103339464,31938125,7.631893862245441,1.6940397822736657
278,A=5.1|t=1.1|e=16.1,11,2176,27421816,8476875,7.628031222613042,1.693719697868201
279,A=5.1|t=16.16|e=1.16,375,73984,934628312,288984375,7.624178897117436,1.693401250115383
280,A=5.1|t=16.1|e=16.16,47,9248,7807624,2414625,7.6203368308230415,1.693084426486748
281,A=10.14|t=16.1|e=1.1,377,73984,313065608,96841875,7.616504969232015,1.692762111698146
282,A=10.3|t=16.16|e=1.16,189,36992,17434792,5394375,7.612683258279606,1.6924414308245204
