feature_id,feature_value,Nz,Ez
at_pair_histogram,"-1:-4:1;4:2:1;",32768,2976
at_pair_histogram,"-1:-4:1;4:3:1;",65536,3200
at_pair_histogram,"-1:-4:1;4:4:1;",32768,896
at_pair_histogram,"-1:-4:1;5:-1:1;",131072,5096
at_pair_histogram,"-1:-4:1;5:-2:1;",65536,9548
at_pair_histogram,"-1:-4:1;5:-5:1;",65536,2112
at_pair_histogram,"-1:-4:1;5:-6:1;",131072,16392
at_pair_histogram,"-1:-4:1;5:-7:1;",65536,16576
at_pair_histogram,"-1:-4:1;5:0:1;",65536,0
at_pair_histogram,"-1:-4:1;6:-6:1;",32768,2456
at_pair_histogram,"-1:-4:1;6:-7:1;",65536,6312
at_pair_histogram,"-1:-4:1;6:-8:1;",32768,3152
at_pair_histogram,"-1:-5:1;3:1:1;",32768,3540
at_pair_histogram,"-1:-5:1;3:2:1;",65536,9688
at_pair_histogram,"-1:-5:1;3:3:1;",32768,5384
at_pair_histogram,"-1:-5:1;4:-1:1;",131072,14656
at_pair_histogram,"-1:-5:1;4:-2:1;",65536,15624
at_pair_histogram,"-1:-5:1;4:0:1;",65536,3792
at_pair_histogram,"-1:-5:1;4:2:1;",65536,7112
at_pair_histogram,"-1:-5:1;4:3:1;",131072,9856
at_pair_histogram,"-1:-5:1;4:4:1;",65536,3584
at_pair_histogram,"-1:-5:1;5:-1:1;",262144,17120
at_pair_histogram,"-1:-5:1;5:-2:1;",131072,21200
at_pair_histogram,"-1:-5:1;5:-5:1;",32768,2356
at_pair_histogram,"-1:-5:1;5:-6:1;",65536,11904
at_pair_histogram,"-1:-5:1;5:-7:1;",32768,9634
at_pair_histogram,"-1:-5:1;5:0:1;",131072,5600
at_pair_histogram,"-1:-5:1;5:3:1;",32768,2428
at_pair_histogram,"-1:-5:1;5:4:1;",65536,2112
at_pair_histogram,"-1:-5:1;5:5:1;",32768,2356
at_pair_histogram,"-1:-5:1;6:-1:1;",131072,6608
at_pair_histogram,"-1:-5:1;6:-2:1;",65536,8468
at_pair_histogram,"-1:-5:1;6:-6:1;",65536,4808
at_pair_histogram,"-1:-5:1;6:-7:1;",131072,13008
at_pair_histogram,"-1:-5:1;6:-8:1;",65536,6944
at_pair_histogram,"-1:-5:1;6:0:1;",65536,3020
at_pair_histogram,"-1:-5:1;7:-7:1;",32768,3108
at_pair_histogram,"-1:-5:1;7:-8:1;",65536,4992
at_pair_histogram,"-1:-5:1;7:8:1;",32768,2832
at_pair_histogram,"-1:-6:1;4:2:1;",32768,6484
at_pair_histogram,"-1:-6:1;4:3:1;",65536,11648
at_pair_histogram,"-1:-6:1;4:4:1;",32768,6690
at_pair_histogram,"-1:-6:1;5:-1:1;",131072,24560
at_pair_histogram,"-1:-6:1;5:-2:1;",65536,15456
at_pair_histogram,"-1:-6:1;5:0:1;",65536,13916
at_pair_histogram,"-1:-6:1;5:3:1;",65536,9368
at_pair_histogram,"-1:-6:1;5:4:1;",131072,16392
at_pair_histogram,"-1:-6:1;5:5:1;",65536,11904
at_pair_histogram,"-1:-6:1;6:-1:1;",262144,20368
at_pair_histogram,"-1:-6:1;6:-2:1;",131072,16448
at_pair_histogram,"-1:-6:1;6:-6:1;",32768,3764
at_pair_histogram,"-1:-6:1;6:-7:1;",65536,8976
at_pair_histogram,"-1:-6:1;6:-8:1;",32768,6084
at_pair_histogram,"-1:-6:1;6:0:1;",131072,14400
at_pair_histogram,"-1:-6:1;6:4:1;",32768,2492
at_pair_histogram,"-1:-6:1;6:5:1;",65536,5108
at_pair_histogram,"-1:-6:1;6:6:1;",32768,3956
at_pair_histogram,"-1:-6:1;7:-1:1;",131072,10936
at_pair_histogram,"-1:-6:1;7:-2:1;",65536,8464
at_pair_histogram,"-1:-6:1;7:-7:1;",65536,6240
