feature_id,feature_value,Nz,Ez
t_histogram,-1:1;0:1;,120559032546808119785684992,9945207695979255120789504
t_histogram,-1:1;1:1;,64901587808744946274402304,5353889766046340216782848
t_histogram,-1:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-1:2;,32450793904372473137201152,2676944883023170108391424
t_histogram,-2:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-2:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-3:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-3:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-4:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;-3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-4:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-5:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;-3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;-4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-5:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-6:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;-3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;-4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;-5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-6:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-7:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;-3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;-4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;-5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;-6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-7:2;,4622071535340886381559808,381285918056712656388096
t_histogram,-8:1;-1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;-7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;0:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;1:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;4:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;5:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;6:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;7:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:1;8:1;,9244143070681772763119616,762571836113425312776192
t_histogram,-8:2;,4622071535340886381559808,381285918056712656388096
t_histogram,0:1;1:1;,120559032546808119785684992,9945207695979255120789504
t_histogram,0:1;2:1;,9244143070681772763119616,762571836113425312776192
t_histogram,0:1;3:1;,9244143070681772763119616,762571836113425312776192
t_histogram,0:1;4:1;,9244143070681772763119616,762571836113425312776192
