rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,13.50.-9.62,1,128,143949824,24093967,7.0,2.578822171300699
2,42.62.-14.11,1,64,132071424,24093967,6.0,2.45457449394226
3,-18.-47.12.8,3,128,127932416,24093967,5.415037499278844,2.40863801237956
4,1.-49.-35.-69,1,32,122291712,24093967,5.0,2.343582778613111
5,17.96.-19.79,5,128,590742528,120469835,4.678071905112637,2.2938575278225413
6,31.53.23.-49,3,64,342435520,72281901,4.415037499278844,2.244126002318974
7,-5.-30.15.24,7,128,773261696,168657769,4.192645077942396,2.196857974269023
8,22.75.10.-32,1,16,106945328,24093967,4.0,2.1501296047943077
9,-7.-64.-19.30,9,128,936397184,216845703,3.830074998557688,2.110451740746163
10,-55.-133.1.17,5,64,101248448,24093967,3.678071905112638,2.0711559399350694
11,-18.-29.18.-12,11,128,1081702784,265033637,3.5405683813627027,2.029056771488002
12,-7.24.-13.17,3,32,287272544,72281901,3.415037499278844,1.9907137598349178
13,15.72.-7.80,13,128,1215234432,313221571,3.299560281858908,1.9559791753690607
14,46.119.-22.53,7,64,640516288,168657769,3.192645077942396,1.9251364822760209
15,-27.-44.27.82,15,128,1344094592,361409505,3.0931094043914813,1.8949283183803147
16,-33.-98.7.-18,1,8,87882520,24093967,3.0,1.8669042905409037
17,-12.-24.0.72,17,128,1465692544,409597439,2.9125371587496605,1.8393039033021956
18,-1.-24.-3.18,9,64,253511744,72281901,2.830074998557688,1.8103462275997373
19,-29.-101.29.-36,19,128,1573346176,457785373,2.7520724865564143,1.7810928628724376
20,-28.-75.22.2,5,32,405765856,120469835,2.678071905112638,1.7519755230888765
21,36.62.2.2,21,128,1672608640,505973307,2.6076825772212398,1.7249667388779848
22,16.23.-8.-18,11,64,860092864,265033637,2.5405683813627027,1.6983169632975594
23,-22.-49.-14.90,23,128,1767027584,554161241,2.476438043942987,1.6729468462431254
24,-12.-67.-32.-66,3,16,226530928,72281901,2.415037499278844,1.648001678754102
25,39.121.19.20,25,128,371384704,120469835,2.356143810225275,1.624242448497388
26,49.149.-35.-55,13,64,950528960,313221571,2.299560281858908,1.6015470106544165
27,-5.-47.13.78,27,128,72023680,24093967,2.2451124978365313,1.579799366333884
28,-6.-61.14.-62,7,32,70902560,24093967,2.192645077942396,1.5571657696124594
29,-32.-27.-4.31,29,128,2025871232,698725043,2.1420190048724277,1.5357457228419409
30,-28.-66.-26.-6,15,64,1032875968,361409505,2.0931094043914813,1.5149606654277343
31,43.80.33.-77,31,128,2104018816,746912977,2.0458036896131246,1.4941355373522291
32,2.44.14.-21,1,4,66917948,24093967,2.0,1.4737212580687065
33,-2.0.8.11,33,128,2177298304,795100911,1.9556058806415466,1.453329201488166
34,33.85.-23.9,17,64,1105148864,409597439,1.9125371587496607,1.4319621142568806
35,-36.-92.2.-37,35,128,2243143552,843288845,1.8707169830550336,1.4114231742015213
36,-14.-67.30.26,9,32,568912352,216845703,1.8300749985576876,1.39153754946143
37,22.64.2.-68,37,128,2308106112,891476779,1.7905466343710503,1.3724404269910784
38,13.50.21.-5,19,64,61584704,24093967,1.7520724865564146,1.353900119813618
39,-11.-21.-3.-69,39,128,2370103168,939664713,1.7145977811377517,1.334731881760342
40,-46.-134.-18.-10,5,16,59970096,24093967,1.6780719051126376,1.3155713336881212
41,-11.-12.33.18,41,128,2427041664,987852647,1.6424479953819162,1.2968311114146684
42,-5.-23.-41.34,21,64,1227414464,505973307,1.6076825772212398,1.2784893079959392
43,-3.34.15.-23,43,128,2481244032,1036040581,1.573735245297902,1.2599831187167205
44,44.115.2.70,11,32,626864608,265033637,1.5405683813627027,1.241978406965827
45,-17.-91.-7.-15,45,128,2531051392,1084228515,1.5081469036703252,1.2230679459641738
46,18.-1.24.-76,23,64,1276924864,554161241,1.4764380439429872,1.2042959225320258
47,14.6.-26.14,47,128,2575478656,1132416449,1.4454111483223626,1.1854359734486446
48,-1.15.-45.40,3,8,162310904,72281901,1.415037499278844,1.1670535685664942
49,21.95.-17.34,49,128,2617421696,1180604383,1.3852901558847919,1.14862077454748
50,-23.-70.5.-25,25,64,1318868928,602349175,1.3561438102252754,1.1306292450305273
51,4.-36.-40.-46,51,128,2657922944,1228792317,1.3275746580285044,1.1130581791864904
52,-24.-59.20.50,13,32,669199328,313221571,1.2995602818589078,1.0952524248098607
53,19.100.-47.87,53,128,2694735744,1276980251,1.2720795454368008,1.077407590401703
54,1.-33.19.-100,27,64,1356280768,650537109,1.2451124978365316,1.0599526053159736
55,25.35.17.89,55,128,2730125184,1325168185,1.2186402864753405,1.042791631999784
56,38.159.-8.43,7,16,343428336,168657769,1.1926450779423958,1.0259103041254922
57,49.134.7.0,57,128,2764695424,1373356119,1.1671099858352583,1.009414780007354
58,-32.-114.28.61,29,64,1390979008,698725043,1.142019004872428,0.9933038936370584
59,1.-25.-19.24,59,128,2798735232,1421544053,1.1173569506381587,0.9773162023058265
60,10.1.-22.82,15,32,703878112,361409505,1.0931094043914815,0.9616911749619208
61,25.134.-9.6,61,128,2831503232,1469731987,1.0692626624371138,0.946015080212135
62,15.63.-23.-21,31,64,1423255488,746912977,1.0458036896131249,0.9301825935050249
63,1.-16.-31.21,63,128,2861191040,1517919921,1.0227200765000835,0.9145201464491105
64,17.90.-9.5,1,2,44915006,24093967,1.0,0.8985255780100968
65,-9.-78.-13.-92,65,128,2887880576,1566107855,0.9776321869715455,0.8828275111197195
66,4.45.8.56,33,64,1450484672,795100911,0.9556058806415466,0.8673251717691537
67,0.-24.-12.-60,67,128,2913552256,1614295789,0.9339108095422276,0.8518742371024504
68,8.66.12.100,17,32,731533792,409597439,0.9125371587496606,0.8367178138834248
69,26.-14.-18.-101,69,128,979223168,554161241,0.891475543221831,0.821331882229838
70,13.-24.-27.-49,35,64,1474261952,843288845,0.8707169830550335,0.8058941145401327
71,-18.-10.16.78,71,128,2959271808,1710671657,0.8502528804953179,0.7906793353029152
72,17.34.-11.-4,9,16,371023088,216845703,0.8300749985576876,0.7748401104348863
73,-19.-37.-9.23,73,128,2976573312,1758859591,0.8101754411199827,0.7590121102116452
74,-13.-24.13.38,37,64,1492218816,891476779,0.7905466343710502,0.7431899806029327
75,42.115.30.-14,75,128,997302912,602349175,0.7711813095041191,0.7274317191964823
76,52.65.-8.-124,19,32,749812192,457785373,0.7520724865564145,0.711857917004773
77,6.15.-20.-65,77,128,3006097280,1855235459,0.7332134593050986,0.6962893974124913
78,11.100.-19.65,39,64,1506376640,939664713,0.7145977811377516,0.6808645551068567
79,15.22.17.-36,79,128,3019147136,1903423393,0.6962192518228971,0.6655445603042021
80,-22.-88.-22.41,5,8,189089912,120469835,0.6780719051126377,0.6504004485739222
81,-51.-149.21.14,81,128,3031730048,1951611327,0.6601499971153753,0.6354755367558196
82,16.73.-2.14,41,64,1519010752,987852647,0.6424479953819163,0.6207643182674484
83,-28.-45.10.98,83,128,3043264384,1999799261,0.6249605686530753,0.6057644834687659
84,-20.-79.26.-30,21,32,762061280,505973307,0.6076825772212398,0.5908457380411601
85,7.-11.13.-104,85,128,3052439424,2047987195,0.5906090638622983,0.5757559701096505
86,15.22.-61.-48,43,64,1528054720,1036040581,0.5737352452979021,0.5606156940405754
87,8.74.30.-45,87,128,3059779456,2096175129,0.5570565041512717,0.5456684148641515
88,-15.-19.17.-13,11,16,34805968,24093967,0.5405683813627028,0.530662750189033
89,29.110.15.88,89,128,3066070912,2144363063,0.5242665690336022,0.5158418742198222
90,50.167.16.-1,45,64,306921664,216845703,0.5081469036703253,0.5012016265838523
91,-25.-57.-35.-38,91,128,236275072,168657769,0.49220535980130375,0.4863686512797317
92,-17.-40.-69.-16,23,32,768418272,554161241,0.4764380439429871,0.47158601509705617
93,-35.-93.1.-1,93,128,3075770240,2240738931,0.4608411888919686,0.45697316810865596
94,10.19.-2.-24,47,64,1538933696,1132416449,0.4454111483223626,0.442526464904185
95,-33.-109.-47.-27,95,128,3079440256,2288926865,0.43014439166905216,0.4279967716792016
96,5.0.-31.47,3,4,96281660,72281901,0.4150374992788438,0.41362656634872785
97,6.28.0.37,97,128,3082585984,2337114799,0.4000871578128723,0.39941253595807474
98,-4.29.-20.46,49,64,1541555136,1180604383,0.38529015588479176,0.3848608875693238
99,23.51.5.-92,99,128,3083634560,2385302733,0.37064337992039037,0.3704594234250239
100,21.94.15.-59,25,32,32,25,0.3561438102252753,0.35614381022527536
101,-10.-30.22.-12,101,128,128,101,0.34178851724820525,0.3417885172482053
102,-17.-36.-33.60,51,64,64,51,0.3275746580285044,0.3275746580285044
103,-25.-104.-7.47,103,128,128,103,0.31349947281678164,0.3134994728167815
104,-26.-92.6.-11,13,16,16,13,0.2995602818589078,0.29956028185890793
105,-28.4.28.83,105,128,128,105,0.28575448233387735,0.2857544823338775
106,-3.-16.19.-28,53,64,64,53,0.2720795454368008,0.27207954543680074
107,-4.-25.16.-12,107,128,128,107,0.25853301359885306,0.25853301359885295
108,-4.57.4.-23,27,32,32,27,0.24511249783653147,0.24511249783653138
109,-48.-83.14.3,109,128,128,109,0.23181567522307364,0.23181567522307372
110,-6.-18.6.-22,55,64,64,55,0.2186402864753404,0.21864028647534034
111,-7.-11.-3.9,111,128,128,111,0.20558413364989403,0.20558413364989403
112,-7.-4.-7.15,7,8,8,7,0.19264507794239588,0.19264507794239583
113,-8.-14.2.6,113,128,128,113,0.1798210375848123,0.17982103758481227
114,14.48.30.14,57,64,64,57,0.16710998583525832,0.16710998583525824
115,14.63.-16.13,115,128,128,115,0.1545099490556248,0.1545099490556248
116,17.41.-51.-31,29,32,32,29,0.14201900487242788,0.14201900487242786
117,18.34.-18.28,117,128,128,117,0.12963528041659547,0.1296352804165956
118,19.65.27.-47,59,64,64,59,0.11735695063815874,0.11735695063815874
119,31.79.-5.29,119,128,128,119,0.10518223669205648,0.10518223669205642
120,4.21.-42.-26,15,16,16,15,0.09310940439148147,0.09310940439148145
121,46.130.22.-29,121,128,128,121,0.08113676272540549,0.08113676272540553
122,5.-13.15.-48,61,64,64,61,0.06926266243711372,0.06926266243711379
123,51.149.-29.11,123,128,128,123,0.057485494660760125,0.05748549466076028
124,54.112.-10.-25,31,32,32,31,0.04580368961312479,0.045803689613124754
125,6.19.-10.-103,125,128,128,125,0.034215715337912955,0.03421571533791298
126,8.-29.-38.-15,63,64,64,63,0.02272007650008353,0.02272007650008345
127,8.6.16.-38,127,128,128,127,0.011315313227834146,0.011315313227834127
128,9.24.-35.54,1,1,1,1,-0.0,0.0
