feature_id,feature_value,Nz,Ez
at_projections,"-1.-24.-3.18",268435456,3461120
at_projections,"-1.15.-45.40",268435456,1343488
at_projections,"-10.-30.22.-12",268435456,0
at_projections,"-11.-12.33.18",268435456,1764864
at_projections,"-11.-21.-3.-69",268435456,1867776
at_projections,"-12.-24.0.72",268435456,3723264
at_projections,"-12.-67.-32.-66",268435456,2826240
at_projections,"-13.-24.13.38",268435456,491520
at_projections,"-14.-67.30.26",268435456,2031616
at_projections,"-15.-19.17.-13",268435456,196608
at_projections,"-17.-36.-33.60",268435456,0
at_projections,"-17.-40.-69.-16",268435456,131072
at_projections,"-17.-91.-7.-15",268435456,1474560
at_projections,"-18.-10.16.78",268435456,671744
at_projections,"-18.-29.18.-12",268435456,4326144
at_projections,"-18.-47.12.8",268435456,7478400
at_projections,"-19.-37.-9.23",268435456,524288
at_projections,"-2.0.8.11",268435456,2245248
at_projections,"-20.-79.26.-30",268435456,311296
at_projections,"-22.-49.-14.90",268435456,2927616
at_projections,"-22.-88.-22.41",268435456,393216
at_projections,"-23.-70.5.-25",268435456,1269760
at_projections,"-24.-59.20.50",268435456,1179648
at_projections,"-25.-104.-7.47",268435456,0
at_projections,"-25.-57.-35.-38",268435456,147456
at_projections,"-26.-92.6.-11",268435456,0
at_projections,"-27.-44.27.82",268435456,3941376
at_projections,"-28.-45.10.98",268435456,327680
at_projections,"-28.-66.-26.-6",268435456,2492544
at_projections,"-28.-75.22.2",268435456,3107328
at_projections,"-28.4.28.83",268435456,0
at_projections,"-29.-101.29.-36",268435456,3267232
at_projections,"-3.-16.19.-28",268435456,0
at_projections,"-3.34.15.-23",268435456,1650944
at_projections,"-32.-114.28.61",268435456,1078912
at_projections,"-32.-27.-4.31",268435456,2537472
at_projections,"-33.-109.-47.-27",268435456,98304
at_projections,"-33.-98.7.-18",268435456,3876608
at_projections,"-35.-93.1.-1",268435456,131072
at_projections,"-36.-92.2.-37",268435456,2052864
at_projections,"-4.-25.16.-12",268435456,0
at_projections,"-4.29.-20.46",268435456,32768
at_projections,"-4.57.4.-23",268435456,0
at_projections,"-46.-134.-18.-10",268435456,1793792
at_projections,"-48.-83.14.3",268435456,0
at_projections,"-5.-23.-41.34",268435456,1736704
at_projections,"-5.-30.15.24",268435456,5524416
at_projections,"-5.-47.13.78",268435456,2723840
at_projections,"-51.-149.21.14",268435456,393216
at_projections,"-55.-133.1.17",268435456,4755456
at_projections,"-6.-18.6.-22",268435456,0
at_projections,"-6.-61.14.-62",268435456,2539520
