feature_id,feature_value,Nz,Ez
at_correlations,"-10.-48.-111.-52",268435456,32768
at_correlations,"-100.54.-68.-222",268435456,393216
at_correlations,"-104.62.50.-71",268435456,7478400
at_correlations,"-105.50.-125.-90",268435456,835584
at_correlations,"-110.190.-182.198",268435456,2927616
at_correlations,"-111.162.340.34",268435456,7512064
at_correlations,"-111.30.-115.228",268435456,3723264
at_correlations,"-112.-143.112.128",268435456,0
at_correlations,"-117.99.119.-111",268435456,1650944
at_correlations,"-118.190.-54.54",268435456,6348480
at_correlations,"-128.60.272.-12",268435456,1078912
at_correlations,"-132.-86.-103.-69",268435456,557056
at_correlations,"-136.155.33.-118",268435456,2723840
at_correlations,"-137.52.-137.122",268435456,786432
at_correlations,"-14.-97.155.-50",268435456,1736704
at_correlations,"-14.172.-180.54",268435456,671744
at_correlations,"-140.116.-28.-44",268435456,1048576
at_correlations,"-141.296.-80.78",268435456,720896
at_correlations,"-142.44.187.-2",268435456,2537472
at_correlations,"-147.-224.187.196",268435456,2007040
at_correlations,"-150.-118.73.188",268435456,2539520
at_correlations,"-153.89.-97.142",268435456,1424896
at_correlations,"-160.-153.181.132",268435456,937984
at_correlations,"-17.307.5.164",268435456,1638400
at_correlations,"-173.-24.119.-142",268435456,2826240
at_correlations,"-18.-21.-6.18",268435456,428032
at_correlations,"-180.-27.119.42",268435456,24576
at_correlations,"-185.39.-114.78",268435456,1114112
at_correlations,"-187.127.-123.379",268435456,327680
at_correlations,"-187.180.34.-143",268435456,999424
at_correlations,"-19.16.-129.286",268435456,196608
at_correlations,"-19.6.119.-106",268435456,2031616
at_correlations,"-208.-189.-222.-241",268435456,1269760
at_correlations,"-208.-269.-305.-208",268435456,32768
at_correlations,"-228.21.-49.166",268435456,832512
at_correlations,"-23.51.28.94",268435456,5883032
at_correlations,"-235.84.-59.162",268435456,786432
at_correlations,"-236.-40.221.43",268435456,3461120
at_correlations,"-237.-90.-27.-150",268435456,2028544
at_correlations,"-247.111.70.84",268435456,416000
at_correlations,"-273.237.-249.255",268435456,262144
at_correlations,"-28.-96.84.-212",268435456,1261568
at_correlations,"-29.152.73.-164",268435456,4326144
at_correlations,"-3.-149.-23.141",268435456,399616
at_correlations,"-30.-40.32.-4",268435456,1121152
at_correlations,"-358.-27.390.67",268435456,1474560
at_correlations,"-36.167.4.-168",268435456,229376
at_correlations,"-36.264.-12.-192",268435456,131072
at_correlations,"-39.-39.-47.53",268435456,98304
at_correlations,"-46.-2.-75.-124",268435456,0
at_correlations,"-5.-9.1.4",268435456,0
at_correlations,"-5.2.5.-2",268435456,0
at_correlations,"-5.234.-207.4",268435456,4134016
at_correlations,"-53.123.-57.55",268435456,2052864
at_correlations,"-57.28.65.-38",268435456,1048576
at_correlations,"-6.-76.-114.196",268435456,818048
at_correlations,"-6.16.8.-26",268435456,2245248
at_correlations,"-7.147.56.-77",268435456,1179648
at_correlations,"-73.-16.9.8",268435456,1351808
at_correlations,"-74.-80.72.222",268435456,3876608
at_correlations,"-76.157.-167.59",268435456,0
at_correlations,"-8.-7.-17.-1",268435456,0
at_correlations,"-8.40.144.184",268435456,1793792
at_correlations,"-81.-209.-87.77",268435456,8996864
at_correlations,"-86.-68.70.-81",268435456,2492544
at_correlations,"-88.-168.108.176",268435456,2973568
at_correlations,"-9.-212.-150.-175",268435456,98304
at_correlations,"-94.220.150.76",268435456,1081344
at_correlations,"-97.164.-48.-304",268435456,0
at_correlations,"0.46.176.238",268435456,2391680
at_correlations,"0.63.48.-15",268435456,393216
at_correlations,"106.-173.-137.106",268435456,4211712
at_correlations,"11.0.-10.1",268435456,0
at_correlations,"110.-219.-117.212",268435456,0
at_correlations,"120.-111.-260.125",268435456,1867776
at_correlations,"13.-46.-33.0",268435456,0
at_correlations,"132.-156.2.169",268435456,3107328
at_correlations,"15.-176.1.88",268435456,0
at_correlations,"15.-4.-15.4",268435456,0
at_correlations,"15.15.15.15",268435456,524288
at_correlations,"15.204.219.17",268435456,0
at_correlations,"157.-103.65.-116",268435456,0
at_correlations,"158.-93.143.-68",268435456,98304
at_correlations,"159.-90.32.169",268435456,2062464
at_correlations,"16.195.-11.-179",268435456,5143808
at_correlations,"172.160.242.20",268435456,2758400
at_correlations,"174.70.-169.-110",268435456,2334720
at_correlations,"182.-356.182.-398",268435456,131072
at_correlations,"191.20.-262.-63",268435456,678400
at_correlations,"198.104.153.289",268435456,4755456
at_correlations,"198.226.110.82",268435456,196608
at_correlations,"202.272.170.76",268435456,0
at_correlations,"21.-18.-17.36",268435456,491520
at_correlations,"212.-180.244.-222",268435456,229376
at_correlations,"217.181.-218.-44",268435456,1097728
at_correlations,"22.-58.-111.-57",268435456,5524416
at_correlations,"22.-83.-38.67",268435456,0
at_correlations,"23.-8.23.-8",268435456,0
at_correlations,"240.-39.-120.-81",268435456,917504
at_correlations,"240.134.-90.31",268435456,3096576
at_correlations,"250.140.130.130",268435456,393216
at_correlations,"26.11.-152.-494",268435456,0
at_correlations,"262.22.71.-283",268435456,0
at_correlations,"28.110.-77.79",268435456,3941376
at_correlations,"28.89.4.47",268435456,0
at_correlations,"3.347.-22.347",268435456,458752
at_correlations,"316.8.-200.-25",268435456,311296
at_correlations,"318.189.96.35",268435456,0
at_correlations,"34.-30.158.-174",268435456,1343488
at_correlations,"34.25.20.-23",268435456,196608
at_correlations,"35.96.197.-8",268435456,466944
