rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
121,0.1.0.2.0.1.0.0.,21929413,67108864,11789402179108864,9521345934835999,1.613636140891557,0.30825313148206096
122,1.1.1.1.0.0.0.0.,44643029,134217728,23970446756020224,19383178322553167,1.5880684193958412,0.30645164434635486
123,0.1.1.0.1.0.0.1.,22497543,67108864,1341455155068928,1085335275944221,1.576735885247052,0.30565804489335396
124,0.0.0.0.1.2.1.0.,22695517,67108864,12171782714818560,9853974136332391,1.5640959827917653,0.3047628947185421
125,0.0.0.2.0.0.1.1.,45763991,134217728,24529457620451328,19869879310938293,1.5522904631993228,0.30393222457877817
126,1.1.1.0.0.1.0.0.,23271057,67108864,4152880919478272,3367954323359937,1.5279665945756864,0.30223993171847646
127,0.1.2.0.1.0.0.0.,46724781,134217728,25008222960091136,20287036576421463,1.5223154337432176,0.3018444066305006
128,1.0.0.0.0.1.1.1.,23751615,67108864,12697170142560256,10312512374409645,1.4984777224174572,0.3001111444244611
129,1.0.0.3.0.0.0.0.,11951899,33554432,6386303230803968,5189293710562177,1.489263474049245,0.2994428619921518
130,0.1.0.0.0.1.0.2.,24028301,67108864,12834287007039488,10432644323282423,1.4817686942091712,0.29889827228148713
131,0.1.0.1.0.1.0.1.,48802735,134217728,26038128435265536,21189245808865405,1.4595413343041865,0.2972935157878017
132,1.0.1.0.0.0.2.0.,24539999,67108864,13087607013507072,10654814140238477,1.4513681455771759,0.2966959063475019
133,0.0.2.1.0.0.1.0.,49343231,134217728,26305348918837248,21423919185320813,1.4436511492330986,0.29613376267057984
134,0.0.1.0.2.0.1.0.,49507725,134217728,26386638523334656,21495339440765175,1.4388496803003028,0.29578368029643154
135,0.0.0.0.0.4.0.0.,24795537,67108864,4404619555897344,3588588006087617,1.4364228654744786,0.295601111733453
136,0.0.1.0.1.0.1.1.,24976591,67108864,13302728201601024,10844374319728093,1.425926755680571,0.2947753351940541
137,1.1.1.0.0.0.0.1.,50474483,134217728,26859746317303808,21915087901577609,1.4109491073918148,0.29352121344915294
138,0.1.0.0.0.2.0.1.,12714309,33554432,751288631427072,613368671723623,1.4000502795302197,0.2926127896997227
139,0.1.3.0.0.0.0.0.,12728245,33554432,6768389292818432,5526368799217135,1.3984698249814724,0.29248070651612956
140,0.1.0.1.1.0.1.0.,6429967,16777216,3416271731294208,2791772864899741,1.383620097330771,0.29124116144248413
141,1.0.1.0.0.1.1.0.,52255629,134217728,3080809334439936,2520936509393663,1.3609168824614635,0.28934961551711785
142,0.0.4.0.0.0.0.0.,26136801,67108864,13868014533345280,11348116064527923,1.3604207617500155,0.2893084423875215
143,0.1.0.0.0.3.0.0.,52477805,134217728,27835382364110848,22784893298597015,1.3547959584742593,0.2888422866434545
144,0.0.1.1.0.1.1.0.,13312429,33554432,7052727485988864,5780010698049367,1.3337295048440574,0.287109132774214
145,1.0.0.0.0.2.1.0.,26918593,67108864,14248008442970112,11687555705757139,1.3179003316712512,0.2857870351979522
146,0.1.0.1.0.2.0.0.,27204825,67108864,14386714076250112,11811832351448475,1.3026407877599038,0.2845043331638944
147,1.0.0.2.0.1.0.0.,1729151,4194304,913111351558144,750765414676973,1.2783675712739795,0.2824286124244019
148,0.0.1.0.0.1.1.1.,55846025,134217728,29467531676745728,24247312187996075,1.265048739356954,0.2813013858047252
149,1.0.1.1.0.0.0.1.,28320769,67108864,14925885412999168,12296354616951187,1.244642896023486,0.27958583871150683
150,0.0.2.0.0.1.1.0.,56895747,134217728,29974492503605248,24703082084682681,1.2381825217685634,0.27904427650241276
151,0.0.0.3.1.0.0.0.,28550911,67108864,15036853509947392,12396278021017453,1.2329665560772696,0.2785956950798072
152,0.0.1.1.1.0.0.1.,57639315,134217728,30332213585248256,25025925571376745,1.2194501455217306,0.27742735944402064
153,0.1.2.1.0.0.0.0.,57890739,134217728,30453125135466496,25135089226615497,1.2131707624859618,0.276887476347786
154,1.0.0.2.0.0.1.0.,58494079,134217728,30743048581283840,25397048306702317,1.1982127389498551,0.27559940050647275
155,0.1.0.2.0.0.1.0.,3679043,8388608,1932567303421952,1597372492922489,1.1891008923034476,0.2748178826876363
156,0.0.0.2.1.0.1.0.,59271005,134217728,31115969619296256,25734375220640615,1.1791768157180038,0.27395844621299603
157,0.1.2.0.0.0.0.1.,59438971,134217728,31196499249463296,25807302954332833,1.1750941954511036,0.27360476703528397
158,1.0.1.0.0.0.1.1.,59985781,134217728,31457753151045632,26044717752924463,1.1618827702651526,0.27242482824490105
159,0.1.2.0.0.1.0.0.,30120023,67108864,15789534197317632,13077557458935029,1.1557804641194833,0.2718755024715928
160,0.1.0.0.0.0.1.2.,60401175,134217728,31655921532796928,26225074152489525,1.1519267208377009,0.2715285422547289
161,0.0.0.0.0.0.2.2.,60482861,134217728,31694756425760768,26260540704377303,1.1499769513073814,0.271347559304629
162,0.1.0.1.0.0.1.1.,30486473,67108864,15963680793427968,13236663278038379,1.138334082119621,0.2702538456016992
163,0.2.1.0.0.0.0.1.,61135719,134217728,10668205647331328,8847999861706679,1.134487804069092,0.26989427246958286
164,0.0.0.2.1.1.0.0.,30880437,67108864,5383471593684992,4469238389188517,1.1198101669495708,0.26850781125741136
165,1.1.0.1.0.0.1.0.,62543959,134217728,32671667272548352,27155431373069557,1.1016327917910766,0.266799297897286
166,2.0.0.2.0.0.0.0.,63011183,134217728,32892396547080192,27358291400971709,1.0908954400824893,0.26577599422969117
167,1.1.2.0.0.0.0.0.,63282727,134217728,33020676482793472,27476190788453221,1.0846915655509615,0.2651876691560628
168,0.0.0.1.1.0.2.0.,31779767,67108864,16575659895685120,13798187636645141,1.0783947884833025,0.2645875223522406
169,0.1.0.0.0.1.1.1.,32026605,67108864,5563945280602112,4635120045139805,1.0672324633474166,0.2635015278186823
170,0.1.0.1.0.1.1.0.,8099945,16777216,602408539389952,502406636616605,1.05051931878926,0.2618866990989037
171,0.1.0.0.1.0.1.1.,32574679,67108864,16949732102373376,14143323739456117,1.0427523736455495,0.2611412718606756
172,0.0.1.0.0.2.1.0.,32768941,67108864,17041052351332352,14227668710477143,1.034174286000112,0.2603151434244696
173,0.2.1.1.0.0.0.0.,65785087,134217728,34198288768958464,28562669264347501,1.0287427632200037,0.25979332691643703
174,2.0.0.0.0.0.2.0.,65971691,134217728,34285858051850240,28643689273265393,1.0246562509434314,0.2593963061464671
175,0.0.0.0.0.3.1.0.,33078901,67108864,17186585741099008,14362247615346223,1.0205920319983814,0.25900142892458383
176,1.0.0.2.0.0.0.1.,66768225,134217728,11553079975477248,9663176539502225,1.0073416483767395,0.2577080921414731
177,0.2.1.0.1.0.0.0.,16735811,33554432,8685234782470144,7266379908620153,1.0035648715684076,0.257328052681991
178,0.0.0.1.0.0.2.1.,67193763,134217728,11619190662234112,9724763451813683,0.998176009132098,0.2567745178685029
179,0.0.0.2.0.0.2.0.,67387387,134217728,34947566919483392,29258358318650401,0.9940247505445007,0.25634319501047026
180,0.2.2.0.0.0.0.0.,67470715,134217728,34986238335254528,29294537796598945,0.9922418853568159,0.25615586906851967
181,0.0.1.1.0.0.2.0.,16933717,33554432,8777178716045312,7352307037110991,0.9866046520479955,0.2555602672228268
182,0.0.0.0.1.1.2.0.,34003463,67108864,17617381178212352,14763675352614149,0.9808216541751179,0.2549475649847674
183,1.0.1.0.0.0.0.2.,17067461,33554432,8839097581830144,7410376210723103,0.9752548805367096,0.2543522994579389
184,0.1.1.0.1.0.1.0.,17159177,33554432,8881463223123968,7450197603286571,0.9675229768025289,0.2535186894879206
185,0.1.2.0.0.0.1.0.,34401213,67108864,1977908256047104,1659596783709711,0.964043899982265,0.25314274281432325
186,1.0.0.1.0.1.0.1.,70056669,134217728,36180215050797056,30417311242726887,0.9379809421592822,0.2503083524214132
187,0.0.1.0.0.0.2.1.,70219931,134217728,36255407177465856,30488196586534913,0.9346227572001962,0.24994536081847377
188,0.0.1.0.1.0.0.2.,35198913,67108864,6056195324379136,5094239218094833,0.9309724590203124,0.24954502779449922
189,0.2.1.0.0.1.0.0.,70643543,134217728,36450030399258624,30672121089855989,0.9259456352093685,0.24899208004077364
190,0.0.0.1.1.2.0.0.,71294903,134217728,36749170442240000,30954929566677269,0.9127043962787895,0.247542506978348
191,0.0.0.1.1.0.1.1.,35917343,67108864,18498522156367872,15594646685853389,0.9018227057122687,0.2463591514819747
192,1.0.0.0.0.0.3.0.,35964437,67108864,18520147601915904,15615094030497551,0.8999323159646399,0.24615433967660497
193,1.0.0.2.1.0.0.0.,72551111,134217728,37325923346808832,31500351869322053,0.8875056288442317,0.24481000526326324
194,1.0.0.1.0.0.1.1.,73351741,134217728,37693194791550976,31847970622081543,0.871672127186894,0.24310263407558783
195,0.0.0.2.1.0.0.1.,73766355,134217728,12627734043820032,10675996120019555,0.8635403859316512,0.2422250948129091
