feature_id,feature_value,Nz,Ez
hist_v,"0.0.0.0.0.0.0.4.",3511296,223677
hist_v,"0.0.0.0.0.0.1.3.",13701888,828271
hist_v,"0.0.0.0.0.0.2.2.",20911616,1157370
hist_v,"0.0.0.0.0.0.3.1.",13832192,668591
hist_v,"0.0.0.0.0.0.4.0.",4833280,226452
hist_v,"0.0.0.0.0.1.0.3.",21326336,1321807
hist_v,"0.0.0.0.0.1.1.2.",62922240,3790586
hist_v,"0.0.0.0.0.1.2.1.",65985536,3327618
hist_v,"0.0.0.0.0.1.3.0.",21513216,1025434
hist_v,"0.0.0.0.0.2.0.2.",48889856,2963765
hist_v,"0.0.0.0.0.2.1.1.",95766016,5654800
hist_v,"0.0.0.0.0.2.2.0.",49801728,2507287
hist_v,"0.0.0.0.0.3.0.1.",50745600,2991937
hist_v,"0.0.0.0.0.3.1.0.",47644416,2602143
hist_v,"0.0.0.0.0.4.0.0.",21337344,1224244
hist_v,"0.0.0.0.1.0.0.3.",16303872,799932
hist_v,"0.0.0.0.1.0.1.2.",45999104,2375600
hist_v,"0.0.0.0.1.0.2.1.",47015424,2444147
hist_v,"0.0.0.0.1.0.3.0.",16431104,985615
hist_v,"0.0.0.0.1.1.0.2.",75420160,3730675
hist_v,"0.0.0.0.1.1.1.1.",133297408,7837485
hist_v,"0.0.0.0.1.1.2.0.",69646848,3756508
hist_v,"0.0.0.0.1.2.0.1.",116906752,5909995
hist_v,"0.0.0.0.1.2.1.0.",101362688,5882163
hist_v,"0.0.0.0.1.3.0.0.",72431360,3134837
hist_v,"0.0.0.0.2.0.0.2.",26652416,1158506
hist_v,"0.0.0.0.2.0.1.1.",41973504,2545715
hist_v,"0.0.0.0.2.0.2.0.",20207616,1004900
hist_v,"0.0.0.0.2.1.0.1.",83878912,3982338
hist_v,"0.0.0.0.2.1.1.0.",63965184,4198443
hist_v,"0.0.0.0.2.2.0.0.",107675904,3349621
hist_v,"0.0.0.0.3.0.0.1.",23978752,888233
hist_v,"0.0.0.0.3.0.1.0.",15568896,1089687
hist_v,"0.0.0.0.3.1.0.0.",105685504,1587534
hist_v,"0.0.0.0.4.0.0.0.",57268736,172837
hist_v,"0.0.0.1.0.0.0.3.",21009152,1324193
hist_v,"0.0.0.1.0.0.1.2.",62718208,3672538
hist_v,"0.0.0.1.0.0.2.1.",64132864,3475930
hist_v,"0.0.0.1.0.0.3.0.",22596608,1134795
hist_v,"0.0.0.1.0.1.0.2.",95682048,6021618
hist_v,"0.0.0.1.0.1.1.1.",191653120,11552528
hist_v,"0.0.0.1.0.1.2.0.",98764544,5082271
hist_v,"0.0.0.1.0.2.0.1.",145824256,8927342
hist_v,"0.0.0.1.0.2.1.0.",144774656,8550160
hist_v,"0.0.0.1.0.3.0.0.",74839808,4425142
hist_v,"0.0.0.1.1.0.0.2.",71814912,3663312
hist_v,"0.0.0.1.1.0.1.1.",138184448,7387217
hist_v,"0.0.0.1.1.0.2.0.",70862592,3893474
hist_v,"0.0.0.1.1.1.0.1.",218524416,11470211
hist_v,"0.0.0.1.1.1.1.0.",201562112,12170914
hist_v,"0.0.0.1.1.2.0.0.",166748160,8915068
hist_v,"0.0.0.1.2.0.0.1.",74091264,3586937
hist_v,"0.0.0.1.2.0.1.0.",62875136,3910603
hist_v,"0.0.0.1.2.1.0.0.",114294528,6031304
hist_v,"0.0.0.1.3.0.0.0.",31514368,1292680
hist_v,"0.0.0.2.0.0.0.2.",47339520,3008152
hist_v,"0.0.0.2.0.0.1.1.",95476992,5540019
hist_v,"0.0.0.2.0.0.2.0.",49567744,2682058
hist_v,"0.0.0.2.0.1.0.1.",143649280,9248887
hist_v,"0.0.0.2.0.1.1.0.",145197568,8893231
hist_v,"0.0.0.2.0.2.0.0.",109222400,6786454
hist_v,"0.0.0.2.1.0.0.1.",106141184,5662660
hist_v,"0.0.0.2.1.0.1.0.",104017152,5808257
hist_v,"0.0.0.2.1.1.0.0.",160039680,8827824
hist_v,"0.0.0.2.2.0.0.0.",52679680,2740081
hist_v,"0.0.0.3.0.0.0.1.",47640832,3094001
hist_v,"0.0.0.3.0.0.1.0.",48487680,2842285
hist_v,"0.0.0.3.0.1.0.0.",72229120,4787448
hist_v,"0.0.0.3.1.0.0.0.",52755200,2956823
hist_v,"0.0.0.4.0.0.0.0.",18098688,1212158
hist_v,"0.0.1.0.0.0.0.3.",13436416,878540
hist_v,"0.0.1.0.0.0.1.2.",41299712,2539557
hist_v,"0.0.1.0.0.0.2.1.",41795072,2240900
hist_v,"0.0.1.0.0.0.3.0.",19317760,937293
hist_v,"0.0.1.0.0.1.0.2.",62160640,4017197
hist_v,"0.0.1.0.0.1.1.1.",131377408,7390035
hist_v,"0.0.1.0.0.1.2.0.",64823808,3355011
hist_v,"0.0.1.0.0.2.0.1.",95338240,6098293
hist_v,"0.0.1.0.0.2.1.0.",99462144,5443111
hist_v,"0.0.1.0.0.3.0.0.",47551232,2992198
hist_v,"0.0.1.0.1.0.0.2.",45541120,2436780
hist_v,"0.0.1.0.1.0.1.1.",92699648,5297037
hist_v,"0.0.1.0.1.0.2.0.",48368896,3072054
hist_v,"0.0.1.0.1.1.0.1.",133141248,8463008
hist_v,"0.0.1.0.1.1.1.0.",139888896,8180437
hist_v,"0.0.1.0.1.2.0.0.",100142080,6576723
hist_v,"0.0.1.0.2.0.0.1.",43090432,2825327
hist_v,"0.0.1.0.2.0.1.0.",42110464,2422619
hist_v,"0.0.1.0.2.1.0.0.",63792896,4494744
hist_v,"0.0.1.0.3.0.0.0.",14672384,1081556
hist_v,"0.0.1.1.0.0.0.2.",61520384,3922457
hist_v,"0.0.1.1.0.0.1.1.",127133440,7639859
hist_v,"0.0.1.1.0.0.2.0.",67623168,3650085
hist_v,"0.0.1.1.0.1.0.1.",190221312,12212186
hist_v,"0.0.1.1.0.1.1.0.",197609216,11191594
hist_v,"0.0.1.1.0.2.0.0.",144159232,9119567
hist_v,"0.0.1.1.1.0.0.1.",137598208,7704096
hist_v,"0.0.1.1.1.0.1.0.",139794432,8479932
hist_v,"0.0.1.1.1.1.0.0.",200881664,13053604
hist_v,"0.0.1.1.2.0.0.0.",63718656,4354368
hist_v,"0.0.1.2.0.0.0.1.",93687552,5954568
hist_v,"0.0.1.2.0.0.1.0.",98070528,5836134
hist_v,"0.0.1.2.0.1.0.0.",144569600,9352318
hist_v,"0.0.1.2.1.0.0.0.",103643392,6113930
hist_v,"0.0.1.3.0.0.0.0.",47492608,3069695
hist_v,"0.0.2.0.0.0.0.2.",20499712,1385056
hist_v,"0.0.2.0.0.0.1.1.",41780480,2452959
hist_v,"0.0.2.0.0.0.2.0.",28705024,1453844
hist_v,"0.0.2.0.0.1.0.1.",64921344,3968075
hist_v,"0.0.2.0.0.1.1.0.",65077504,3657391
hist_v,"0.0.2.0.0.2.0.0.",49222912,2889535
hist_v,"0.0.2.0.1.0.0.1.",45037824,2864947
hist_v,"0.0.2.0.1.0.1.0.",47749120,3229645
hist_v,"0.0.2.0.1.1.0.0.",69285888,4387635
hist_v,"0.0.2.0.2.0.0.0.",21629184,1378065
hist_v,"0.0.2.1.0.0.0.1.",63353600,4144348
hist_v,"0.0.2.1.0.0.1.0.",67387648,3878322
hist_v,"0.0.2.1.0.1.0.0.",97994240,5987674
hist_v,"0.0.2.1.1.0.0.0.",68219648,4615909
hist_v,"0.0.2.2.0.0.0.0.",48949248,3123257
hist_v,"0.0.3.0.0.0.0.1.",13761536,876700
hist_v,"0.0.3.0.0.0.1.0.",18802432,1001214
hist_v,"0.0.3.0.0.1.0.0.",21737216,1313892
hist_v,"0.0.3.0.1.0.0.0.",15660288,1129727
hist_v,"0.0.3.1.0.0.0.0.",22167040,1350359
hist_v,"0.0.4.0.0.0.0.0.",4601088,260623
hist_v,"0.1.0.0.0.0.0.3.",13902336,812153
hist_v,"0.1.0.0.0.0.1.2.",41249024,2290402
hist_v,"0.1.0.0.0.0.2.1.",43135744,1985119
hist_v,"0.1.0.0.0.0.3.0.",13694976,613705
hist_v,"0.1.0.0.0.1.0.2.",63745536,3676447
hist_v,"0.1.0.0.0.1.1.1.",126381056,6924626
hist_v,"0.1.0.0.0.1.2.0.",66187008,3178679
hist_v,"0.1.0.0.0.2.0.1.",97984768,5562437
hist_v,"0.1.0.0.0.2.1.0.",94758144,4801451
hist_v,"0.1.0.0.0.3.0.0.",52275968,2960959
hist_v,"0.1.0.0.1.0.0.2.",49707520,2342482
hist_v,"0.1.0.0.1.0.1.1.",89548288,4905045
hist_v,"0.1.0.0.1.0.2.0.",46645248,2357513
hist_v,"0.1.0.0.1.1.0.1.",149910272,7320590
hist_v,"0.1.0.0.1.1.1.0.",135165440,7168030
hist_v,"0.1.0.0.1.2.0.0.",120256256,5544311
hist_v,"0.1.0.0.2.0.0.1.",48882688,2404320
