rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,0.0.0.0.0.0.0.0.4.0.0.0.0.0.0.0.,3,524288,3758096384,434181523,17.415037499278842,3.1136318309334747
2,3.0.0.0.0.0.0.0.0.0.0.0.0.0.1.0.,1,65536,3254779904,434181523,16.0,2.9061897510629984
3,3.0.1.0.0.0.0.0.0.0.0.0.0.0.0.0.,13,524288,3087007744,434181523,15.299560281858907,2.8298388649328836
4,0.0.4.0.0.0.0.0.0.0.0.0.0.0.0.0.,53,2097152,162671886336,23011620719,15.272079545436801,2.8215304377856225
5,0.0.1.0.0.0.0.0.0.0.0.0.0.0.3.0.,69,2097152,189515431936,29958525087,14.891475543221832,2.6612768253688817
6,0.0.0.0.0.0.0.0.0.0.0.4.0.0.0.0.,83,2097152,212131119104,36037066409,14.624960568653075,2.5574027974334443
7,0.0.0.0.0.4.0.0.0.0.0.0.0.0.0.0.,97,2097152,234746806272,42115607731,14.400087157812873,2.4786786406103953
8,0.0.2.0.0.0.0.0.0.0.0.0.0.0.2.0.,127,2097152,283065188352,55141053421,14.011315313227835,2.359935601897396
9,0.0.3.0.0.0.0.0.0.0.0.0.0.0.1.0.,143,2097152,307761250304,62087957789,13.840128663221611,2.3094262116782747
10,0.0.0.0.0.0.0.0.2.0.0.0.2.0.0.0.,1353,8388608,2413771620352,587447600619,12.598053876023464,2.0387571051202595
11,1.0.0.0.1.0.1.0.1.0.0.0.0.0.0.0.,3515,8388608,5550842576896,1526148053345,11.220691026040102,1.8628118520985264
12,0.0.0.0.0.0.0.0.2.0.0.0.0.2.0.0.,4205,4194304,1233796464640,365146660843,9.962109914857493,1.7565564747113849
13,0.0.0.0.0.1.0.0.0.0.0.3.0.0.0.0.,4279,4194304,6265887522816,1857862736917,9.93694203637651,1.7538749564293588
14,0.0.0.0.0.3.0.0.0.0.0.1.0.0.0.0.,4353,4194304,6362792722432,1889992169619,9.9122056952121,1.751279867124905
15,0.0.0.0.0.0.0.1.2.1.0.0.0.0.0.0.,661,524288,942958182400,286993986703,9.631493538492307,1.7161732838939503
16,1.0.0.1.0.0.0.0.0.0.0.0.0.0.0.2.,2893,2097152,4084627144704,1256087146039,9.5016493920704,1.7012678310532245
17,0.0.0.0.0.2.0.0.0.0.0.0.2.0.0.0.,11821,8388608,16643954573312,5132459783383,9.470935534679892,1.6972759330148686
18,0.0.0.0.1.0.0.0.2.0.0.0.1.0.0.0.,13219,8388608,18340735090688,5739445552537,9.309674577463381,1.676068182714004
19,0.0.0.0.1.0.0.0.0.0.0.3.0.0.0.0.,6675,4194304,3082737942528,966053888675,9.295447878537722,1.674036680780803
20,0.0.1.1.0.0.0.0.2.0.0.0.0.0.0.0.,18569,8388608,24696984698880,8062316700587,8.81939149682434,1.6150685504579625
21,1.0.0.0.0.0.1.0.2.0.0.0.0.0.0.0.,20817,8388608,27336242102272,9038356764291,8.654525447921497,1.5966825204370887
22,0.0.0.0.0.3.0.0.0.0.0.0.1.0.0.0.,5237,2097152,6871977033728,2273808635951,8.645475110550649,1.5956143730462837
23,1.0.0.0.0.0.0.0.0.0.3.0.0.0.0.0.,5281,2097152,6922862329856,2292912622963,8.633404573928562,1.594187280020685
24,0.0.0.0.0.0.0.0.2.0.0.0.0.1.1.0.,26343,8388608,11189211889664,3812547953463,8.314867968148937,1.553281035181791
25,0.0.0.0.0.2.0.0.0.0.0.2.0.0.0.0.,26527,8388608,33774330970112,11517533260621,8.304826093389408,1.5520954275381418
26,0.0.0.1.0.0.0.0.2.0.0.0.0.0.1.0.,4087,1048576,5083477573632,1774499884501,8.003173471979341,1.5184032924393123
