feature_id,feature_value,Nz,Ez
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.4.",8421376,146432
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.3.",163840,1024
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.2.",278528,4608
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.0.3.1.",188416,2048
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.0.4.0.",16384,2048
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.1.0.3.",1716224,30464
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.1.1.2.",3502080,68352
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.1.2.1.",2973696,56960
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.1.3.0.",679936,17344
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.2.",3084288,152416
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.2.1.1.",7942144,280832
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.2.2.0.",3514368,129024
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.3.0.1.",6385664,401664
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.3.1.0.",5767168,156800
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.0.4.0.0.",3956736,70656
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.0.0.3.",909312,3840
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.0.1.2.",2310144,53120
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.0.2.1.",2326528,65280
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.0.3.0.",765952,16640
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.1.0.2.",4661248,170752
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.1.1.1.",10674176,361792
hist_u,"0.0.0.0.0.0.0.0.0.0.0.0.1.1.2.0.",5292032,95232
