feature_id,feature_value,Nz,Ez
extreme_symbols,"0.0.0.0",6777561356,45638027
extreme_symbols,"0.0.0.1",4903424664,33547023
extreme_symbols,"0.0.0.2",1339639532,9689001
extreme_symbols,"0.0.0.3",159138160,1228562
extreme_symbols,"0.0.0.4",6559536,54732
extreme_symbols,"0.0.1.0",3910225048,22620197
extreme_symbols,"0.0.1.1",2096256160,11788541
extreme_symbols,"0.0.1.2",391901816,2208608
extreme_symbols,"0.0.1.3",25668144,125592
extreme_symbols,"0.0.2.0",1042135196,3821922
extreme_symbols,"0.0.2.1",332837384,1340976
extreme_symbols,"0.0.2.2",29131932,132914
extreme_symbols,"0.0.3.0",225783808,278085
extreme_symbols,"0.0.3.1",30008096,45076
extreme_symbols,"0.0.4.0",29043856,21344
extreme_symbols,"0.1.0.0",1918581212,12336364
extreme_symbols,"0.1.0.1",1375081256,8471836
extreme_symbols,"0.1.0.2",375054252,2365020
extreme_symbols,"0.1.0.3",45735792,283734
extreme_symbols,"0.1.0.4",2144272,13108
extreme_symbols,"0.1.1.0",1194166504,6640068
extreme_symbols,"0.1.1.1",622306704,3316992
extreme_symbols,"0.1.1.2",113430200,588136
extreme_symbols,"0.1.1.3",6905968,27996
extreme_symbols,"0.1.2.0",343386476,1410984
extreme_symbols,"0.1.2.1",100046840,376326
extreme_symbols,"0.1.2.2",7805980,28744
extreme_symbols,"0.1.3.0",88254704,286100
extreme_symbols,"0.1.3.1",10478192,7104
extreme_symbols,"0.1.4.0",13358416,57344
extreme_symbols,"0.2.0.0",175523860,1105572
extreme_symbols,"0.2.0.1",132981080,857602
extreme_symbols,"0.2.0.2",41697428,290002
extreme_symbols,"0.2.0.3",6000656,27638
extreme_symbols,"0.2.0.4",285216,96
extreme_symbols,"0.2.1.0",149954776,899738
extreme_symbols,"0.2.1.1",69792400,445568
extreme_symbols,"0.2.1.2",12891784,97282
extreme_symbols,"0.2.1.3",839472,2592
extreme_symbols,"0.2.2.0",69014228,517386
extreme_symbols,"0.2.2.1",13610824,41220
extreme_symbols,"0.2.2.2",920804,832
extreme_symbols,"0.2.3.0",24508240,297000
extreme_symbols,"0.2.3.1",1515152,0
extreme_symbols,"0.2.4.0",4722128,73728
extreme_symbols,"0.3.0.0",7374756,100672
extreme_symbols,"0.3.0.1",3798552,28944
extreme_symbols,"0.3.0.2",927780,7752
extreme_symbols,"0.3.0.3",98448,840
extreme_symbols,"0.3.0.4",2400,0
extreme_symbols,"0.3.1.0",15770552,268720
extreme_symbols,"0.3.1.1",3814224,22320
extreme_symbols,"0.3.1.2",502952,2016
extreme_symbols,"0.3.1.3",26160,0
extreme_symbols,"0.3.2.0",16858692,349896
extreme_symbols,"0.3.2.1",1535112,1944
extreme_symbols,"0.3.2.2",84276,0
extreme_symbols,"0.3.3.0",9522896,229376
extreme_symbols,"0.3.3.1",142416,0
extreme_symbols,"0.3.4.0",2266928,57344
extreme_symbols,"0.4.0.0",533504,20480
extreme_symbols,"0.4.0.1",13824,0
extreme_symbols,"0.4.0.2",5184,0
extreme_symbols,"0.4.0.3",576,0
extreme_symbols,"0.4.1.0",2110976,81920
extreme_symbols,"0.4.1.1",17280,0
extreme_symbols,"0.4.1.2",3456,0
extreme_symbols,"0.4.2.0",3150912,122880
extreme_symbols,"0.4.2.1",5184,0
extreme_symbols,"0.4.3.0",2097152,81920
extreme_symbols,"0.4.4.0",524288,20480
extreme_symbols,"1.0.0.0",925961568,4766748
extreme_symbols,"1.0.0.1",643218176,2974788
extreme_symbols,"1.0.0.2",170437344,808638
extreme_symbols,"1.0.0.3",20730704,141676
extreme_symbols,"1.0.0.4",952720,11328
extreme_symbols,"1.0.1.0",637631584,3009148
extreme_symbols,"1.0.1.1",328158752,1525160
extreme_symbols,"1.0.1.2",59821072,254256
extreme_symbols,"1.0.1.3",3624368,20596
extreme_symbols,"1.0.2.0",213372576,495202
extreme_symbols,"1.0.2.1",53667376,182488
extreme_symbols,"1.0.2.2",4409392,19112
extreme_symbols,"1.0.3.0",65496976,28636
extreme_symbols,"1.0.3.1",5658928,3184
extreme_symbols,"1.0.4.0",11365856,0
extreme_symbols,"1.1.0.0",200903888,1033220
extreme_symbols,"1.1.0.1",135826336,551616
extreme_symbols,"1.1.0.2",38896400,116990
extreme_symbols,"1.1.0.3",4906032,6838
extreme_symbols,"1.1.0.4",281040,32
extreme_symbols,"1.1.1.0",208282400,771292
extreme_symbols,"1.1.1.1",78761024,316716
