feature_id,feature_value,Nz,Ez
entropy_1024,"0.0",19477962,81920
entropy_1024,"0.1024",58529074,251410
entropy_1024,"0.1536",2639832,27442
entropy_1024,"0.2048",1385108,12334
entropy_1024,"0.831",78367384,331406
entropy_1024,"1024.0",59948963,151857
entropy_1024,"1024.1024",192120795,531588
entropy_1024,"1024.1536",165275588,1797466
entropy_1024,"1024.2048",115564098,1636727
entropy_1024,"1024.831",260608636,800762
entropy_1024,"1536.0",168174134,111891
entropy_1024,"1536.1024",831032838,2106881
entropy_1024,"1536.1536",4770581384,28203473
entropy_1024,"1536.2048",3642824580,24637553
entropy_1024,"1536.831",1217113272,3242634
entropy_1024,"2048.0",124459973,266417
entropy_1024,"2048.1024",1070295541,4949281
entropy_1024,"2048.1536",10419017116,60820523
entropy_1024,"2048.2048",8352934198,50679982
entropy_1024,"2048.831",1580850036,7206349
entropy_1024,"831.0",98501784,232558
entropy_1024,"831.1024",312658680,848022
entropy_1024,"831.1536",236109632,1521945
entropy_1024,"831.2048",156694128,1231292
entropy_1024,"831.831",424573632,1070023
