rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,1024.2048,57782049,17179869184,3514844468740096,1392198781798383,8.215881971800687,1.3360956340231946
2,1024.1536,140419843,17179869184,7374873311576064,3383271063387181,6.934828420821986,1.1241994977420893
3,0.1536,141739759,17179869184,7433804557844480,3415073075933953,6.921330739762878,1.1221843090842214
4,0.2048,142432313,17179869184,7460291621158912,3431759449155671,6.914298759509242,1.1202835962422752
5,831.2048,220779377,17179869184,10104471057072128,5319451023718559,6.281969824624624,0.9256445323702885
6,1536.2048,2042191667,17179869184,63013213251305472,49204498632372989,3.072528871348495,0.35686415605508814
7,831.1536,2160246483,17179869184,22093855083986944,17349635824422687,2.991451213479571,0.34873979136889754
8,2048.2048,3168356791,8589934592,87557998938947584,76338283966579897,1.4389123384931273,0.19783222726827449
9,1536.1536,4361002137,8589934592,13093471942344704,11674871286200831,0.9779874486374331,0.16544105703466486
10,2048.1536,13604993,16777216,357708567937024,327798252377231,0.3023671214917859,0.12597651171038785
11,2048.1024,28933321205,34359738368,753844147168739328,697118486313670235,0.24798711392973735,0.11286239985447145
12,2048.831,30514171241,34359738368,784795180447301632,735207434913003047,0.17123964350176818,0.09416482555827721
13,0.1024,30572700315,34359738368,785874978175188992,736617632490499605,0.1684750681193462,0.09338388635058559
14,0.831,30651067699,34359738368,787298356106887168,738505813654471933,0.16478172150971165,0.09230118765745807
15,0.0,30670545661,34359738368,787650199827775488,738975115028127187,0.1638652172434554,0.0920292799373241
16,1024.831,30931154297,34359738368,791089446429655040,745254210903826199,0.15165837781933478,0.0861082038154086
17,1024.1024,7780818773,8589934592,28334735696592896,26781541535663213,0.14272516848944405,0.08133274115677344
18,831.1024,7858983443,8589934592,199253706565222400,189354087729188381,0.12830443360486116,0.07351999572237626
19,1536.831,8163261761,8589934592,202735458310946816,196685359481895887,0.07350142688435406,0.0437088645543633
20,1536.1024,16742039941,17179869184,409995409117675520,403382157851135947,0.037243726735085136,0.023460482416844883
21,1024.0,33544028845,34359738368,820643039084019712,808208724038478115,0.03466307523438004,0.022026894691899702
22,831.831,33968602477,34359738368,825238752874987520,818438387116956259,0.01651718648523875,0.011937757963739984
23,831.0,34067104261,34359738368,826237581879410688,820811685850093387,0.01233972904706385,0.009505412819040151
24,2048.0,17095782117,17179869184,413690917090754560,411905210166188139,0.007078624815657141,0.0062409075259497035
25,1536.0,1,1,1,1,-0.0,0.0
