rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,1024.1024,43318021,94633984,27278648082432,20358906735727,1.1273910282867103,0.42211205540536073
2,1024.0,471,722,563337251,442727754,0.6162717772743879,0.34757905691363106
3,0.1024,79716731,94633984,6157667729408,5352261036071,0.24747581289488776,0.2022355413622976
4,0.0,1,1,1,1,-0.0,0.0
