dataset,quantile,quantile_probability,score_min,score_max,margin,conditional_cdf,mean_margin,failure_probability
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,-3,0.00146056166639891,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,-2,0.0020668591179298576,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,-1,0.055864306479655776,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,1,0.14667706563151384,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,2,0.2884633194674292,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,3,0.59243395628914086,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,4,0.63225028077390388,3.2248578249153046,0.055864306479655776
e1a,2,0.14256746815182164,-0.51027394914110902,-0.2758381605839893,5,1,3.2248578249153046,0.055864306479655776
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,-5,1.9743966990581167e-06,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,-4,4.5618955309816485e-05,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,-3,0.00092383580283165372,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,-2,0.0016635591134761382,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,-1,0.03058696397824932,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,1,0.07535757818006919,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,2,0.14073951703814724,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,3,0.34510061642483469,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,4,0.37265981708617446,4.0023335550459596,0.03058696397824932
e1a,3,0.203377102880927,-0.25922189855265093,-0.18397321462872551,5,1,4.0023335550459596,0.03058696397824932
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,-5,2.3287660937584517e-06,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,-4,7.272101392782074e-05,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,-3,0.0017341368423180834,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,-2,0.0025193015014295978,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,-1,0.05716361264871421,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,1,0.11571056528362307,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,2,0.24079745736849642,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,3,0.62834364500374351,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,4,0.66573484267015048,3.2307577762527888,0.05716361264871421
e1a,4,0.19965476672735241,-0.14622721130766383,-0.076351869193033162,5,1,3.2307577762527888,0.05716361264871421
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,-5,2.2140754310339406e-06,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,-4,7.3366408601079216e-05,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,-3,0.0016709224718843871,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,-2,0.0022135722320723418,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,-1,0.055631437958964629,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,1,0.10695292649194089,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,2,0.24206358371758865,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,3,0.65693301239303559,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,4,0.67849216934355938,3.2003353569479573,0.055631437958964629
e1a,5,0.20999702390211111,-0.07103219438459174,0.28778529950139831,5,1,3.2003353569479573,0.055631437958964629
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,-5,5.8709915164919564e-07,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,-4,1.5200800802893386e-05,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,-3,7.5809614786428314e-05,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,-2,0.00065580911851000111,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,-1,0.0035406406370931372,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,1,0.016451923219218959,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,2,0.057909371253317354,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,3,0.15710307040644009,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,4,0.45181049385208488,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,5,0.67065389143746923,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,6,0.85489147665333309,4.7863471540228915,0.0035406406370931372
