dataset,score,threshold,false_positive_rate,true_positive_rate,auc
n4q29d43,joint,-0.12386698484214968,0.78654532175894465,0.86136287249833121,0.55374419766571781
n4q29d43,joint,-0.12449247248812267,0.78742317227947922,0.86278559898417728,0.55374419766571781
n4q29d43,joint,-0.12592306910214698,0.78835198161059761,0.86367683868746059,0.55374419766571781
n4q29d43,joint,-0.12672013957313805,0.78907641830929143,0.86437820202044768,0.55374419766571781
n4q29d43,joint,-0.12727917282979934,0.78942341689385187,0.86460014554680842,0.55374419766571781
n4q29d43,joint,-0.12729856570811859,0.79051387375506965,0.86547704037280371,0.55374419766571781
n4q29d43,joint,-0.12750270450665863,0.79081020138000913,0.86577799745471551,0.55374419766571781
n4q29d43,joint,-0.12788742035162037,0.79131720011497442,0.86623657179409264,0.55374419766571781
n4q29d43,joint,-0.12823144828937666,0.79143179787105322,0.86647329080346125,0.55374419766571781
n4q29d43,joint,-0.12879112233385695,0.7917617079132061,0.86672883195199857,0.55374419766571781
n4q29d43,joint,-0.12958411577589879,0.79207049973361554,0.86689863587013294,0.55374419766571781
n4q29d43,joint,-0.12961094927632547,0.79282676013428544,0.86751470814249887,0.55374419766571781
n4q29d43,joint,-0.12993662730103112,0.79331305748262804,0.86791737118258694,0.55374419766571781
n4q29d43,joint,-0.13009370458857869,0.79358897985475696,0.86828246257662756,0.55374419766571781
n4q29d43,joint,-0.13016254191087934,0.79407878787266184,0.86866110508078642,0.55374419766571781
n4q29d43,joint,-0.13018937541130599,0.7948760214506001,0.86934214174859625,0.55374419766571781
n4q29d43,joint,-0.13031285955861682,0.79516238325667277,0.86968828649097096,0.55374419766571781
n4q29d43,joint,-0.13075139655438114,0.79535412837808372,0.86975884357275002,0.55374419766571781
n4q29d43,joint,-0.13077823005480782,0.79608292996273033,0.87041623843014315,0.55374419766571781
n4q29d43,joint,-0.13214978884857598,0.79628196759145797,0.8705078381239586,0.55374419766571781
n4q29d43,joint,-0.13217511585781888,0.79683606480242675,0.87113042136232688,0.55374419766571781
n4q29d43,joint,-0.13280060350379186,0.79717906198055732,0.87156011399036115,0.55374419766571781
n4q29d43,joint,-0.13282743700421853,0.79800583819890669,0.87218655711614446,0.55374419766571781
n4q29d43,joint,-0.13423120011781617,0.79819159909343218,0.87240145531036872,0.55374419766571781
n4q29d43,joint,-0.13447385930888528,0.79830026070997995,0.87240344751032484,0.55374419766571781
n4q29d43,joint,-0.13583766902275446,0.79882102006729871,0.87316454052585035,0.55374419766571781
n4q29d43,joint,-0.13646110624658195,0.79914311835821716,0.87332466359732297,0.55374419766571781
n4q29d43,joint,-0.13791908029199465,0.79970874696363536,0.87384844098109704,0.55374419766571781
n4q29d43,joint,-0.13849750642697517,0.80032112323858617,0.87442740334125968,0.55374419766571781
n4q29d43,joint,-0.139086361070477,0.80064152161371682,0.87476236271096408,0.55374419766571781
n4q29d43,joint,-0.13973677101147694,0.80133150561066424,0.87550987867626784,0.55374419766571781
n4q29d43,joint,-0.14113556801988772,0.80194375345754954,0.87611156456717987,0.55374419766571781
n4q29d43,joint,-0.14206438876918348,0.80195674564807495,0.87615041246632408,0.55374419766571781
n4q29d43,joint,-0.14280882382498117,0.80247150880788864,0.87657760446837174,0.55374419766571781
n4q29d43,joint,-0.14414580003842364,0.80265487622238962,0.87686431524538899,0.55374419766571781
n4q29d43,joint,-0.14479607076267781,0.80387761621552878,0.87788587284111408,0.55374419766571781
n4q29d43,joint,-0.14622721130766383,0.80397498851340898,0.87808962716683392,0.55374419766571781
n4q29d43,joint,-0.14680563744264435,0.80409005046026272,0.87812471893897759,0.55374419766571781
n4q29d43,joint,-0.14739449208614619,0.8041281566887698,0.87814562147445463,0.55374419766571781
n4q29d43,joint,-0.14825297863788958,0.80514562874079565,0.87871873174724613,0.55374419766571781
n4q29d43,joint,-0.14845711743642964,0.80544073161622909,0.87890462890565091,0.55374419766571781
n4q29d43,joint,-0.14918586121914768,0.80573829780517936,0.87920729803440001,0.55374419766571781
n4q29d43,joint,-0.1494436990355569,0.80583108749231647,0.87929453979081151,0.55374419766571781
n4q29d43,joint,-0.15022083269726702,0.80634852806120305,0.87968793183787464,0.55374419766571781
n4q29d43,joint,-0.15024022557558625,0.80753699821917613,0.88134568085031406,0.55374419766571781
n4q29d43,joint,-0.15104811751834971,0.8079830361494198,0.88203774206215191,0.55374419766571781
n4q29d43,joint,-0.15111695484065035,0.80826769566899515,0.88205912708355583,0.55374419766571781
n4q29d43,joint,-0.151143788341077,0.80912081831378524,0.88250933314551316,0.55374419766571781
n4q29d43,joint,-0.15173278220132461,0.81019271339761156,0.88366652635491694,0.55374419766571781
n4q29d43,joint,-0.15310420177834699,0.81066196847628402,0.8838138661433379,0.55374419766571781
n4q29d43,joint,-0.15313103527877367,0.81166321097297989,0.88487343117885076,0.55374419766571781
n4q29d43,joint,-0.15658794315398544,0.81660446774280815,0.88726524361886938,0.55374419766571781
n4q29d43,joint,-0.15679208195252547,0.81755261512697508,0.88826269767033383,0.55374419766571781
n4q29d43,joint,-0.15741551917635296,0.81769877563137627,0.88828589849898942,0.55374419766571781
n4q29d43,joint,-0.15752082573524351,0.81832361153598621,0.88943029286127939,0.55374419766571781
n4q29d43,joint,-0.15938308203444557,0.81937603844115325,0.89059369613148387,0.55374419766571781
n4q29d43,joint,-0.15945191935674619,0.82015258857376427,0.8913928069628384,0.55374419766571781
n4q29d43,joint,-0.15947875285717289,0.82213840829883345,0.89189882575169133,0.55374419766571781
n4q29d43,joint,-0.16143916629444285,0.82289290407212634,0.89282507940680755,0.55374419766571781
n4q29d43,joint,-0.16221684388711469,0.82331866494348094,0.89315892854007806,0.55374419766571781
n4q29d43,joint,-0.16223623676543392,0.82451068946816797,0.89436459342705998,0.55374419766571781
n4q29d43,joint,-0.16267843087894462,0.82473467258035837,0.89457311035579989,0.55374419766571781
n4q29d43,joint,-0.1630188016989545,0.82479836962287012,0.89458506355553657,0.55374419766571781
n4q29d43,joint,-0.1637287933911723,0.82528177292026639,0.89500864469516372,0.55374419766571781
n4q29d43,joint,-0.16430721952615282,0.82571226923995711,0.89513590684340194,0.55374419766571781
n4q29d43,joint,-0.16489607416965463,0.82649743216020355,0.89566770490720771,0.55374419766571781
n4q29d43,joint,-0.16510021296819466,0.82689283079882236,0.89605620465073266,0.55374419766571781
n4q29d43,joint,-0.16512704646862134,0.82799140362305979,0.89700758907821199,0.55374419766571781
n4q29d43,joint,-0.16575048369244882,0.82860770766610581,0.89747324506587067,0.55374419766571781
n4q29d43,joint,-0.16582895675091269,0.82875950788354558,0.89776840194061858,0.55374419766571781
n4q29d43,joint,-0.16694528111906537,0.82904529138283889,0.89806942646679977,0.55374419766571781
n4q29d43,joint,-0.16769121305011475,0.82939703314249247,0.89851590752988086,0.55374419766571781
n4q29d43,joint,-0.16776005037241537,0.82956977895890205,0.89856814052248013,0.55374419766571781
n4q29d43,joint,-0.16778688387284205,0.83011861512645668,0.89893050301762267,0.55374419766571781
n4q29d43,joint,-0.16941153036620063,0.83021720198857252,0.89895050802551524,0.55374419766571781
n4q29d43,joint,-0.16974729731011204,0.83037701289196908,0.8990093713085936,0.55374419766571781
n4q29d43,joint,-0.17014027414891869,0.83052032526694497,0.8991803684714933,0.55374419766571781
n4q29d43,joint,-0.17119463850535727,0.8317533248713217,0.90046150349587517,0.55374419766571781
n4q29d43,joint,-0.17135376621505033,0.83185882905402364,0.90061872127574505,0.55374419766571781
n4q29d43,joint,-0.17200253044812069,0.83208764654045309,0.90090379263821518,0.55374419766571781
n4q29d43,joint,-0.17343517748429052,0.83280104992783788,0.90171754406403892,0.55374419766571781
n4q29d43,joint,-0.17405861470811801,0.83306698403252966,0.90177813495801662,0.55374419766571781
n4q29d43,joint,-0.17408544820854469,0.8340713634754584,0.90276542048887176,0.55374419766571781
n4q29d43,joint,-0.17467444206879229,0.83473230575413304,0.90361151403585804,0.55374419766571781
n4q29d43,joint,-0.17609501488851123,0.83498215664358799,0.90376860730323072,0.55374419766571781
n4q29d43,joint,-0.17774649488229649,0.83540666007305975,0.90407746574069769,0.55374419766571781
n4q29d43,joint,-0.17847523866501452,0.83609932958632127,0.9048052516632068,0.55374419766571781
n4q29d43,joint,-0.1795296030214531,0.83853002175986568,0.90635847762221966,0.55374419766571781
n4q29d43,joint,-0.17966189723071951,0.83856763935880241,0.90644688149527219,0.55374419766571781
n4q29d43,joint,-0.18033749496421655,0.83951215516722244,0.90713407115565481,0.55374419766571781
n4q29d43,joint,-0.1817433084999597,0.83962589332159521,0.90732170111297983,0.55374419766571781
n4q29d43,joint,-0.18239357922421387,0.84058462741637541,0.90808378504046261,0.55374419766571781
n4q29d43,joint,-0.18242041272464055,0.84133859200439887,0.90837729212462193,0.55374419766571781
n4q29d43,joint,-0.18319064969520493,0.84231141914768781,0.90954092366773809,0.55374419766571781
n4q29d43,joint,-0.18391939347792297,0.84265083257401385,0.90991648448758977,0.55374419766571781
n4q29d43,joint,-0.18397321462872551,0.84276565932307002,0.90993698754547148,0.55374419766571781
n4q29d43,joint,-0.18440314590418044,0.84279475700179451,0.90993841943918985,0.55374419766571781
n4q29d43,joint,-0.18526163245592384,0.84321204053790377,0.9100572406777182,0.55374419766571781
n4q29d43,joint,-0.185781649777125,0.8435959224160825,0.91036493181052336,0.55374419766571781
n4q29d43,joint,-0.18605462589796568,0.84379504685375317,0.91046644062391224,0.55374419766571781
n4q29d43,joint,-0.18608145939839235,0.8448400213311501,0.9112218112525845,0.55374419766571781
n4q29d43,joint,-0.18667045325863996,0.84577636717705607,0.91196537913412101,0.55374419766571781
n4q29d43,joint,-0.18678336968068371,0.84601625464762176,0.91217373004619784,0.55374419766571781
n4q29d43,joint,-0.18681020318111038,0.84653030782384042,0.91303077031690127,0.55374419766571781
n4q29d43,joint,-0.18724887939362048,0.84747836453568581,0.91419404388658787,0.55374419766571781
n4q29d43,joint,-0.18783773403712228,0.84837660304090001,0.91530978481044656,0.55374419766571781
n4q29d43,joint,-0.18864562597988574,0.84865839853851588,0.91580151060221837,0.55374419766571781
n4q29d43,joint,-0.18867245948031242,0.84939498228443011,0.91653854676566959,0.55374419766571781
n4q29d43,joint,-0.18988694098653303,0.84986461960342541,0.91725046253279918,0.55374419766571781
n4q29d43,joint,-0.19070171023988305,0.85007206040223915,0.9173087343815155,0.55374419766571781
n4q29d43,joint,-0.1907285437403097,0.85075020531005774,0.91807988178119448,0.55374419766571781
n4q29d43,joint,-0.19152561421130077,0.85248545224999339,0.91947357610309666,0.55374419766571781
n4q29d43,joint,-0.19230817914482135,0.8528554758677086,0.91991588599751961,0.55374419766571781
n4q29d43,joint,-0.1935965969720197,0.85521003902735981,0.92090659043402856,0.55374419766571781
n4q29d43,joint,-0.19438959041406154,0.85579557913411486,0.9214649200357915,0.55374419766571781
n4q29d43,joint,-0.19441642391448821,0.8562921213718816,0.9219389391128493,0.55374419766571781
n4q29d43,joint,-0.19511833419677957,0.85673551522932556,0.92270166116688046,0.55374419766571781
n4q29d43,joint,-0.1969805904959816,0.85740734544506081,0.92343924207250716,0.55374419766571781
n4q29d43,joint,-0.19773294107941056,0.85775140183278431,0.92385033045824294,0.55374419766571781
n4q29d43,joint,-0.19775233395772979,0.85815605654081906,0.92422000806259919,0.55374419766571781
n4q29d43,joint,-0.19866646444848762,0.85842538242838151,0.92443579859638725,0.55374419766571781
n4q29d43,joint,-0.19903667475597889,0.85870382026963643,0.9247221306478921,0.55374419766571781
n4q29d43,joint,-0.19924489058346817,0.859488558335325,0.92535893425105131,0.55374419766571781
n4q29d43,joint,-0.19983374522696995,0.8601918423638174,0.92606174504181893,0.55374419766571781
n4q29d43,joint,-0.20061631016049053,0.86034495542749923,0.92608714559125938,0.55374419766571781
n4q29d43,joint,-0.20064314366091721,0.86071286952350634,0.92655188848727155,0.55374419766571781
n4q29d43,joint,-0.20188295217638069,0.86124531252750713,0.9267825427004196,0.55374419766571781
n4q29d43,joint,-0.20190472798768888,0.86156823483022105,0.9268746923244312,0.55374419766571781
n4q29d43,joint,-0.20269772142973072,0.86169404592519117,0.92701573385569924,0.55374419766571781
n4q29d43,joint,-0.2027245549301574,0.86242692237899432,0.92752905737772451,0.55374419766571781
n4q29d43,joint,-0.20342646521244875,0.86247852306649386,0.92758874036807637,0.55374419766571781
n4q29d43,joint,-0.2049276275584965,0.86256087952450722,0.92758998549304894,0.55374419766571781
n4q29d43,joint,-0.20528872151165078,0.86267241891898316,0.92775248986603165,0.55374419766571781
n4q29d43,joint,-0.2073448057716481,0.8627173233179728,0.92776095671584513,0.55374419766571781
n4q29d43,joint,-0.20820329232339149,0.86379668461480608,0.92874053284791169,0.55374419766571781
n4q29d43,joint,-0.20895127467658639,0.86399884373625258,0.92897312219278794,0.55374419766571781
n4q29d43,joint,-0.21019053926108816,0.86456456839930784,0.92943572762426374,0.55374419766571781
n4q29d43,joint,-0.21103268594582658,0.86480753366544061,0.92968791212339585,0.55374419766571781
n4q29d43,joint,-0.21326259207459236,0.86528286490184503,0.92998858905218884,0.55374419766571781
n4q29d43,joint,-0.21653825683948735,0.86698628383740572,0.93120700609409812,0.55374419766571781
n4q29d43,joint,-0.21725940569225557,0.86702596448043712,0.9312619991137201,0.55374419766571781
n4q29d43,joint,-0.21868735400918157,0.86733062719805143,0.93148699838428428,0.55374419766571781
n4q29d43,joint,-0.2187067468875008,0.86824866250323762,0.93257559039572024,0.55374419766571781
n4q29d43,joint,-0.21934081696149577,0.86826908736562058,0.93261445904694729,0.55374419766571781
n4q29d43,joint,-0.22019930351323916,0.86892360534348223,0.93324385415651978,0.55374419766571781
n4q29d43,joint,-0.22092804729595722,0.86913906830131604,0.93351962858586135,0.55374419766571781
n4q29d43,joint,-0.22157072309026155,0.8693313605883346,0.93355137927266185,0.55374419766571781
n4q29d43,joint,-0.22159755659068822,0.87006965519627566,0.93423807607107623,0.55374419766571781
n4q29d43,joint,-0.22218655045093583,0.87101960036848469,0.93524336922184714,0.55374419766571781
n4q29d43,joint,-0.22279030359515922,0.87129045141249606,0.93543675788217029,0.55374419766571781
n4q29d43,joint,-0.22484638785515654,0.87203544681622192,0.93617098732641246,0.55374419766571781
n4q29d43,joint,-0.22588204048826752,0.87206950753139512,0.93617111183890966,0.55374419766571781
n4q29d43,joint,-0.22702231852527743,0.87259398650266085,0.93654578031919777,0.55374419766571781
n4q29d43,joint,-0.22704171140359664,0.87419185975346914,0.93792213108783618,0.55374419766571781
n4q29d43,joint,-0.22853426802933502,0.87532586634343612,0.93879693514148166,0.55374419766571781
n4q29d43,joint,-0.22990568760635741,0.87589167380571586,0.93942593077345882,0.55374419766571781
n4q29d43,joint,-0.22993252110678408,0.87631139293852844,0.93975606528389455,0.55374419766571781
n4q29d43,joint,-0.23114495219085918,0.87684946576297773,0.94017822490584468,0.55374419766571781
n4q29d43,joint,-0.23418256164078349,0.87743087053284974,0.94073313041393303,0.55374419766571781
n4q29d43,joint,-0.23421700500436338,0.87760336710281295,0.94082414904942802,0.55374419766571781
n4q29d43,joint,-0.23476098777576404,0.87787410400155186,0.94106105482754254,0.55374419766571781
n4q29d43,joint,-0.23533044954094662,0.87811171406905475,0.94137347743524347,0.55374419766571781
n4q29d43,joint,-0.23534984241926582,0.87871841416301577,0.94188740276767213,0.55374419766571781
n4q29d43,joint,-0.2368423990450042,0.8791711129089308,0.9421590890366871,0.55374419766571781
n4q29d43,joint,-0.23739904936867656,0.87951626702295949,0.94258212024611809,0.55374419766571781
n4q29d43,joint,-0.23821381862202659,0.87964264556627403,0.9425964080551783,0.55374419766571781
n4q29d43,joint,-0.23824065212245327,0.88017281962566962,0.94313404264229295,0.55374419766571781
n4q29d43,joint,-0.23947991670695501,0.88125253041191287,0.94412682747511023,0.55374419766571781
n4q29d43,joint,-0.23966115981727182,0.88173715023450183,0.94451426367438784,0.55374419766571781
n4q29d43,joint,-0.24252513602003256,0.88181574686431075,0.94451491736499849,0.55374419766571781
n4q29d43,joint,-0.24255196952045921,0.88219794668019291,0.94481457744173059,0.55374419766571781
n4q29d43,joint,-0.24314096338070684,0.88305828397937014,0.94580575398812494,0.55374419766571781
n4q29d43,joint,-0.24386970716342488,0.88340068370943714,0.9461852525157024,0.55374419766571781
n4q29d43,joint,-0.24573196346262691,0.88391356063325666,0.94640372006818141,0.55374419766571781
n4q29d43,joint,-0.24654878313812245,0.88404711434840122,0.94647477519994938,0.55374419766571781
n4q29d43,joint,-0.24778804772262419,0.88451688858318744,0.94683343344829851,0.55374419766571781
n4q29d43,joint,-0.24799612433336765,0.8861534768958258,0.94778288793207033,0.55374419766571781
n4q29d43,joint,-0.25086010053612839,0.88653848655856493,0.94798889385878216,0.55374419766571781
n4q29d43,joint,-0.2508869340365551,0.8870758871844312,0.948147647292785,0.55374419766571781
n4q29d43,joint,-0.25147592789680268,0.88916373004187499,0.9496172319817654,0.55374419766571781
n4q29d43,joint,-0.25344027914627609,0.8904219146299106,0.95037098913599405,0.55374419766571781
n4q29d43,joint,-0.25485691415379164,0.89044032608675849,0.95037833537333227,0.55374419766571781
n4q29d43,joint,-0.25513697457055451,0.89099753041984919,0.95075340333121561,0.55374419766571781
n4q29d43,joint,-0.25571540070553506,0.89177495309063048,0.95146400652910335,0.55374419766571781
n4q29d43,joint,-0.25586571835327254,0.89213132800689532,0.95182681000600688,0.55374419766571781
n4q29d43,joint,-0.25630425534903684,0.89284757642129542,0.95258416764661458,0.55374419766571781
n4q29d43,joint,-0.25633108884946354,0.89896447473752739,0.95430391869466746,0.55374419766571781
n4q29d43,joint,-0.2577026476432317,0.89931495185536559,0.95466918129339184,0.55374419766571781
n4q29d43,joint,-0.25772797465247455,0.89977071270918974,0.9549326964297743,0.55374419766571781
n4q29d43,joint,-0.25835346229844758,0.90010213669814043,0.95548821412430751,0.55374419766571781
n4q29d43,joint,-0.25916823155179758,0.90019379617147155,0.95550091439902773,0.55374419766571781
n4q29d43,joint,-0.25919506505222428,0.90072124871489023,0.95602727022909928,0.55374419766571781
n4q29d43,joint,-0.25922189855265093,0.90212363273300911,0.95620125569193315,0.55374419766571781
n4q29d43,joint,-0.25978405891247186,0.90274034506491452,0.95668437455733213,0.55374419766571781
n4q29d43,joint,-0.26347193908665034,0.90371424532010514,0.9572993573453471,0.55374419766571781
n4q29d43,joint,-0.26405036522163089,0.90490101418669355,0.95808463691346468,0.55374419766571781
n4q29d43,joint,-0.26463921986513272,0.90597139222131207,0.959044514130861,0.55374419766571781
n4q29d43,joint,-0.26668842681454341,0.90646863595494853,0.95939788059807674,0.55374419766571781
n4q29d43,joint,-0.26750319606789347,0.90667595093055031,0.95959249363128951,0.55374419766571781
n4q29d43,joint,-0.26753002956832012,0.90696196263258455,0.95979568765077161,0.55374419766571781
n4q29d43,joint,-0.26969865883307936,0.90724251020042368,0.96022583163660846,0.55374419766571781
n4q29d43,joint,-0.27178007010231953,0.90758632503918968,0.96047121982859862,0.55374419766571781
n4q29d43,joint,-0.27235849623730007,0.90802352051565616,0.96069341237995387,0.55374419766571781
n4q29d43,joint,-0.27294735088080191,0.90826341773247188,0.96088241716276945,0.55374419766571781
n4q29d43,joint,-0.2749965578302126,0.90848675472388374,0.96112828784068638,0.55374419766571781
n4q29d43,joint,-0.27581132708356265,0.90852332171802508,0.96112940845316175,0.55374419766571781
n4q29d43,joint,-0.2758381605839893,0.90871674855051643,0.96123086538634339,0.55374419766571781
n4q29d43,joint,-0.27666981363530607,0.90915562474295053,0.96147214466592401,0.55374419766571781
n4q29d43,joint,-0.27865706057300271,0.91005081884740679,0.96212331908647508,0.55374419766571781
n4q29d43,joint,-0.28414629159965848,0.91008239505901767,0.96212688844472971,0.55374419766571781
n4q29d43,joint,-0.28500477815140191,0.91132220925323537,0.96274760918365998,0.55374419766571781
n4q29d43,joint,-0.28699202508909855,0.91277038724250115,0.96417461578659924,0.55374419766571781
n4q29d43,joint,-0.29044893296431035,0.91516038867515659,0.96534361174313887,0.55374419766571781
n4q29d43,joint,-0.29065307176285038,0.91577577753652928,0.96592023430595719,0.55374419766571781
n4q29d43,joint,-0.29138181554556841,0.9159777322501339,0.96632693362616462,0.55374419766571781
n4q29d43,joint,-0.29245442261532767,0.9159811076721821,0.96632693362616462,0.55374419766571781
n4q29d43,joint,-0.29324407184477042,0.91634029126458316,0.96664244310619329,0.55374419766571781
n4q29d43,joint,-0.29331290916707109,0.91697553107176222,0.96709601100557663,0.55374419766571781
n4q29d43,joint,-0.29333974266749774,0.92279186027106819,0.96840867363186811,0.55374419766571781
n4q29d43,joint,-0.29530015610476773,0.92332599004951665,0.96894003590193345,0.55374419766571781
n4q29d43,joint,-0.29898803627894621,0.92484377046013766,0.97009169868125078,0.55374419766571781
n4q29d43,joint,-0.29961147350277373,0.92530899024001467,0.97032339568656334,0.55374419766571781
n4q29d43,joint,-0.30164787368316692,0.92616597310231297,0.97081595674967103,0.55374419766571781
n4q29d43,joint,-0.30521475602537523,0.92622832838178049,0.97093725267408226,0.55374419766571781
n4q29d43,joint,-0.3072961672946154,0.92660083454210074,0.97128947258871901,0.55374419766571781
n4q29d43,joint,-0.30794643801886956,0.92821577722330051,0.97262166811301765,0.55374419766571781
n4q29d43,joint,-0.30995600469883611,0.92840466897631091,0.97268107095025069,0.55374419766571781
n4q29d43,joint,-0.31160748469262139,0.92868092579408834,0.9728903816461606,0.55374419766571781
n4q29d43,joint,-0.31233622847533943,0.92894053546044653,0.97311720191199735,0.55374419766571781
n4q29d43,joint,-0.313390592831778,0.92978900343663173,0.9735600824886993,0.55374419766571781
n4q29d43,joint,-0.31419848477454143,0.93007135689975418,0.97369408387585155,0.55374419766571781
n4q29d43,joint,-0.31625456903453875,0.93084411228741459,0.97414633920599292,0.55374419766571781
n4q29d43,joint,-0.31628140253496539,0.93230578192594293,0.97472001497304284,0.55374419766571781
n4q29d43,joint,-0.31994244920871723,0.93364437790728028,0.97568167168154585,0.55374419766571781
n4q29d43,joint,-0.32067119299143526,0.93398254387211777,0.97622722318827782,0.55374419766571781
n4q29d43,joint,-0.32253344929063732,0.93449038859916045,0.97668476511153191,0.55374419766571781
n4q29d43,joint,-0.32458953355063458,0.93553116399392977,0.9776660429143943,0.55374419766571781
n4q29d43,joint,-0.32538660402162567,0.93608613195771984,0.9780509784876853,0.55374419766571781
n4q29d43,joint,-0.32616916895514625,0.93635694518745116,0.97828309053465545,0.55374419766571781
n4q29d43,joint,-0.3274575867823446,0.93751849251462549,0.97878902631517672,0.55374419766571781
n4q29d43,joint,-0.32825058022438641,0.93791733436002356,0.97905573208430141,0.55374419766571781
n4q29d43,joint,-0.32827741372481312,0.93884837836289758,0.97989332765334991,0.55374419766571781
n4q29d43,joint,-0.32897932400710445,0.93899623816845823,0.98012705836278435,0.55374419766571781
n4q29d43,joint,-0.3308415803063065,0.93922531801340625,0.9803554972910854,0.55374419766571781
n4q29d43,joint,-0.33289766456630376,0.9394294446481346,0.98050723652107596,0.55374419766571781
n4q29d43,joint,-0.33450413347124208,0.93994133714214867,0.98112577310328353,0.55374419766571781
n4q29d43,joint,-0.3365855447404823,0.94095316166657494,0.98173321250917289,0.55374419766571781
n4q29d43,joint,-0.34281226448691127,0.94107644804372514,0.98189038878487711,0.55374419766571781
n4q29d43,joint,-0.34489367575615149,0.94119745210078554,0.9819561521355118,0.55374419766571781
n4q29d43,joint,-0.34712358188491726,0.94157246427666175,0.98213542937947906,0.55374419766571781
n4q29d43,joint,-0.35039924664981226,0.94221229898715175,0.98249383341481289,0.55374419766571781
n4q29d43,joint,-0.3554585464010131,0.94332577189624256,0.98329196889827231,0.55374419766571781
n4q29d43,joint,-0.36088330833560223,0.94346403249413724,0.98334252097215868,0.55374419766571781
n4q29d43,joint,-0.36090270121392154,0.94404825249618163,0.9837302736407002,0.55374419766571781
n4q29d43,joint,-0.36239525783965992,0.94441178499419742,0.9839667747531986,0.55374419766571781
n4q29d43,joint,-0.36376667741668228,0.94485689313802634,0.98430140208957706,0.55374419766571781
n4q29d43,joint,-0.36379351091710899,0.94571015530346114,0.98490441092577241,0.55374419766571781
n4q29d43,joint,-0.36807799481468828,0.9458524361563897,0.9849374689937942,0.55374419766571781
n4q29d43,joint,-0.37210164193277817,0.94663994698635556,0.98559107659606238,0.55374419766571781
n4q29d43,joint,-0.37334090651727991,0.94706717155131992,0.98593504236973517,0.55374419766571781
n4q29d43,joint,-0.37641295933078411,0.94773009626996596,0.98630345409703601,0.55374419766571781
n4q29d43,joint,-0.38040977294844736,0.94781552458213869,0.98634282079825208,0.55374419766571781
n4q29d43,joint,-0.38185711414369256,0.94841700375913907,0.98661141500691851,0.55374419766571781
n4q29d43,joint,-0.3847210903464533,0.94874620797375564,0.98671569422337135,0.55374419766571781
n4q29d43,joint,-0.38474792384687995,0.94981292785726634,0.98699551530887375,0.55374419766571781
n4q29d43,joint,-0.38533691770712758,0.95053159038564405,0.98746006624811933,0.55374419766571781
n4q29d43,joint,-0.39019207865978839,0.95645854078314674,0.98891530605981159,0.55374419766571781
n4q29d43,joint,-0.39305605486254913,0.95731849633955746,0.98952275065372175,0.55374419766571781
n4q29d43,joint,-0.39308288836297584,0.96278789725608371,0.99020028540754623,0.55374419766571781
n4q29d43,joint,-0.39733292889697525,0.96313131320102419,0.99030545696356276,0.55374419766571781
n4q29d43,joint,-0.39791135503195579,0.9635787837129739,0.99049011418501565,0.55374419766571781
n4q29d43,joint,-0.39850020967545757,0.96398939463840039,0.99078677558577211,0.55374419766571781
n4q29d43,joint,-0.40054941662486826,0.96408507600577442,0.99084770370109665,0.55374419766571781
n4q29d43,joint,-0.40136418587821832,0.96425814927277609,0.99094191815735444,0.55374419766571781
n4q29d43,joint,-0.40139101937864502,0.96489246087401348,0.99136864323753748,0.55374419766571781
n4q29d43,joint,-0.4096991503943142,0.96520489627005746,0.99147908582260447,0.55374419766571781
n4q29d43,joint,-0.41800728140998339,0.96522631905480238,0.99148041395590858,0.55374419766571781
n4q29d43,joint,-0.41886576796172681,0.96574483305753878,0.99167578962816705,0.55374419766571781
n4q29d43,joint,-0.42085301489942345,0.96628763995472744,0.99212900993016218,0.55374419766571781
n4q29d43,joint,-0.42720073247782264,0.97203218196289431,0.99329373095762941,0.55374419766571781
n4q29d43,joint,-0.43284902608927112,0.97255501970074931,0.99365528412153958,0.55374419766571781
n4q29d43,joint,-0.43550886349349183,0.97290176271697149,0.99377942308130496,0.55374419766571781
n4q29d43,joint,-0.44180742782919447,0.97358978426400433,0.99422039446638244,0.55374419766571781
n4q29d43,joint,-0.4501423923452903,0.97463220273606954,0.99454094670255011,0.55374419766571781
n4q29d43,joint,-0.45380343901904213,0.97509925443049827,0.99481964198755646,0.55374419766571781
n4q29d43,joint,-0.45453218280176011,0.97518022686244832,0.99494861618263197,0.55374419766571781
n4q29d43,joint,-0.45639443910096211,0.97529140248472113,0.9950241537643012,0.55374419766571781
n4q29d43,joint,-0.45845052336095948,0.97571031317632417,0.99530793849763299,0.55374419766571781
n4q29d43,joint,-0.46213840353513796,0.97630152756164779,0.99567953566965539,0.55374419766571781
n4q29d43,joint,-0.46836512328156699,0.97648718876930196,0.99587520705909494,0.55374419766571781
n4q29d43,joint,-0.47044653455080715,0.97683191264345737,0.99603970882005444,0.55374419766571781
n4q29d43,joint,-0.489319536211338,0.97727761680121705,0.99622863578255916,0.55374419766571781
n4q29d43,joint,-0.49765450072743384,0.97791638188269947,0.99656319048664754,0.55374419766571781
n4q29d43,joint,-0.50596263174310308,0.97822559042115764,0.99674753123883664,0.55374419766571781
n4q29d43,joint,-0.51027394914110902,0.97852379652606647,0.99684487925960885,0.55374419766571781
n4q29d43,joint,-0.51860891365720485,0.97933563999645379,0.99701551844907899,0.55374419766571781
n4q29d43,joint,-0.52405306847011324,0.98126852868550618,0.99745381281546541,0.55374419766571781
