rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,A=0.0|t=1.16|e=1.1,1,73984,112,15,16.174925682500678,2.9004643264490855
2,A=0.0|t=1.16|e=1.16,1,36992,112,15,15.174925682500678,2.9004643264490855
3,A=0.0|t=1.16|e=16.1,3,73984,112,15,14.589963181779522,2.9004643264490855
4,A=0.0|t=1.16|e=16.16,1,18496,112,15,14.174925682500678,2.9004643264490855
5,A=0.0|t=1.1|e=1.1,5,73984,112,15,13.852997587613316,2.9004643264490855
6,A=0.0|t=1.1|e=1.16,3,36992,112,15,13.589963181779522,2.9004643264490855
7,A=0.0|t=1.1|e=16.1,7,73984,112,15,13.367570760443074,2.9004643264490855
8,A=0.0|t=1.1|e=16.16,1,9248,112,15,13.174925682500678,2.9004643264490855
9,A=0.0|t=16.16|e=1.1,9,73984,112,15,13.005000681058366,2.9004643264490855
10,A=0.0|t=16.16|e=1.16,5,36992,112,15,12.852997587613316,2.9004643264490855
11,A=0.0|t=16.16|e=16.1,11,73984,112,15,12.715494063863382,2.9004643264490855
12,A=0.0|t=16.16|e=16.16,3,18496,112,15,12.589963181779522,2.9004643264490855
13,A=0.0|t=16.1|e=1.1,13,73984,112,15,12.474485964359587,2.9004643264490855
14,A=0.0|t=16.1|e=1.16,7,36992,112,15,12.367570760443074,2.9004643264490855
15,A=0.0|t=16.1|e=16.1,15,73984,112,15,12.26803508689216,2.9004643264490855
16,A=0.0|t=16.1|e=16.16,1,4624,112,15,12.174925682500678,2.9004643264490855
17,A=0.10|t=1.16|e=1.1,1,4352,112,15,12.087462841250339,2.9004643264490855
18,A=0.10|t=1.16|e=1.16,9,36992,112,15,12.005000681058366,2.9004643264490855
19,A=0.10|t=1.16|e=16.1,19,73984,112,15,11.926998169057093,2.9004643264490855
20,A=0.10|t=1.16|e=16.16,5,18496,112,15,11.852997587613316,2.9004643264490855
21,A=0.10|t=1.1|e=1.1,21,73984,112,15,11.782608259721918,2.9004643264490855
22,A=0.10|t=1.1|e=1.16,11,36992,112,15,11.715494063863382,2.9004643264490855
23,A=0.10|t=1.1|e=16.1,23,73984,112,15,11.651363726443666,2.9004643264490855
24,A=0.10|t=1.1|e=16.16,3,9248,112,15,11.589963181779522,2.9004643264490855
25,A=0.10|t=16.16|e=1.1,25,73984,112,15,11.531069492725955,2.9004643264490855
26,A=0.10|t=16.16|e=1.16,13,36992,112,15,11.474485964359587,2.9004643264490855
27,A=0.10|t=16.16|e=16.1,27,73984,112,15,11.42003818033721,2.9004643264490855
28,A=0.10|t=16.16|e=16.16,7,18496,112,15,11.367570760443074,2.9004643264490855
29,A=0.10|t=16.1|e=1.1,29,73984,112,15,11.316944687373107,2.9004643264490855
30,A=0.10|t=16.1|e=1.16,15,36992,112,15,11.26803508689216,2.9004643264490855
31,A=0.10|t=16.1|e=16.1,31,73984,112,15,11.220729372113803,2.9004643264490855
32,A=0.10|t=16.1|e=16.16,1,2312,112,15,11.174925682500678,2.9004643264490855
33,A=0.11|t=1.16|e=1.1,33,73984,112,15,11.130531563142226,2.9004643264490855
34,A=0.11|t=1.16|e=1.16,1,2176,112,15,11.087462841250339,2.9004643264490855
35,A=0.11|t=1.16|e=16.1,35,73984,112,15,11.045642665555713,2.9004643264490855
36,A=0.11|t=1.16|e=16.16,9,18496,112,15,11.005000681058366,2.9004643264490855
37,A=0.11|t=1.1|e=1.1,37,73984,112,15,10.965472316871729,2.9004643264490855
38,A=0.11|t=1.1|e=1.16,19,36992,112,15,10.926998169057093,2.9004643264490855
39,A=0.11|t=1.1|e=16.1,39,73984,112,15,10.88952346363843,2.9004643264490855
40,A=0.11|t=1.1|e=16.16,5,9248,112,15,10.852997587613316,2.9004643264490855
41,A=0.11|t=16.16|e=1.1,41,73984,112,15,10.817373677882594,2.9004643264490855
42,A=0.11|t=16.16|e=1.16,21,36992,112,15,10.782608259721918,2.9004643264490855
43,A=0.11|t=16.16|e=16.1,43,73984,112,15,10.74866092779858,2.9004643264490855
44,A=0.11|t=16.16|e=16.16,11,18496,112,15,10.715494063863382,2.9004643264490855
45,A=0.11|t=16.1|e=1.1,45,73984,112,15,10.683072586171004,2.9004643264490855
46,A=0.11|t=16.1|e=1.16,23,36992,112,15,10.651363726443666,2.9004643264490855
47,A=0.11|t=16.1|e=16.1,47,73984,112,15,10.620336830823042,2.9004643264490855
48,A=0.11|t=16.1|e=16.16,3,4624,112,15,10.589963181779522,2.9004643264490855
49,A=0.12|t=1.16|e=1.1,49,73984,112,15,10.56021583838547,2.9004643264490855
50,A=0.12|t=1.16|e=1.16,25,36992,112,15,10.531069492725955,2.9004643264490855
51,A=0.12|t=1.16|e=16.1,3,4352,112,15,10.502500340529183,2.9004643264490855
52,A=0.12|t=1.16|e=16.16,13,18496,112,15,10.474485964359587,2.9004643264490855
53,A=0.12|t=1.1|e=1.1,53,73984,112,15,10.44700522793748,2.9004643264490855
54,A=0.12|t=1.1|e=1.16,27,36992,112,15,10.42003818033721,2.9004643264490855
55,A=0.12|t=1.1|e=16.1,55,73984,112,15,10.39356596897602,2.9004643264490855
56,A=0.12|t=1.1|e=16.16,7,9248,112,15,10.367570760443074,2.9004643264490855
57,A=0.12|t=16.16|e=1.1,57,73984,112,15,10.342035668335937,2.9004643264490855
58,A=0.12|t=16.16|e=1.16,29,36992,112,15,10.316944687373107,2.9004643264490855
59,A=0.12|t=16.16|e=16.1,59,73984,112,15,10.292282633138838,2.9004643264490855
60,A=0.12|t=16.16|e=16.16,15,18496,112,15,10.26803508689216,2.9004643264490855
61,A=0.12|t=16.1|e=1.1,61,73984,112,15,10.244188344937793,2.9004643264490855
62,A=0.12|t=16.1|e=1.16,31,36992,112,15,10.220729372113803,2.9004643264490855
63,A=0.12|t=16.1|e=16.1,63,73984,112,15,10.197645759000762,2.9004643264490855
64,A=0.12|t=16.1|e=16.16,1,1156,112,15,10.174925682500678,2.9004643264490855
65,A=0.13|t=1.16|e=1.1,65,73984,112,15,10.152557869472224,2.9004643264490855
66,A=0.13|t=1.16|e=1.16,33,36992,112,15,10.130531563142226,2.9004643264490855
67,A=0.13|t=1.16|e=16.1,67,73984,112,15,10.108836492042906,2.9004643264490855
68,A=0.13|t=1.16|e=16.16,1,1088,112,15,10.087462841250339,2.9004643264490855
69,A=0.13|t=1.1|e=1.1,69,73984,112,15,10.06640122572251,2.9004643264490855
70,A=0.13|t=1.1|e=1.16,35,36992,112,15,10.045642665555713,2.9004643264490855
71,A=0.13|t=1.1|e=16.1,71,73984,112,15,10.025178562995997,2.9004643264490855
72,A=0.13|t=1.1|e=16.16,9,9248,112,15,10.005000681058366,2.9004643264490855
73,A=0.13|t=16.16|e=1.1,73,73984,112,15,9.985101123620662,2.9004643264490855
74,A=0.13|t=16.16|e=1.16,37,36992,112,15,9.965472316871729,2.9004643264490855
75,A=0.13|t=16.16|e=16.1,75,73984,112,15,9.946106992004799,2.9004643264490855
76,A=0.13|t=16.16|e=16.16,19,18496,112,15,9.926998169057093,2.9004643264490855
77,A=0.13|t=16.1|e=1.1,77,73984,112,15,9.908139141805778,2.9004643264490855
78,A=0.13|t=16.1|e=1.16,39,36992,112,15,9.88952346363843,2.9004643264490855
79,A=0.13|t=16.1|e=16.1,79,73984,112,15,9.871144934323576,2.9004643264490855
80,A=0.13|t=16.1|e=16.16,5,4624,112,15,9.852997587613316,2.9004643264490855
81,A=0.14|t=1.16|e=1.1,81,73984,112,15,9.835075679616054,2.9004643264490855
82,A=0.14|t=1.16|e=1.16,41,36992,112,15,9.817373677882594,2.9004643264490855
83,A=0.14|t=1.16|e=16.1,83,73984,112,15,9.799886251153755,2.9004643264490855
84,A=0.14|t=1.16|e=16.16,21,18496,112,15,9.782608259721918,2.9004643264490855
85,A=0.14|t=1.1|e=1.1,5,4352,112,15,9.765534746362977,2.9004643264490855
86,A=0.14|t=1.1|e=1.16,43,36992,112,15,9.74866092779858,2.9004643264490855
87,A=0.14|t=1.1|e=16.1,87,73984,112,15,9.731982186651951,2.9004643264490855
88,A=0.14|t=1.1|e=16.16,11,9248,112,15,9.715494063863382,2.9004643264490855
89,A=0.14|t=16.16|e=1.1,89,73984,112,15,9.699192251534281,2.9004643264490855
90,A=0.14|t=16.16|e=1.16,45,36992,112,15,9.683072586171004,2.9004643264490855
91,A=0.14|t=16.16|e=16.1,91,73984,112,15,9.667131042301982,2.9004643264490855
92,A=0.14|t=16.16|e=16.16,23,18496,112,15,9.651363726443666,2.9004643264490855
93,A=0.14|t=16.1|e=1.1,93,73984,112,15,9.635766871392647,2.9004643264490855
94,A=0.14|t=16.1|e=1.16,47,36992,112,15,9.620336830823042,2.9004643264490855
95,A=0.14|t=16.1|e=16.1,95,73984,112,15,9.605070074169731,2.9004643264490855
96,A=0.14|t=16.1|e=16.16,3,2312,112,15,9.589963181779522,2.9004643264490855
97,A=0.15|t=1.16|e=1.1,97,73984,112,15,9.575012840313551,2.9004643264490855
98,A=0.15|t=1.16|e=1.16,49,36992,112,15,9.56021583838547,2.9004643264490855
99,A=0.15|t=1.16|e=16.1,99,73984,112,15,9.54556906242107,2.9004643264490855
100,A=0.15|t=1.16|e=16.16,25,18496,112,15,9.531069492725955,2.9004643264490855
101,A=0.15|t=1.1|e=1.1,101,73984,112,15,9.516714199748884,2.9004643264490855
102,A=0.15|t=1.1|e=1.16,3,2176,112,15,9.502500340529183,2.9004643264490855
103,A=0.15|t=1.1|e=16.1,103,73984,112,15,9.48842515531746,2.9004643264490855
104,A=0.15|t=1.1|e=16.16,13,9248,112,15,9.474485964359587,2.9004643264490855
105,A=0.15|t=16.16|e=1.1,105,73984,112,15,9.460680164834557,2.9004643264490855
106,A=0.15|t=16.16|e=1.16,53,36992,112,15,9.44700522793748,2.9004643264490855
107,A=0.15|t=16.16|e=16.1,107,73984,112,15,9.433458696099532,2.9004643264490855
108,A=0.15|t=16.16|e=16.16,27,18496,112,15,9.42003818033721,2.9004643264490855
109,A=0.15|t=16.1|e=1.1,109,73984,112,15,9.406741357723753,2.9004643264490855
110,A=0.15|t=16.1|e=1.16,55,36992,112,15,9.39356596897602,2.9004643264490855
111,A=0.15|t=16.1|e=16.1,111,73984,112,15,9.380509816150573,2.9004643264490855
112,A=0.15|t=16.1|e=16.16,7,4624,112,15,9.367570760443074,2.9004643264490855
113,A=0.16|t=1.16|e=1.1,113,73984,112,15,9.35474672008549,2.9004643264490855
114,A=0.16|t=1.16|e=1.16,57,36992,112,15,9.342035668335937,2.9004643264490855
115,A=0.16|t=1.16|e=16.1,115,73984,112,15,9.329435631556304,2.9004643264490855
116,A=0.16|t=1.16|e=16.16,29,18496,112,15,9.316944687373107,2.9004643264490855
117,A=0.16|t=1.1|e=1.1,117,73984,112,15,9.304560962917275,2.9004643264490855
118,A=0.16|t=1.1|e=1.16,59,36992,112,15,9.292282633138838,2.9004643264490855
119,A=0.16|t=1.1|e=16.1,7,4352,112,15,9.280107919192735,2.9004643264490855
120,A=0.16|t=1.1|e=16.16,15,9248,112,15,9.26803508689216,2.9004643264490855
121,A=0.16|t=16.16|e=1.1,121,73984,112,15,9.256062445226084,2.9004643264490855
122,A=0.16|t=16.16|e=1.16,61,36992,112,15,9.244188344937793,2.9004643264490855
123,A=0.16|t=16.16|e=16.1,123,73984,112,15,9.232411177161438,2.9004643264490855
124,A=0.16|t=16.16|e=16.16,31,18496,112,15,9.220729372113803,2.9004643264490855
125,A=0.16|t=16.1|e=1.1,125,73984,112,15,9.209141397838591,2.9004643264490855
126,A=0.16|t=16.1|e=1.16,63,36992,112,15,9.197645759000762,2.9004643264490855
127,A=0.16|t=16.1|e=16.1,127,73984,112,15,9.186240995728513,2.9004643264490855
128,A=0.16|t=16.1|e=16.16,1,578,112,15,9.174925682500678,2.9004643264490855
129,A=0.1|t=1.16|e=1.1,129,73984,112,15,9.163698427077424,2.9004643264490855
130,A=0.1|t=1.16|e=1.16,65,36992,112,15,9.152557869472224,2.9004643264490855
131,A=0.1|t=1.16|e=16.1,131,73984,112,15,9.141502680963228,2.9004643264490855
132,A=0.1|t=1.16|e=16.16,33,18496,112,15,9.130531563142226,2.9004643264490855
133,A=0.1|t=1.1|e=1.1,133,73984,112,15,9.11964324699949,2.9004643264490855
134,A=0.1|t=1.1|e=1.16,67,36992,112,15,9.108836492042906,2.9004643264490855
135,A=0.1|t=1.1|e=16.1,135,73984,112,15,9.098110085449848,2.9004643264490855
136,A=0.1|t=1.1|e=16.16,1,544,112,15,9.087462841250339,2.9004643264490855
137,A=0.1|t=16.16|e=1.1,137,73984,112,15,9.076893599540153,2.9004643264490855
138,A=0.1|t=16.16|e=1.16,69,36992,112,15,9.06640122572251,2.9004643264490855
139,A=0.1|t=16.16|e=16.1,139,73984,112,15,9.055984609777171,2.9004643264490855
140,A=0.1|t=16.16|e=16.16,35,18496,112,15,9.045642665555713,2.9004643264490855
141,A=0.1|t=16.1|e=1.1,141,73984,112,15,9.035374330101885,2.9004643264490855
142,A=0.1|t=16.1|e=1.16,71,36992,112,15,9.025178562995997,2.9004643264490855
143,A=0.1|t=16.1|e=16.1,143,73984,112,15,9.01505434572229,2.9004643264490855
144,A=0.1|t=16.1|e=16.16,9,4624,112,15,9.005000681058366,2.9004643264490855
145,A=0.2|t=1.16|e=1.1,145,73984,112,15,8.995016592485744,2.9004643264490855
146,A=0.2|t=1.16|e=1.16,73,36992,112,15,8.985101123620662,2.9004643264490855
147,A=0.2|t=1.16|e=16.1,147,73984,112,15,8.975253337664315,2.9004643264490855
148,A=0.2|t=1.16|e=16.16,37,18496,112,15,8.965472316871729,2.9004643264490855
149,A=0.2|t=1.1|e=1.1,149,73984,112,15,8.955757162038518,2.9004643264490855
150,A=0.2|t=1.1|e=1.16,75,36992,112,15,8.946106992004799,2.9004643264490855
151,A=0.2|t=1.1|e=16.1,151,73984,112,15,8.9365209431756,2.9004643264490855
152,A=0.2|t=1.1|e=16.16,19,9248,112,15,8.926998169057093,2.9004643264490855
153,A=0.2|t=16.16|e=1.1,9,4352,112,15,8.917537839808027,2.9004643264490855
154,A=0.2|t=16.16|e=1.16,77,36992,112,15,8.908139141805778,2.9004643264490855
155,A=0.2|t=16.16|e=16.1,155,73984,112,15,8.898801277226442,2.9004643264490855
156,A=0.2|t=16.16|e=16.16,39,18496,112,15,8.88952346363843,2.9004643264490855
157,A=0.2|t=16.1|e=1.1,157,73984,112,15,8.880304933609052,2.9004643264490855
158,A=0.2|t=16.1|e=1.16,79,36992,112,15,8.871144934323576,2.9004643264490855
159,A=0.2|t=16.1|e=16.1,159,73984,112,15,8.862042727216323,2.9004643264490855
160,A=0.2|t=16.1|e=16.16,5,2312,112,15,8.852997587613316,2.9004643264490855
161,A=0.3|t=1.16|e=1.1,161,73984,112,15,8.844008804386062,2.9004643264490855
162,A=0.3|t=1.16|e=1.16,81,36992,112,15,8.835075679616054,2.9004643264490855
163,A=0.3|t=1.16|e=16.1,163,73984,112,15,8.826197528269601,2.9004643264490855
164,A=0.3|t=1.16|e=16.16,41,18496,112,15,8.817373677882594,2.9004643264490855
165,A=0.3|t=1.1|e=1.1,165,73984,112,15,8.808603468254864,2.9004643264490855
166,A=0.3|t=1.1|e=1.16,83,36992,112,15,8.799886251153755,2.9004643264490855
167,A=0.3|t=1.1|e=16.1,167,73984,112,15,8.791221390026626,2.9004643264490855
168,A=0.3|t=1.1|e=16.16,21,9248,112,15,8.782608259721918,2.9004643264490855
169,A=0.3|t=16.16|e=1.1,169,73984,112,15,8.774046246218495,2.9004643264490855
170,A=0.3|t=16.16|e=1.16,5,2176,112,15,8.765534746362977,2.9004643264490855
171,A=0.3|t=16.16|e=16.1,171,73984,112,15,8.75707316761478,2.9004643264490855
172,A=0.3|t=16.16|e=16.16,43,18496,112,15,8.74866092779858,2.9004643264490855
173,A=0.3|t=16.1|e=1.1,173,73984,112,15,8.740297454863954,2.9004643264490855
174,A=0.3|t=16.1|e=1.16,87,36992,112,15,8.731982186651951,2.9004643264490855
175,A=0.3|t=16.1|e=16.1,175,73984,112,15,8.723714570668351,2.9004643264490855
176,A=0.3|t=16.1|e=16.16,11,4624,112,15,8.715494063863382,2.9004643264490855
177,A=0.4|t=1.16|e=1.1,177,73984,112,15,8.707320132417681,2.9004643264490855
178,A=0.4|t=1.16|e=1.16,89,36992,112,15,8.699192251534281,2.9004643264490855
179,A=0.4|t=1.16|e=16.1,179,73984,112,15,8.691109905236422,2.9004643264490855
180,A=0.4|t=1.16|e=16.16,45,18496,112,15,8.683072586171004,2.9004643264490855
181,A=0.4|t=1.1|e=1.1,181,73984,112,15,8.675079795417473,2.9004643264490855
182,A=0.4|t=1.1|e=1.16,91,36992,112,15,8.667131042301982,2.9004643264490855
183,A=0.4|t=1.1|e=16.1,183,73984,112,15,8.659225844216635,2.9004643264490855
184,A=0.4|t=1.1|e=16.16,23,9248,112,15,8.651363726443666,2.9004643264490855
185,A=0.4|t=16.16|e=1.1,185,73984,112,15,8.643544221984367,2.9004643264490855
186,A=0.4|t=16.16|e=1.16,93,36992,112,15,8.635766871392647,2.9004643264490855
187,A=0.4|t=16.16|e=16.1,11,4352,112,15,8.628031222613043,2.9004643264490855
188,A=0.4|t=16.16|e=16.16,47,18496,112,15,8.620336830823042,2.9004643264490855
189,A=0.4|t=16.1|e=1.1,189,73984,112,15,8.612683258279606,2.9004643264490855
190,A=0.4|t=16.1|e=1.16,95,36992,112,15,8.605070074169731,2.9004643264490855
191,A=0.4|t=16.1|e=16.1,191,73984,112,15,8.59749685446493,2.9004643264490855
192,A=0.4|t=16.1|e=16.16,3,1156,112,15,8.589963181779522,2.9004643264490855
193,A=0.5|t=1.16|e=1.1,193,73984,112,15,8.582468645232598,2.9004643264490855
194,A=0.5|t=1.16|e=1.16,97,36992,112,15,8.575012840313551,2.9004643264490855
195,A=0.5|t=1.16|e=16.1,195,73984,112,15,8.567595368751068,2.9004643264490855
196,A=0.5|t=1.16|e=16.16,49,18496,112,15,8.56021583838547,2.9004643264490855
197,A=0.5|t=1.1|e=1.1,197,73984,112,15,8.552873863044303,2.9004643264490855
198,A=0.5|t=1.1|e=1.16,99,36992,112,15,8.54556906242107,2.9004643264490855
199,A=0.5|t=1.1|e=16.1,199,73984,112,15,8.53830106195703,2.9004643264490855
200,A=0.5|t=1.1|e=16.16,25,9248,112,15,8.531069492725955,2.9004643264490855
201,A=0.5|t=16.16|e=1.1,201,73984,112,15,8.52387399132175,2.9004643264490855
202,A=0.5|t=16.16|e=1.16,101,36992,112,15,8.516714199748884,2.9004643264490855
203,A=0.5|t=16.16|e=16.1,203,73984,112,15,8.509589765315503,2.9004643264490855
204,A=0.5|t=16.16|e=16.16,3,1088,112,15,8.502500340529183,2.9004643264490855
205,A=0.5|t=16.1|e=1.1,205,73984,112,15,8.495445582995233,2.9004643264490855
206,A=0.5|t=16.1|e=1.16,103,36992,112,15,8.48842515531746,2.9004643264490855
207,A=0.5|t=16.1|e=16.1,207,73984,112,15,8.481438725001354,2.9004643264490855
208,A=0.5|t=16.1|e=16.16,13,4624,112,15,8.474485964359587,2.9004643264490855
209,A=0.6|t=1.16|e=1.1,209,73984,112,15,8.467566550419797,2.9004643264490855
210,A=0.6|t=1.16|e=1.16,105,36992,112,15,8.460680164834557,2.9004643264490855
211,A=0.6|t=1.16|e=16.1,211,73984,112,15,8.453826493793494,2.9004643264490855
212,A=0.6|t=1.16|e=16.16,53,18496,112,15,8.44700522793748,2.9004643264490855
213,A=0.6|t=1.1|e=1.1,213,73984,112,15,8.44021606227484,2.9004643264490855
214,A=0.6|t=1.1|e=1.16,107,36992,112,15,8.433458696099532,2.9004643264490855
215,A=0.6|t=1.1|e=16.1,215,73984,112,15,8.426732832911219,2.9004643264490855
216,A=0.6|t=1.1|e=16.16,27,9248,112,15,8.42003818033721,2.9004643264490855
217,A=0.6|t=16.16|e=1.1,217,73984,112,15,8.4133744500562,2.9004643264490855
218,A=0.6|t=16.16|e=1.16,109,36992,112,15,8.406741357723753,2.9004643264490855
219,A=0.6|t=16.16|e=16.1,219,73984,112,15,8.400138622899506,2.9004643264490855
220,A=0.6|t=16.16|e=16.16,55,18496,112,15,8.39356596897602,2.9004643264490855
221,A=0.6|t=16.1|e=1.1,13,4352,112,15,8.387023123109246,2.9004643264490855
222,A=0.6|t=16.1|e=1.16,111,36992,112,15,8.380509816150573,2.9004643264490855
223,A=0.6|t=16.1|e=16.1,223,73984,112,15,8.374025782580373,2.9004643264490855
224,A=0.6|t=16.1|e=16.16,7,2312,112,15,8.367570760443074,2.9004643264490855
225,A=0.7|t=1.16|e=1.1,225,73984,112,15,8.36114449128364,2.9004643264490855
226,A=0.7|t=1.16|e=1.16,113,36992,112,15,8.35474672008549,2.9004643264490855
227,A=0.7|t=1.16|e=16.1,227,73984,112,15,8.348377195209764,2.9004643264490855
228,A=0.7|t=1.16|e=16.16,57,18496,112,15,8.342035668335937,2.9004643264490855
229,A=0.7|t=1.1|e=1.1,229,73984,112,15,8.335721894403735,2.9004643264490855
230,A=0.7|t=1.1|e=1.16,115,36992,112,15,8.329435631556304,2.9004643264490855
231,A=0.7|t=1.1|e=16.1,231,73984,112,15,8.323176641084622,2.9004643264490855
232,A=0.7|t=1.1|e=16.16,29,9248,112,15,8.316944687373107,2.9004643264490855
233,A=0.7|t=16.16|e=1.1,233,73984,112,15,8.310739537846398,2.9004643264490855
234,A=0.7|t=16.16|e=1.16,117,36992,112,15,8.304560962917275,2.9004643264490855
235,A=0.7|t=16.16|e=16.1,235,73984,112,15,8.298408735935679,2.9004643264490855
236,A=0.7|t=16.16|e=16.16,59,18496,112,15,8.292282633138838,2.9004643264490855
237,A=0.7|t=16.1|e=1.1,237,73984,112,15,8.28618243360242,2.9004643264490855
238,A=0.7|t=16.1|e=1.16,7,2176,112,15,8.280107919192735,2.9004643264490855
239,A=0.7|t=16.1|e=16.1,239,73984,112,15,8.27405887451993,2.9004643264490855
240,A=0.7|t=16.1|e=16.16,15,4624,112,15,8.26803508689216,2.9004643264490855
241,A=0.8|t=1.16|e=1.1,241,73984,112,15,8.262036346270717,2.9004643264490855
242,A=0.8|t=1.16|e=1.16,121,36992,112,15,8.256062445226084,2.9004643264490855
243,A=0.8|t=1.16|e=16.1,243,73984,112,15,8.250113178894898,2.9004643264490855
244,A=0.8|t=1.16|e=16.16,61,18496,112,15,8.244188344937793,2.9004643264490855
245,A=0.8|t=1.1|e=1.1,245,73984,112,15,8.238287743498109,2.9004643264490855
246,A=0.8|t=1.1|e=1.16,123,36992,112,15,8.232411177161438,2.9004643264490855
247,A=0.8|t=1.1|e=16.1,247,73984,112,15,8.226558450916,2.9004643264490855
248,A=0.8|t=1.1|e=16.16,31,9248,112,15,8.220729372113803,2.9004643264490855
249,A=0.8|t=16.16|e=1.1,249,73984,112,15,8.214923750432598,2.9004643264490855
250,A=0.8|t=16.16|e=1.16,125,36992,112,15,8.209141397838591,2.9004643264490855
251,A=0.8|t=16.16|e=16.1,251,73984,112,15,8.203382128549906,2.9004643264490855
252,A=0.8|t=16.16|e=16.16,63,18496,112,15,8.197645759000762,2.9004643264490855
253,A=0.8|t=16.1|e=1.1,253,73984,112,15,8.19193210780637,2.9004643264490855
254,A=0.8|t=16.1|e=1.16,127,36992,112,15,8.186240995728513,2.9004643264490855
255,A=0.8|t=16.1|e=16.1,15,4352,112,15,8.180572245641821,2.9004643264490855
256,A=0.8|t=16.1|e=16.16,1,289,112,15,8.174925682500678,2.9004643264490855
257,A=0.9|t=1.16|e=1.1,257,73984,112,15,8.169301133306801,2.9004643264490855
258,A=0.9|t=1.16|e=1.16,129,36992,112,15,8.163698427077424,2.9004643264490855
259,A=0.9|t=1.16|e=16.1,259,73984,112,15,8.158117394814125,2.9004643264490855
260,A=0.9|t=1.16|e=16.16,65,18496,112,15,8.152557869472224,2.9004643264490855
261,A=0.9|t=1.1|e=1.1,261,73984,112,15,8.147019685930795,2.9004643264490855
262,A=0.9|t=1.1|e=1.16,131,36992,112,15,8.141502680963228,2.9004643264490855
263,A=0.9|t=1.1|e=16.1,263,73984,112,15,8.136006693208376,2.9004643264490855
264,A=0.9|t=1.1|e=16.16,33,9248,112,15,8.130531563142226,2.9004643264490855
265,A=0.9|t=16.16|e=1.1,265,73984,112,15,8.125077133050118,2.9004643264490855
266,A=0.9|t=16.16|e=1.16,133,36992,112,15,8.11964324699949,2.9004643264490855
267,A=0.9|t=16.16|e=16.1,267,73984,112,15,8.114229750813125,2.9004643264490855
268,A=0.9|t=16.16|e=16.16,67,18496,112,15,8.108836492042906,2.9004643264490855
269,A=0.9|t=16.1|e=1.1,269,73984,112,15,8.103463319944055,2.9004643264490855
270,A=0.9|t=16.1|e=1.16,135,36992,112,15,8.098110085449848,2.9004643264490855
271,A=0.9|t=16.1|e=16.1,271,73984,112,15,8.092776641146807,2.9004643264490855
272,A=0.9|t=16.1|e=16.16,1,272,112,15,8.087462841250339,2.9004643264490855
273,A=1.0|t=1.16|e=1.1,273,73984,112,15,8.082168541580826,2.9004643264490855
274,A=1.0|t=1.16|e=1.16,137,36992,112,15,8.076893599540153,2.9004643264490855
275,A=1.0|t=1.16|e=16.1,275,73984,112,15,8.071637874088657,2.9004643264490855
276,A=1.0|t=1.16|e=16.16,69,18496,112,15,8.06640122572251,2.9004643264490855
277,A=1.0|t=1.1|e=1.1,277,73984,112,15,8.061183516451491,2.9004643264490855
278,A=1.0|t=1.1|e=1.16,139,36992,112,15,8.055984609777171,2.9004643264490855
279,A=1.0|t=1.1|e=16.1,279,73984,112,15,8.050804370671491,2.9004643264490855
280,A=1.0|t=1.1|e=16.16,35,9248,112,15,8.045642665555713,2.9004643264490855
281,A=1.0|t=16.16|e=1.1,281,73984,112,15,8.040499362279753,2.9004643264490855
282,A=1.0|t=16.16|e=1.16,141,36992,112,15,8.035374330101885,2.9004643264490855
283,A=1.0|t=16.16|e=16.1,283,73984,112,15,8.030267439668796,2.9004643264490855
284,A=1.0|t=16.16|e=16.16,71,18496,112,15,8.025178562995997,2.9004643264490855
285,A=1.0|t=16.1|e=1.1,285,73984,112,15,8.020107573448575,2.9004643264490855
286,A=1.0|t=16.1|e=1.16,143,36992,112,15,8.01505434572229,2.9004643264490855
287,A=1.0|t=16.1|e=16.1,287,73984,112,15,8.01001875582499,2.9004643264490855
288,A=1.0|t=16.1|e=16.16,9,2312,112,15,8.005000681058366,2.9004643264490855
289,A=1.10|t=1.16|e=1.1,1,256,112,15,8.0,2.9004643264490855
290,A=1.10|t=1.16|e=1.16,145,36992,112,15,7.995016592485745,2.9004643264490855
291,A=1.10|t=1.16|e=16.1,291,73984,112,15,7.990050339592395,2.9004643264490855
292,A=1.10|t=1.16|e=16.16,73,18496,112,15,7.9851011236206615,2.9004643264490855
293,A=1.10|t=1.1|e=1.1,293,73984,112,15,7.980168828078431,2.9004643264490855
294,A=1.10|t=1.1|e=1.16,147,36992,112,15,7.975253337664315,2.9004643264490855
295,A=1.10|t=1.1|e=16.1,295,73984,112,15,7.970354538251475,2.9004643264490855
296,A=1.10|t=1.1|e=16.16,37,9248,112,15,7.965472316871729,2.9004643264490855
297,A=1.10|t=16.16|e=1.1,297,73984,112,15,7.960606561699913,2.9004643264490855
298,A=1.10|t=16.16|e=1.16,149,36992,112,15,7.955757162038517,2.9004643264490855
299,A=1.10|t=16.16|e=16.1,299,73984,112,15,7.950924008302573,2.9004643264490855
300,A=1.10|t=16.16|e=16.16,75,18496,112,15,7.946106992004798,2.9004643264490855
301,A=1.10|t=16.1|e=1.1,301,73984,112,15,7.941306005740977,2.9004643264490855
302,A=1.10|t=16.1|e=1.16,151,36992,112,15,7.9365209431756,2.9004643264490855
303,A=1.10|t=16.1|e=16.1,303,73984,112,15,7.9317516990277275,2.9004643264490855
