feature_value,coordinate,Nz,Eiz
"A=0.10|t=7.16",0,65536,0
"A=0.10|t=7.16",1,65536,0
"A=0.10|t=7.6",0,32768,64
"A=0.10|t=7.6",1,32768,64
"A=0.10|t=7.7",0,65536,0
"A=0.10|t=7.7",1,65536,0
"A=0.10|t=7.8",0,32768,64
"A=0.10|t=7.8",1,32768,64
"A=0.10|t=7.9",0,32768,64
"A=0.10|t=7.9",1,32768,64
"A=0.10|t=8.0",0,65536,0
"A=0.10|t=8.0",1,65536,0
"A=0.10|t=8.1",0,32768,64
"A=0.10|t=8.1",1,32768,64
"A=0.10|t=8.10",0,32768,64
"A=0.10|t=8.10",1,32768,64
"A=0.10|t=8.11",0,16384,112
"A=0.10|t=8.11",1,16384,112
"A=0.10|t=8.16",0,32768,64
"A=0.10|t=8.16",1,32768,64
"A=0.10|t=8.6",0,16384,112
"A=0.10|t=8.6",1,16384,112
"A=0.10|t=8.7",0,32768,64
"A=0.10|t=8.7",1,32768,64
"A=0.10|t=8.8",0,16384,112
"A=0.10|t=8.8",1,16384,112
"A=0.10|t=8.9",0,16384,112
"A=0.10|t=8.9",1,16384,112
"A=0.10|t=9.0",0,65536,0
"A=0.10|t=9.0",1,65536,0
"A=0.10|t=9.1",0,32768,64
"A=0.10|t=9.1",1,32768,64
"A=0.10|t=9.10",0,32768,64
"A=0.10|t=9.10",1,32768,64
"A=0.10|t=9.11",0,16384,112
"A=0.10|t=9.11",1,16384,112
"A=0.10|t=9.16",0,32768,64
"A=0.10|t=9.16",1,32768,64
"A=0.10|t=9.6",0,16384,112
"A=0.10|t=9.6",1,16384,112
"A=0.10|t=9.7",0,32768,64
"A=0.10|t=9.7",1,32768,64
"A=0.10|t=9.8",0,16384,112
"A=0.10|t=9.8",1,16384,112
"A=0.10|t=9.9",0,16384,112
"A=0.10|t=9.9",1,16384,112
"A=0.11|t=0.0",0,262144,0
"A=0.11|t=0.0",1,262144,0
"A=0.11|t=0.1",0,131072,0
"A=0.11|t=0.1",1,131072,0
"A=0.11|t=0.10",0,65536,0
"A=0.11|t=0.10",1,65536,0
"A=0.11|t=0.11",0,131072,0
"A=0.11|t=0.11",1,131072,0
"A=0.11|t=0.12",0,65536,0
"A=0.11|t=0.12",1,65536,0
"A=0.11|t=0.16",0,131072,0
"A=0.11|t=0.16",1,131072,0
"A=0.11|t=0.5",0,65536,0
"A=0.11|t=0.5",1,65536,0
"A=0.11|t=0.6",0,131072,0
"A=0.11|t=0.6",1,131072,0
"A=0.11|t=0.7",0,65536,0
"A=0.11|t=0.7",1,65536,0
"A=0.11|t=1.0",0,131072,0
"A=0.11|t=1.0",1,131072,0
"A=0.11|t=1.1",0,65536,0
"A=0.11|t=1.1",1,65536,0
"A=0.11|t=1.10",0,32768,64
"A=0.11|t=1.10",1,32768,64
"A=0.11|t=1.11",0,65536,0
"A=0.11|t=1.11",1,65536,0
"A=0.11|t=1.12",0,32768,64
"A=0.11|t=1.12",1,32768,64
"A=0.11|t=1.16",0,65536,0
"A=0.11|t=1.16",1,65536,0
"A=0.11|t=1.5",0,32768,64
"A=0.11|t=1.5",1,32768,64
"A=0.11|t=1.6",0,65536,0
"A=0.11|t=1.6",1,65536,0
"A=0.11|t=1.7",0,32768,64
"A=0.11|t=1.7",1,32768,64
"A=0.11|t=10.0",0,65536,0
"A=0.11|t=10.0",1,65536,0
"A=0.11|t=10.1",0,32768,64
"A=0.11|t=10.1",1,32768,64
"A=0.11|t=10.10",0,16384,112
"A=0.11|t=10.10",1,16384,112
"A=0.11|t=10.11",0,32768,64
"A=0.11|t=10.11",1,32768,64
"A=0.11|t=10.12",0,16384,112
"A=0.11|t=10.12",1,16384,112
"A=0.11|t=10.16",0,32768,64
"A=0.11|t=10.16",1,32768,64
"A=0.11|t=10.5",0,16384,112
"A=0.11|t=10.5",1,16384,112
"A=0.11|t=10.6",0,32768,64
"A=0.11|t=10.6",1,32768,64
"A=0.11|t=10.7",0,16384,112
"A=0.11|t=10.7",1,16384,112
"A=0.11|t=11.0",0,131072,0
"A=0.11|t=11.0",1,131072,0
"A=0.11|t=11.1",0,65536,0
"A=0.11|t=11.1",1,65536,0
"A=0.11|t=11.10",0,32768,64
"A=0.11|t=11.10",1,32768,64
"A=0.11|t=11.11",0,65536,0
"A=0.11|t=11.11",1,65536,0
"A=0.11|t=11.12",0,32768,64
"A=0.11|t=11.12",1,32768,64
"A=0.11|t=11.16",0,65536,0
"A=0.11|t=11.16",1,65536,0
"A=0.11|t=11.5",0,32768,64
"A=0.11|t=11.5",1,32768,64
"A=0.11|t=11.6",0,65536,0
"A=0.11|t=11.6",1,65536,0
"A=0.11|t=11.7",0,32768,64
"A=0.11|t=11.7",1,32768,64
"A=0.11|t=12.0",0,65536,0
"A=0.11|t=12.0",1,65536,0
"A=0.11|t=12.1",0,32768,64
"A=0.11|t=12.1",1,32768,64
"A=0.11|t=12.10",0,16384,112
"A=0.11|t=12.10",1,16384,112
"A=0.11|t=12.11",0,32768,64
"A=0.11|t=12.11",1,32768,64
"A=0.11|t=12.12",0,16384,112
"A=0.11|t=12.12",1,16384,112
"A=0.11|t=12.16",0,32768,64
"A=0.11|t=12.16",1,32768,64
"A=0.11|t=12.5",0,16384,112
"A=0.11|t=12.5",1,16384,112
"A=0.11|t=12.6",0,32768,64
"A=0.11|t=12.6",1,32768,64
"A=0.11|t=12.7",0,16384,112
"A=0.11|t=12.7",1,16384,112
"A=0.11|t=16.0",0,131072,0
"A=0.11|t=16.0",1,131072,0
"A=0.11|t=16.1",0,65536,0
"A=0.11|t=16.1",1,65536,0
"A=0.11|t=16.10",0,32768,64
"A=0.11|t=16.10",1,32768,64
"A=0.11|t=16.11",0,65536,0
"A=0.11|t=16.11",1,65536,0
"A=0.11|t=16.12",0,32768,64
"A=0.11|t=16.12",1,32768,64
"A=0.11|t=16.16",0,65536,0
"A=0.11|t=16.16",1,65536,0
"A=0.11|t=16.5",0,32768,64
"A=0.11|t=16.5",1,32768,64
"A=0.11|t=16.6",0,65536,0
"A=0.11|t=16.6",1,65536,0
"A=0.11|t=16.7",0,32768,64
"A=0.11|t=16.7",1,32768,64
"A=0.11|t=5.0",0,65536,0
"A=0.11|t=5.0",1,65536,0
"A=0.11|t=5.1",0,32768,64
"A=0.11|t=5.1",1,32768,64
"A=0.11|t=5.10",0,16384,112
"A=0.11|t=5.10",1,16384,112
"A=0.11|t=5.11",0,32768,64
"A=0.11|t=5.11",1,32768,64
"A=0.11|t=5.12",0,16384,112
"A=0.11|t=5.12",1,16384,112
"A=0.11|t=5.16",0,32768,64
"A=0.11|t=5.16",1,32768,64
"A=0.11|t=5.5",0,16384,112
"A=0.11|t=5.5",1,16384,112
"A=0.11|t=5.6",0,32768,64
"A=0.11|t=5.6",1,32768,64
"A=0.11|t=5.7",0,16384,112
"A=0.11|t=5.7",1,16384,112
"A=0.11|t=6.0",0,131072,0
"A=0.11|t=6.0",1,131072,0
"A=0.11|t=6.1",0,65536,0
"A=0.11|t=6.1",1,65536,0
"A=0.11|t=6.10",0,32768,64
"A=0.11|t=6.10",1,32768,64
"A=0.11|t=6.11",0,65536,0
"A=0.11|t=6.11",1,65536,0
"A=0.11|t=6.12",0,32768,64
"A=0.11|t=6.12",1,32768,64
"A=0.11|t=6.16",0,65536,0
"A=0.11|t=6.16",1,65536,0
"A=0.11|t=6.5",0,32768,64
"A=0.11|t=6.5",1,32768,64
"A=0.11|t=6.6",0,65536,0
"A=0.11|t=6.6",1,65536,0
"A=0.11|t=6.7",0,32768,64
"A=0.11|t=6.7",1,32768,64
"A=0.11|t=7.0",0,65536,0
"A=0.11|t=7.0",1,65536,0
"A=0.11|t=7.1",0,32768,64
"A=0.11|t=7.1",1,32768,64
"A=0.11|t=7.10",0,16384,112
"A=0.11|t=7.10",1,16384,112
"A=0.11|t=7.11",0,32768,64
"A=0.11|t=7.11",1,32768,64
"A=0.11|t=7.12",0,16384,112
"A=0.11|t=7.12",1,16384,112
"A=0.11|t=7.16",0,32768,64
"A=0.11|t=7.16",1,32768,64
"A=0.11|t=7.5",0,16384,112
"A=0.11|t=7.5",1,16384,112
"A=0.11|t=7.6",0,32768,64
"A=0.11|t=7.6",1,32768,64
"A=0.11|t=7.7",0,16384,112
"A=0.11|t=7.7",1,16384,112
"A=0.12|t=0.0",0,262144,0
"A=0.12|t=0.0",1,262144,0
"A=0.12|t=0.1",0,131072,0
"A=0.12|t=0.1",1,131072,0
"A=0.12|t=0.11",0,65536,0
"A=0.12|t=0.11",1,65536,0
"A=0.12|t=0.12",0,131072,0
"A=0.12|t=0.12",1,131072,0
"A=0.12|t=0.13",0,65536,0
"A=0.12|t=0.13",1,65536,0
"A=0.12|t=0.16",0,131072,0
"A=0.12|t=0.16",1,131072,0
"A=0.12|t=0.4",0,65536,0
"A=0.12|t=0.4",1,65536,0
"A=0.12|t=0.5",0,131072,0
"A=0.12|t=0.5",1,131072,0
"A=0.12|t=0.6",0,65536,0
"A=0.12|t=0.6",1,65536,0
"A=0.12|t=1.0",0,131072,0
"A=0.12|t=1.0",1,131072,0
"A=0.12|t=1.1",0,65536,0
"A=0.12|t=1.1",1,65536,0
"A=0.12|t=1.11",0,32768,64
"A=0.12|t=1.11",1,32768,64
"A=0.12|t=1.12",0,65536,0
"A=0.12|t=1.12",1,65536,0
"A=0.12|t=1.13",0,32768,64
"A=0.12|t=1.13",1,32768,64
"A=0.12|t=1.16",0,65536,0
"A=0.12|t=1.16",1,65536,0
"A=0.12|t=1.4",0,32768,64
"A=0.12|t=1.4",1,32768,64
"A=0.12|t=1.5",0,65536,0
"A=0.12|t=1.5",1,65536,0
"A=0.12|t=1.6",0,32768,64
"A=0.12|t=1.6",1,32768,64
"A=0.12|t=11.0",0,65536,0
"A=0.12|t=11.0",1,65536,0
"A=0.12|t=11.1",0,32768,64
"A=0.12|t=11.1",1,32768,64
"A=0.12|t=11.11",0,16384,112
"A=0.12|t=11.11",1,16384,112
"A=0.12|t=11.12",0,32768,64
"A=0.12|t=11.12",1,32768,64
"A=0.12|t=11.13",0,16384,112
"A=0.12|t=11.13",1,16384,112
"A=0.12|t=11.16",0,32768,64
"A=0.12|t=11.16",1,32768,64
"A=0.12|t=11.4",0,16384,112
"A=0.12|t=11.4",1,16384,112
"A=0.12|t=11.5",0,32768,64
"A=0.12|t=11.5",1,32768,64
"A=0.12|t=11.6",0,16384,112
"A=0.12|t=11.6",1,16384,112
"A=0.12|t=12.0",0,131072,0
"A=0.12|t=12.0",1,131072,0
"A=0.12|t=12.1",0,65536,0
"A=0.12|t=12.1",1,65536,0
"A=0.12|t=12.11",0,32768,64
"A=0.12|t=12.11",1,32768,64
"A=0.12|t=12.12",0,65536,0
"A=0.12|t=12.12",1,65536,0
"A=0.12|t=12.13",0,32768,64
"A=0.12|t=12.13",1,32768,64
"A=0.12|t=12.16",0,65536,0
"A=0.12|t=12.16",1,65536,0
"A=0.12|t=12.4",0,32768,64
"A=0.12|t=12.4",1,32768,64
"A=0.12|t=12.5",0,65536,0
"A=0.12|t=12.5",1,65536,0
"A=0.12|t=12.6",0,32768,64
"A=0.12|t=12.6",1,32768,64
"A=0.12|t=13.0",0,65536,0
"A=0.12|t=13.0",1,65536,0
"A=0.12|t=13.1",0,32768,64
"A=0.12|t=13.1",1,32768,64
"A=0.12|t=13.11",0,16384,112
"A=0.12|t=13.11",1,16384,112
"A=0.12|t=13.12",0,32768,64
"A=0.12|t=13.12",1,32768,64
"A=0.12|t=13.13",0,16384,112
"A=0.12|t=13.13",1,16384,112
"A=0.12|t=13.16",0,32768,64
"A=0.12|t=13.16",1,32768,64
"A=0.12|t=13.4",0,16384,112
"A=0.12|t=13.4",1,16384,112
"A=0.12|t=13.5",0,32768,64
"A=0.12|t=13.5",1,32768,64
"A=0.12|t=13.6",0,16384,112
"A=0.12|t=13.6",1,16384,112
"A=0.12|t=16.0",0,131072,0
"A=0.12|t=16.0",1,131072,0
"A=0.12|t=16.1",0,65536,0
"A=0.12|t=16.1",1,65536,0
"A=0.12|t=16.11",0,32768,64
"A=0.12|t=16.11",1,32768,64
"A=0.12|t=16.12",0,65536,0
"A=0.12|t=16.12",1,65536,0
"A=0.12|t=16.13",0,32768,64
"A=0.12|t=16.13",1,32768,64
"A=0.12|t=16.16",0,65536,0
"A=0.12|t=16.16",1,65536,0
"A=0.12|t=16.4",0,32768,64
"A=0.12|t=16.4",1,32768,64
"A=0.12|t=16.5",0,65536,0
"A=0.12|t=16.5",1,65536,0
"A=0.12|t=16.6",0,32768,64
"A=0.12|t=16.6",1,32768,64
"A=0.12|t=4.0",0,65536,0
"A=0.12|t=4.0",1,65536,0
"A=0.12|t=4.1",0,32768,64
"A=0.12|t=4.1",1,32768,64
"A=0.12|t=4.11",0,16384,112
"A=0.12|t=4.11",1,16384,112
"A=0.12|t=4.12",0,32768,64
"A=0.12|t=4.12",1,32768,64
"A=0.12|t=4.13",0,16384,112
"A=0.12|t=4.13",1,16384,112
"A=0.12|t=4.16",0,32768,64
"A=0.12|t=4.16",1,32768,64
"A=0.12|t=4.4",0,16384,112
"A=0.12|t=4.4",1,16384,112
"A=0.12|t=4.5",0,32768,64
"A=0.12|t=4.5",1,32768,64
"A=0.12|t=4.6",0,16384,112
"A=0.12|t=4.6",1,16384,112
"A=0.12|t=5.0",0,131072,0
"A=0.12|t=5.0",1,131072,0
"A=0.12|t=5.1",0,65536,0
"A=0.12|t=5.1",1,65536,0
"A=0.12|t=5.11",0,32768,64
"A=0.12|t=5.11",1,32768,64
"A=0.12|t=5.12",0,65536,0
"A=0.12|t=5.12",1,65536,0
"A=0.12|t=5.13",0,32768,64
"A=0.12|t=5.13",1,32768,64
"A=0.12|t=5.16",0,65536,0
"A=0.12|t=5.16",1,65536,0
"A=0.12|t=5.4",0,32768,64
"A=0.12|t=5.4",1,32768,64
"A=0.12|t=5.5",0,65536,0
"A=0.12|t=5.5",1,65536,0
"A=0.12|t=5.6",0,32768,64
"A=0.12|t=5.6",1,32768,64
"A=0.12|t=6.0",0,65536,0
"A=0.12|t=6.0",1,65536,0
"A=0.12|t=6.1",0,32768,64
"A=0.12|t=6.1",1,32768,64
"A=0.12|t=6.11",0,16384,112
"A=0.12|t=6.11",1,16384,112
"A=0.12|t=6.12",0,32768,64
"A=0.12|t=6.12",1,32768,64
"A=0.12|t=6.13",0,16384,112
"A=0.12|t=6.13",1,16384,112
"A=0.12|t=6.16",0,32768,64
"A=0.12|t=6.16",1,32768,64
"A=0.12|t=6.4",0,16384,112
"A=0.12|t=6.4",1,16384,112
"A=0.12|t=6.5",0,32768,64
"A=0.12|t=6.5",1,32768,64
"A=0.12|t=6.6",0,16384,112
"A=0.12|t=6.6",1,16384,112
"A=0.13|t=0.0",0,262144,0
"A=0.13|t=0.0",1,262144,0
"A=0.13|t=0.1",0,131072,0
"A=0.13|t=0.1",1,131072,0
"A=0.13|t=0.12",0,65536,0
"A=0.13|t=0.12",1,65536,0
"A=0.13|t=0.13",0,131072,0
"A=0.13|t=0.13",1,131072,0
"A=0.13|t=0.14",0,65536,0
"A=0.13|t=0.14",1,65536,0
"A=0.13|t=0.16",0,131072,0
"A=0.13|t=0.16",1,131072,0
"A=0.13|t=0.3",0,65536,0
"A=0.13|t=0.3",1,65536,0
"A=0.13|t=0.4",0,131072,0
"A=0.13|t=0.4",1,131072,0
"A=0.13|t=0.5",0,65536,0
"A=0.13|t=0.5",1,65536,0
"A=0.13|t=1.0",0,131072,0
"A=0.13|t=1.0",1,131072,0
"A=0.13|t=1.1",0,65536,0
"A=0.13|t=1.1",1,65536,0
"A=0.13|t=1.12",0,32768,64
"A=0.13|t=1.12",1,32768,64
"A=0.13|t=1.13",0,65536,0
"A=0.13|t=1.13",1,65536,0
"A=0.13|t=1.14",0,32768,64
"A=0.13|t=1.14",1,32768,64
"A=0.13|t=1.16",0,65536,0
"A=0.13|t=1.16",1,65536,0
"A=0.13|t=1.3",0,32768,64
"A=0.13|t=1.3",1,32768,64
"A=0.13|t=1.4",0,65536,0
"A=0.13|t=1.4",1,65536,0
"A=0.13|t=1.5",0,32768,64
"A=0.13|t=1.5",1,32768,64
"A=0.13|t=12.0",0,65536,0
"A=0.13|t=12.0",1,65536,0
"A=0.13|t=12.1",0,32768,64
"A=0.13|t=12.1",1,32768,64
"A=0.13|t=12.12",0,16384,112
"A=0.13|t=12.12",1,16384,112
"A=0.13|t=12.13",0,32768,64
"A=0.13|t=12.13",1,32768,64
"A=0.13|t=12.14",0,16384,112
"A=0.13|t=12.14",1,16384,112
"A=0.13|t=12.16",0,32768,64
"A=0.13|t=12.16",1,32768,64
"A=0.13|t=12.3",0,16384,112
"A=0.13|t=12.3",1,16384,112
"A=0.13|t=12.4",0,32768,64
"A=0.13|t=12.4",1,32768,64
"A=0.13|t=12.5",0,16384,112
"A=0.13|t=12.5",1,16384,112
"A=0.13|t=13.0",0,131072,0
"A=0.13|t=13.0",1,131072,0
"A=0.13|t=13.1",0,65536,0
"A=0.13|t=13.1",1,65536,0
"A=0.13|t=13.12",0,32768,64
"A=0.13|t=13.12",1,32768,64
"A=0.13|t=13.13",0,65536,0
"A=0.13|t=13.13",1,65536,0
"A=0.13|t=13.14",0,32768,64
"A=0.13|t=13.14",1,32768,64
"A=0.13|t=13.16",0,65536,0
"A=0.13|t=13.16",1,65536,0
"A=0.13|t=13.3",0,32768,64
"A=0.13|t=13.3",1,32768,64
"A=0.13|t=13.4",0,65536,0
"A=0.13|t=13.4",1,65536,0
"A=0.13|t=13.5",0,32768,64
"A=0.13|t=13.5",1,32768,64
"A=0.13|t=14.0",0,65536,0
"A=0.13|t=14.0",1,65536,0
"A=0.13|t=14.1",0,32768,64
"A=0.13|t=14.1",1,32768,64
"A=0.13|t=14.12",0,16384,112
"A=0.13|t=14.12",1,16384,112
"A=0.13|t=14.13",0,32768,64
"A=0.13|t=14.13",1,32768,64
"A=0.13|t=14.14",0,16384,112
"A=0.13|t=14.14",1,16384,112
"A=0.13|t=14.16",0,32768,64
"A=0.13|t=14.16",1,32768,64
"A=0.13|t=14.3",0,16384,112
"A=0.13|t=14.3",1,16384,112
"A=0.13|t=14.4",0,32768,64
"A=0.13|t=14.4",1,32768,64
"A=0.13|t=14.5",0,16384,112
"A=0.13|t=14.5",1,16384,112
"A=0.13|t=16.0",0,131072,0
"A=0.13|t=16.0",1,131072,0
"A=0.13|t=16.1",0,65536,0
"A=0.13|t=16.1",1,65536,0
"A=0.13|t=16.12",0,32768,64
"A=0.13|t=16.12",1,32768,64
"A=0.13|t=16.13",0,65536,0
"A=0.13|t=16.13",1,65536,0
"A=0.13|t=16.14",0,32768,64
"A=0.13|t=16.14",1,32768,64
"A=0.13|t=16.16",0,65536,0
"A=0.13|t=16.16",1,65536,0
"A=0.13|t=16.3",0,32768,64
"A=0.13|t=16.3",1,32768,64
"A=0.13|t=16.4",0,65536,0
"A=0.13|t=16.4",1,65536,0
"A=0.13|t=16.5",0,32768,64
"A=0.13|t=16.5",1,32768,64
"A=0.13|t=3.0",0,65536,0
"A=0.13|t=3.0",1,65536,0
"A=0.13|t=3.1",0,32768,64
"A=0.13|t=3.1",1,32768,64
"A=0.13|t=3.12",0,16384,112
"A=0.13|t=3.12",1,16384,112
"A=0.13|t=3.13",0,32768,64
"A=0.13|t=3.13",1,32768,64
"A=0.13|t=3.14",0,16384,112
"A=0.13|t=3.14",1,16384,112
"A=0.13|t=3.16",0,32768,64
"A=0.13|t=3.16",1,32768,64
"A=0.13|t=3.3",0,16384,112
"A=0.13|t=3.3",1,16384,112
"A=0.13|t=3.4",0,32768,64
"A=0.13|t=3.4",1,32768,64
"A=0.13|t=3.5",0,16384,112
"A=0.13|t=3.5",1,16384,112
"A=0.13|t=4.0",0,131072,0
"A=0.13|t=4.0",1,131072,0
"A=0.13|t=4.1",0,65536,0
"A=0.13|t=4.1",1,65536,0
"A=0.13|t=4.12",0,32768,64
"A=0.13|t=4.12",1,32768,64
"A=0.13|t=4.13",0,65536,0
"A=0.13|t=4.13",1,65536,0
"A=0.13|t=4.14",0,32768,64
"A=0.13|t=4.14",1,32768,64
"A=0.13|t=4.16",0,65536,0
"A=0.13|t=4.16",1,65536,0
"A=0.13|t=4.3",0,32768,64
"A=0.13|t=4.3",1,32768,64
"A=0.13|t=4.4",0,65536,0
"A=0.13|t=4.4",1,65536,0
"A=0.13|t=4.5",0,32768,64
"A=0.13|t=4.5",1,32768,64
"A=0.13|t=5.0",0,65536,0
"A=0.13|t=5.0",1,65536,0
"A=0.13|t=5.1",0,32768,64
"A=0.13|t=5.1",1,32768,64
"A=0.13|t=5.12",0,16384,112
"A=0.13|t=5.12",1,16384,112
"A=0.13|t=5.13",0,32768,64
"A=0.13|t=5.13",1,32768,64
"A=0.13|t=5.14",0,16384,112
"A=0.13|t=5.14",1,16384,112
"A=0.13|t=5.16",0,32768,64
"A=0.13|t=5.16",1,32768,64
"A=0.13|t=5.3",0,16384,112
"A=0.13|t=5.3",1,16384,112
"A=0.13|t=5.4",0,32768,64
"A=0.13|t=5.4",1,32768,64
"A=0.13|t=5.5",0,16384,112
"A=0.13|t=5.5",1,16384,112
"A=0.14|t=0.0",0,262144,0
"A=0.14|t=0.0",1,262144,0
"A=0.14|t=0.1",0,131072,0
"A=0.14|t=0.1",1,131072,0
"A=0.14|t=0.13",0,65536,0
"A=0.14|t=0.13",1,65536,0
"A=0.14|t=0.14",0,131072,0
"A=0.14|t=0.14",1,131072,0
"A=0.14|t=0.15",0,65536,0
"A=0.14|t=0.15",1,65536,0
"A=0.14|t=0.16",0,131072,0
"A=0.14|t=0.16",1,131072,0
"A=0.14|t=0.2",0,65536,0
"A=0.14|t=0.2",1,65536,0
"A=0.14|t=0.3",0,131072,0
"A=0.14|t=0.3",1,131072,0
"A=0.14|t=0.4",0,65536,0
"A=0.14|t=0.4",1,65536,0
"A=0.14|t=1.0",0,131072,0
"A=0.14|t=1.0",1,131072,0
"A=0.14|t=1.1",0,65536,0
"A=0.14|t=1.1",1,65536,0
"A=0.14|t=1.13",0,32768,64
"A=0.14|t=1.13",1,32768,64
"A=0.14|t=1.14",0,65536,0
"A=0.14|t=1.14",1,65536,0
"A=0.14|t=1.15",0,32768,64
"A=0.14|t=1.15",1,32768,64
"A=0.14|t=1.16",0,65536,0
"A=0.14|t=1.16",1,65536,0
"A=0.14|t=1.2",0,32768,64
"A=0.14|t=1.2",1,32768,64
