rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
5700,3:-8:1;5:-1:1;,1225,4624,576,175,1.916359648610746,1.7187138896099836
5701,3:-8:1;5:-3:1;,4901,18496,241952,73515,1.9160652510909224,1.7186103121474303
5702,3:-8:1;5:2:1;,2451,9248,6368,1935,1.9157709136338392,1.7185067695118763
5703,3:-8:1;6:-3:1;,4903,18496,80672,24515,1.9154766362149935,1.718403261685492
5704,3:-8:1;6:2:1;,613,2312,30256,9195,1.9151824188098974,1.7182997886504614
5705,3:-8:1;6:4:1;,4905,18496,48416,14715,1.9148882613940776,1.7181963503889799
5706,3:-8:1;7:2:1;,2453,9248,40352,12265,1.9145941639430768,1.7180929468832553
5707,3:-8:1;7:4:1;,1227,4624,60544,18405,1.9140061488377738,1.7178862440679716
5708,3:-8:1;8:-2:1;,4909,18496,80736,24545,1.9137122311346304,1.7177829447228898
5709,3:-8:1;8:-4:1;,2455,9248,24224,7365,1.9134183732986234,1.71767968006252
5710,3:0:1;3:5:1;,4911,18496,242272,73665,1.9131245753053694,1.717576450069132
5711,3:0:1;3:7:1;,307,1156,5048,1535,1.9128308371304994,1.7174732547250073
5712,3:0:1;4:-7:1;,17,64,242336,73695,1.9125371587496607,1.71737009401244
5713,3:0:1;4:7:1;,2457,9248,17312,5265,1.912243540138514,1.717266967913736
5714,3:1:1;3:6:1;,4915,18496,3232,983,1.9119499812727356,1.717163876411214
5715,3:1:1;4:-6:1;,1229,4624,60608,18435,1.911656482128017,1.7170608194872048
5716,3:1:1;4:-8:1;,4917,18496,242464,73755,1.9113630426800639,1.7169577971240508
5717,3:1:1;5:-8:1;,2459,9248,40416,12295,1.9110696629045967,1.7168548093041076
5718,3:2:1;3:4:1;,4919,18496,242528,73785,1.9107763427773505,1.716751856009742
5719,3:2:1;4:-7:1;,615,2312,6064,1845,1.9104830822740766,1.7166489372233333
5720,3:2:1;4:3:1;,4921,18496,608,185,1.9101898813705396,1.7165460529272734
5721,3:2:1;4:5:1;,2461,9248,121312,36915,1.9098967400425189,1.7164432031039658
5722,3:2:1;5:-7:1;,4923,18496,242656,73845,1.9096036582658098,1.7163403877358263
5723,3:2:1;5:4:1;,1231,4624,20224,6155,1.9093106360162215,1.7162376068052831
5724,3:2:1;5:6:1;,4925,18496,48544,14775,1.9090176732695778,1.7161348602947764
5725,3:2:1;5:8:1;,2463,9248,121376,36945,1.9087247700017178,1.7160321481867578
5726,3:2:1;6:5:1;,4927,18496,80928,24635,1.908431926188495,1.7159294704636923
5727,3:2:1;6:8:1;,77,289,542,165,1.9081391418057776,1.7158268271080557
5728,3:2:1;7:6:1;,4929,18496,242848,73935,1.9078464168294482,1.715724218102337
5729,3:2:1;7:8:1;,145,544,8096,2465,1.907553751235405,1.7156216434290363
5730,3:2:1;8:-8:1;,4931,18496,242912,73965,1.90726114499956,1.7155191030706662
5731,3:2:1;8:7:1;,1233,4624,60736,18495,1.9069685980978397,1.7154165970097517
5732,3:2:2;,9865,36992,97184,29595,1.9068223468897578,1.7153653568353824
5733,3:3:1;4:-2:1;,9867,36992,485984,148005,1.9065298889441205,1.7152629021879109
5734,3:3:1;4:-4:1;,9869,36992,162016,49345,1.9062374902724895,1.7151604817942594
5735,3:3:1;5:-8:1;,9871,36992,486112,148065,1.9059451508508427,1.7150580956369936
5736,3:3:1;6:-8:1;,9873,36992,486176,148095,1.9056528706551736,1.714955743698693
5737,3:4:1;4:3:1;,9875,36992,32416,9875,1.905360649661489,1.7148534259619481
5738,3:4:1;4:5:1;,581,2176,69472,21165,1.9050684878458104,1.7147511424093616
5739,3:4:1;5:-2:1;,9879,36992,486368,148185,1.904776385184175,1.7146488930235484
5740,3:4:1;5:-4:1;,9881,36992,162144,49405,1.9044843416526336,1.7145466777871343
5741,3:4:1;5:4:1;,9883,36992,486496,148245,1.9041923572272514,1.7144444966827586
5742,3:4:1;5:6:1;,9885,36992,97312,29655,1.9039004318841084,1.7143423496930714
5743,3:4:1;6:5:1;,9887,36992,162208,49435,1.9036085655992998,1.714240236800735
5744,3:4:1;6:8:1;,9889,36992,486688,148335,1.9033167583489343,1.7141381579884243
5745,3:4:1;7:6:1;,9893,36992,162272,49465,1.9027333208560413,1.7139341025346353
5746,3:4:1;7:8:1;,9897,36992,486944,148455,1.9021501192145918,1.7137301831933367
5747,3:4:1;8:-8:1;,9899,36992,8544,2605,1.901858606778585,1.7136282745216833
5748,3:4:1;8:6:1;,9901,36992,487072,148515,1.90156715323398,1.7135263998263508
5749,3:4:2;,4951,18496,81184,24755,1.9014214485385181,1.7134754752144161
5750,3:5:1;4:-2:1;,619,2312,30448,9285,1.901130083286414,1.7133736514512385
5751,3:5:1;4:-4:1;,4953,18496,243616,74295,1.9008387768662647,1.7132718616212979
5752,3:5:1;6:-2:1;,2477,9248,40608,12385,1.900547529254316,1.7131701057073805
5753,3:5:1;6:-4:1;,4955,18496,48736,14865,1.9002563404268284,1.7130683836922855
5754,3:5:1;7:7:1;,1239,4624,8704,2655,1.8999652103600773,1.7129666955588234
5755,3:5:1;8:-5:1;,4957,18496,81248,24785,1.8996741390303522,1.7128650412898165
5756,3:5:1;8:5:1;,2479,9248,121888,37185,1.8993831264139567,1.7127634208680993
5757,3:5:1;8:7:1;,4959,18496,12832,3915,1.8990921724872087,1.7126618342765174
5758,3:6:1;4:1:1;,155,578,508,155,1.8988012772264413,1.7125602814979282
5759,3:6:1;5:-2:1;,4961,18496,243872,74415,1.8985104406080007,1.7124587625152017
5760,3:6:1;5:-4:1;,2481,9248,121952,37215,1.898219662608248,1.7123572773112188
5761,3:6:1;7:-2:1;,4963,18496,11616,3545,1.8979289432035586,1.7122558258688723
5762,3:6:1;7:-4:1;,4965,18496,9760,2979,1.8973476800849427,1.7120530242007186
5763,3:6:1;8:-4:1;,2483,9248,40672,12415,1.897057136323838,1.7119516739407556
5764,3:6:1;8:-6:1;,4967,18496,244064,74505,1.8967666510634407,1.7118503573741177
5765,3:6:1;8:6:1;,621,2312,30512,9315,1.8964762242801976,1.7117490744837562
5766,3:7:1;4:0:1;,4969,18496,81376,24845,1.8961858559505689,1.711647825252634
5767,3:7:1;4:2:1;,2485,9248,3488,1065,1.8958955460510303,1.7115466096637257
5768,3:7:1;5:2:1;,4971,18496,244192,74565,1.8956052945580708,1.711445427700018
5769,3:7:1;7:-5:1;,1243,4624,20352,6215,1.8953151014481937,1.7113442793445082
5770,3:7:1;8:-2:1;,4973,18496,244256,74595,1.895024966697917,1.711243164580206
5771,3:7:1;8:-5:1;,2487,9248,122144,37305,1.8947348902837722,1.711142083390133
5772,3:8:1;4:1:1;,4975,18496,16288,4975,1.8944448721823055,1.7110410357573218
5773,3:8:1;5:-2:1;,311,1156,15272,4665,1.8941549123700763,1.7109400216648165
5774,3:8:1;5:1:1;,4977,18496,34912,10665,1.8938650108236594,1.7108390410956733
5775,3:8:1;5:3:1;,2489,9248,2144,655,1.893575167519643,1.7107380940329597
5776,3:8:1;6:-2:1;,4979,18496,244448,74685,1.8932853824346294,1.7106371804597549
5777,3:8:1;6:-4:1;,1245,4624,12224,3735,1.8929956555452354,1.7105363003591492
5778,3:8:1;6:3:1;,293,1088,81504,24905,1.8927059868280915,1.710435453714245
5779,3:8:1;7:-2:1;,2491,9248,122272,37365,1.892416376259842,1.710334640508156
5780,3:8:1;7:-4:1;,623,2312,1456,445,1.891837329476677,1.7101331143449363
5781,3:8:1;8:2:1;,4985,18496,48928,14955,1.8915478932151206,1.7100324013540902
5782,3:8:1;8:4:1;,2493,9248,122336,37395,1.891258515009178,1.7099317217346295
5783,4:-1:1;5:-7:1;,4987,18496,81568,24935,1.8909691948355645,1.7098310754697252
5784,4:-1:1;5:8:1;,1247,4624,61184,18705,1.8906799326710089,1.70973046254256
5785,4:-1:1;6:-7:1;,4989,18496,244768,74835,1.8903907284922534,1.709629882936328
5786,4:-2:1;5:-8:1;,2495,9248,1632,499,1.8901015822760558,1.7095293366342352
5787,4:-2:1;6:-6:1;,4991,18496,34976,10695,1.8898124939991867,1.7094288236194979
5788,4:-2:1;6:-8:1;,78,289,1913,585,1.8895234636384304,1.7093283438753455
5789,4:-2:1;7:-6:1;,4993,18496,81632,24965,1.889234491170586,1.7092278973850172
5790,4:-3:1;4:3:1;,2497,9248,122464,37455,1.8889455765724665,1.709127484131765
5791,4:-3:1;4:5:1;,4995,18496,48992,14985,1.8886567198208983,1.709027104098851
5792,4:-3:1;5:-4:1;,1249,4624,20416,6245,1.8883679208927213,1.7089267572695497
5793,4:-3:1;5:-6:1;,4997,18496,12896,3945,1.888079179764791,1.7088264436271465
5794,4:-3:1;6:-5:1;,147,544,17504,5355,1.8877904964139751,1.7087261631549384
5795,4:-3:1;6:-7:1;,625,2312,6128,1875,1.8872133029512295,1.7085257016543516
5796,4:-3:1;7:-5:1;,5001,18496,245152,75015,1.8869247927931059,1.7084255205926233
5797,4:-3:1;7:-8:1;,2501,9248,40864,12505,1.886636340319709,1.7083253726343914
5798,4:-3:1;8:-5:1;,5003,18496,245216,75045,1.8863479455079761,1.7082252577630093
5799,4:-3:1;8:-7:1;,1251,4624,61312,18765,1.886059608334859,1.7081251759618419
5800,4:-3:1;8:8:1;,5005,18496,2336,715,1.885771328777323,1.7080251272142655
5801,4:-3:2;,10011,36992,490592,150165,1.885627210597203,1.707975115230382
5802,4:-4:1;5:3:1;,589,2176,8608,2635,1.8853390174198787,1.7078751160320471
5803,4:-4:1;5:5:1;,10015,36992,98144,30045,1.8850508818006089,1.7077751498457934
5804,4:-4:1;8:-4:1;,10017,36992,70112,21465,1.884762803716407,1.7076752166550362
5805,4:-4:1;8:-6:1;,10019,36992,163616,50095,1.8844747831443005,1.7075753164432028
5806,4:-4:1;8:4:1;,10021,36992,490912,150315,1.8841868200613308,1.7074754491937312
5807,4:-5:1;4:-3:1;,10023,36992,490976,150345,1.8838989144445524,1.7073756148900714
5808,4:-5:1;4:3:1;,10025,36992,32736,10025,1.8836110662710337,1.7072758135156836
5809,4:-5:1;4:5:1;,10027,36992,491104,150405,1.8833232755178575,1.70717604505404
5810,4:-5:1;5:-4:1;,10029,36992,491168,150435,1.8830355421621194,1.7070763094886239
5811,4:-5:1;5:-6:1;,10031,36992,23392,7165,1.882747866180929,1.7069766068029293
5812,4:-5:1;6:-5:1;,10033,36992,491296,150495,1.88246024755141,1.706876936980462
5813,4:-5:1;6:-7:1;,10035,36992,98272,30105,1.8821726862506993,1.7067773000047388
5814,4:-5:1;6:3:1;,10037,36992,163808,50185,1.881885182255948,1.7066776958592877
5815,4:-5:1;6:5:1;,10039,36992,491488,150585,1.8815977355443196,1.7065781245276475
5816,4:-5:1;7:-6:1;,10041,36992,491552,150615,1.881310346092993,1.7064785859933687
5817,4:-5:1;7:-8:1;,10043,36992,163872,50215,1.8810230138791597,1.7063790802400125
5818,4:-5:1;7:3:1;,10045,36992,14048,4305,1.8807357388800245,1.706279607251152
5819,4:-5:1;8:-5:1;,591,2176,491744,150705,1.880448521072807,1.70618016701037
5820,4:-5:1;8:-7:1;,10049,36992,163936,50245,1.8801613604347394,1.706080759501262
5821,4:-5:1;8:3:1;,10051,36992,25888,7935,1.8798742569430678,1.7059813847074332
5822,4:-5:1;8:5:1;,10053,36992,491936,150795,1.8795872105750515,1.7058820426125014
5823,4:-5:1;8:8:1;,10055,36992,6560,2011,1.8793002213079646,1.7057827332000943
5824,4:-5:2;,1257,4624,61504,18855,1.8791567480801712,1.7057330907447241
5825,4:-6:1;5:3:1;,5029,18496,82016,25145,1.8788698444218943,1.7056338303254308
5826,4:-6:1;5:5:1;,2515,9248,24608,7545,1.8785829978077893,1.7055346025477809
5827,4:-6:1;6:2:1;,5031,18496,246112,75465,1.8782962082151764,1.7054354073954412
5828,4:-6:1;7:2:1;,37,136,10256,3145,1.8780094756213896,1.7053362448520895
5829,4:-6:1;7:5:1;,5033,18496,35168,10785,1.877722800003777,1.7052371149014147
5830,4:-6:1;8:4:1;,2517,9248,123104,37755,1.8774361813396994,1.7051380175271171
5831,4:-7:1;4:0:1;,5035,18496,864,265,1.8771496196065318,1.705038952712907
5832,4:-7:1;5:1:1;,1259,4624,61568,18885,1.8768631147816621,1.7049399204425069
5833,4:-7:1;6:1:1;,5037,18496,246304,75555,1.8765766668424926,1.7048409206996495
5834,4:-7:1;6:3:1;,5039,18496,246368,75585,1.8760039415309262,1.70464301873155
5835,4:-7:1;6:5:1;,315,1156,88,27,1.8757176641134,1.7045441164738286
5836,4:-7:1;8:3:1;,5041,18496,82144,25205,1.8754314434913146,1.704445246678692
5837,4:-7:1;8:5:1;,2521,9248,123232,37815,1.875145279642139,1.7043464093299274
5838,4:-8:1;5:-1:1;,5043,18496,246496,75645,1.8748591725433552,1.7042476044113337
5839,4:-8:1;5:2:1;,1261,4624,20544,6305,1.8745731221724589,1.7041488319067208
5840,4:-8:1;6:2:1;,5045,18496,49312,15135,1.8742871285069593,1.7040500917999095
5841,4:-8:1;7:3:1;,2523,9248,123296,37845,1.8740011915243782,1.703951384074731
5842,4:-8:1;7:5:1;,5047,18496,11744,3605,1.8737153112022522,1.703852708715028
5843,4:-8:1;8:-3:1;,631,2312,30832,9465,1.8734294875181299,1.7037540657046535
5844,4:-8:1;8:-5:1;,297,1088,246688,75735,1.8731437204495738,1.703655455027472
5845,4:0:1;4:7:1;,2525,9248,8224,2525,1.8728580099741594,1.7035568766673586
5846,4:1:1;5:-8:1;,5051,18496,246752,75765,1.8725723560694763,1.7034583306081994
5847,4:1:1;5:7:1;,1263,4624,61696,18945,1.8722867587131267,1.7033598168338908
5848,4:1:1;6:7:1;,5053,18496,82272,25265,1.8720012178827259,1.7032613353283408
5849,4:2:1;5:8:1;,2527,9248,928,285,1.8717157335559038,1.703162886075468
5850,4:2:1;6:6:1;,5055,18496,49376,15165,1.871430305710302,1.7030644690592016
5851,4:2:1;6:8:1;,79,289,1286,395,1.8711449343235758,1.702966084263482
5852,4:2:1;7:6:1;,5057,18496,246944,75855,1.8708596193733946,1.70286773167226
5853,4:3:1;4:5:1;,2529,9248,123488,37935,1.8705743608374403,1.7027694112694973
5854,4:3:1;5:4:1;,5059,18496,82336,25295,1.8702891586934083,1.702671123039167
5855,4:3:1;5:6:1;,1265,4624,12352,3795,1.8700040129190063,1.7025728669652518
5856,4:3:1;6:5:1;,5061,18496,35296,10845,1.869718923491957,1.7024746430317463
5857,4:3:1;6:7:1;,5063,18496,247136,75945,1.8691489135908677,1.7022782915219947
5858,4:3:1;7:5:1;,633,2312,30896,9495,1.8688639930723374,1.7021801639137903
5859,4:3:1;7:8:1;,5065,18496,3296,1013,1.8685791288121785,1.7020820683820803
5860,4:3:1;8:-8:1;,149,544,123616,37995,1.8682943207881777,1.7019840049109118
5861,4:3:1;8:5:1;,5067,18496,247264,76005,1.8680095689781369,1.7018859734843437
5862,4:3:1;8:7:1;,1267,4624,2944,905,1.8677248733598695,1.7017879740864452
5863,4:3:2;,10137,36992,494624,152055,1.8675825466157212,1.7017389863932717
5864,4:4:1;5:-3:1;,10139,36992,164896,50695,1.8672979352435435,1.7016410350085314
5865,4:4:1;5:-5:1;,10141,36992,494752,152115,1.8670133800077315,1.7015431156126808
5866,4:4:1;8:-4:1;,10143,36992,70688,21735,1.8667288808861455,1.701445228189827
5867,4:4:1;8:4:1;,10145,36992,32992,10145,1.8664444378566576,1.701347372724087
5868,4:4:1;8:6:1;,10147,36992,494944,152205,1.866160050897154,1.7012495491995894
5869,4:5:1;5:4:1;,597,2176,495008,152235,1.8658757199855345,1.7011517576004727
5870,4:5:1;5:6:1;,10151,36992,165024,50755,1.8655914450997104,1.7010539979108865
5871,4:5:1;6:-3:1;,10153,36992,495136,152295,1.8653072262176071,1.7009562701149905
5872,4:5:1;6:-5:1;,10155,36992,19808,6093,1.8650230633171636,1.7008585741969555
5873,4:5:1;6:5:1;,10157,36992,23584,7255,1.8647389563763304,1.7007609101409629
5874,4:5:1;6:7:1;,10159,36992,495328,152385,1.8644549053730717,1.7006632779312045
5875,4:5:1;7:-3:1;,10161,36992,495392,152415,1.8641709102853656,1.7005656775518827
5876,4:5:1;7:6:1;,10163,36992,165152,50815,1.863886971091202,1.7004681089872107
5877,4:5:1;7:8:1;,10165,36992,5216,1605,1.863603087768584,1.7003705722214122
5878,4:5:1;8:-3:1;,10167,36992,495584,152505,1.8633192602955282,1.7002730672387212
