feature_id,feature_value,Nz,Ez
t_histogram,"-1:1;0:1;",6852987584512,106394099424
t_histogram,"-1:1;1:1;",3689228140544,129657036512
t_histogram,"-1:1;2:1;",525468696576,36797720544
t_histogram,"-1:1;3:1;",525468696576,36797720544
t_histogram,"-1:1;4:1;",525468696576,36797720544
t_histogram,"-1:1;5:1;",525468696576,36797720544
t_histogram,"-1:1;6:1;",525468696576,36797720544
t_histogram,"-1:1;7:1;",525468696576,36797720544
t_histogram,"-1:1;8:1;",525468696576,36797720544
t_histogram,"-1:2;",1844614070272,64828518256
t_histogram,"-2:1;-1:1;",525468696576,36797720544
t_histogram,"-2:1;0:1;",525468696576,36797720544
t_histogram,"-2:1;1:1;",525468696576,36797720544
t_histogram,"-2:1;2:1;",525468696576,36797720544
t_histogram,"-2:1;3:1;",525468696576,36797720544
t_histogram,"-2:1;4:1;",525468696576,36797720544
t_histogram,"-2:1;5:1;",525468696576,36797720544
t_histogram,"-2:1;6:1;",525468696576,36797720544
t_histogram,"-2:1;7:1;",525468696576,36797720544
t_histogram,"-2:1;8:1;",525468696576,36797720544
t_histogram,"-2:2;",262734348288,18398860272
t_histogram,"-3:1;-1:1;",525468696576,36797720544
t_histogram,"-3:1;-2:1;",525468696576,36797720544
t_histogram,"-3:1;0:1;",525468696576,36797720544
t_histogram,"-3:1;1:1;",525468696576,36797720544
t_histogram,"-3:1;2:1;",525468696576,36797720544
t_histogram,"-3:1;3:1;",525468696576,36797720544
t_histogram,"-3:1;4:1;",525468696576,36797720544
t_histogram,"-3:1;5:1;",525468696576,36797720544
t_histogram,"-3:1;6:1;",525468696576,36797720544
t_histogram,"-3:1;7:1;",525468696576,36797720544
t_histogram,"-3:1;8:1;",525468696576,36797720544
t_histogram,"-3:2;",262734348288,18398860272
t_histogram,"-4:1;-1:1;",525468696576,36797720544
t_histogram,"-4:1;-2:1;",525468696576,36797720544
t_histogram,"-4:1;-3:1;",525468696576,36797720544
t_histogram,"-4:1;0:1;",525468696576,36797720544
t_histogram,"-4:1;1:1;",525468696576,36797720544
t_histogram,"-4:1;2:1;",525468696576,36797720544
t_histogram,"-4:1;3:1;",525468696576,36797720544
t_histogram,"-4:1;4:1;",525468696576,36797720544
t_histogram,"-4:1;5:1;",525468696576,36797720544
t_histogram,"-4:1;6:1;",525468696576,36797720544
t_histogram,"-4:1;7:1;",525468696576,36797720544
t_histogram,"-4:1;8:1;",525468696576,36797720544
t_histogram,"-4:2;",262734348288,18398860272
t_histogram,"-5:1;-1:1;",525468696576,36797720544
t_histogram,"-5:1;-2:1;",525468696576,36797720544
t_histogram,"-5:1;-3:1;",525468696576,36797720544
t_histogram,"-5:1;-4:1;",525468696576,36797720544
t_histogram,"-5:1;0:1;",525468696576,36797720544
t_histogram,"-5:1;1:1;",525468696576,36797720544
t_histogram,"-5:1;2:1;",525468696576,36797720544
t_histogram,"-5:1;3:1;",525468696576,36797720544
t_histogram,"-5:1;4:1;",525468696576,36797720544
t_histogram,"-5:1;5:1;",525468696576,36797720544
t_histogram,"-5:1;6:1;",525468696576,36797720544
t_histogram,"-5:1;7:1;",525468696576,36797720544
t_histogram,"-5:1;8:1;",525468696576,36797720544
t_histogram,"-5:2;",262734348288,18398860272
t_histogram,"-6:1;-1:1;",525468696576,36797720544
t_histogram,"-6:1;-2:1;",525468696576,36797720544
t_histogram,"-6:1;-3:1;",525468696576,36797720544
t_histogram,"-6:1;-4:1;",525468696576,36797720544
t_histogram,"-6:1;-5:1;",525468696576,36797720544
t_histogram,"-6:1;0:1;",525468696576,36797720544
t_histogram,"-6:1;1:1;",525468696576,36797720544
t_histogram,"-6:1;2:1;",525468696576,36797720544
t_histogram,"-6:1;3:1;",525468696576,36797720544
t_histogram,"-6:1;4:1;",525468696576,36797720544
t_histogram,"-6:1;5:1;",525468696576,36797720544
t_histogram,"-6:1;6:1;",525468696576,36797720544
t_histogram,"-6:1;7:1;",525468696576,36797720544
t_histogram,"-6:1;8:1;",525468696576,36797720544
t_histogram,"-6:2;",262734348288,18398860272
t_histogram,"-7:1;-1:1;",525468696576,36797720544
t_histogram,"-7:1;-2:1;",525468696576,36797720544
t_histogram,"-7:1;-3:1;",525468696576,36797720544
t_histogram,"-7:1;-4:1;",525468696576,36797720544
t_histogram,"-7:1;-5:1;",525468696576,36797720544
t_histogram,"-7:1;-6:1;",525468696576,36797720544
t_histogram,"-7:1;0:1;",525468696576,36797720544
t_histogram,"-7:1;1:1;",525468696576,36797720544
t_histogram,"-7:1;2:1;",525468696576,36797720544
t_histogram,"-7:1;3:1;",525468696576,36797720544
t_histogram,"-7:1;4:1;",525468696576,36797720544
t_histogram,"-7:1;5:1;",525468696576,36797720544
t_histogram,"-7:1;6:1;",525468696576,36797720544
t_histogram,"-7:1;7:1;",525468696576,36797720544
t_histogram,"-7:1;8:1;",525468696576,36797720544
t_histogram,"-7:2;",262734348288,18398860272
t_histogram,"-8:1;-1:1;",525468696576,36797720544
t_histogram,"-8:1;-2:1;",525468696576,36797720544
t_histogram,"-8:1;-3:1;",525468696576,36797720544
t_histogram,"-8:1;-4:1;",525468696576,36797720544
t_histogram,"-8:1;-5:1;",525468696576,36797720544
t_histogram,"-8:1;-6:1;",525468696576,36797720544
t_histogram,"-8:1;-7:1;",525468696576,36797720544
t_histogram,"-8:1;0:1;",525468696576,36797720544
t_histogram,"-8:1;1:1;",525468696576,36797720544
t_histogram,"-8:1;2:1;",525468696576,36797720544
t_histogram,"-8:1;3:1;",525468696576,36797720544
t_histogram,"-8:1;4:1;",525468696576,36797720544
t_histogram,"-8:1;5:1;",525468696576,36797720544
t_histogram,"-8:1;6:1;",525468696576,36797720544
t_histogram,"-8:1;7:1;",525468696576,36797720544
t_histogram,"-8:1;8:1;",525468696576,36797720544
t_histogram,"-8:2;",262734348288,18398860272
t_histogram,"0:1;1:1;",6852987584512,106394099424
t_histogram,"0:1;2:1;",525468696576,36797720544
t_histogram,"0:1;3:1;",525468696576,36797720544
t_histogram,"0:1;4:1;",525468696576,36797720544
t_histogram,"0:1;5:1;",525468696576,36797720544
t_histogram,"0:1;6:1;",525468696576,36797720544
t_histogram,"0:1;7:1;",525468696576,36797720544
t_histogram,"0:1;8:1;",525468696576,36797720544
t_histogram,"0:2;",6590253236224,18398860272
t_histogram,"1:1;2:1;",525468696576,36797720544
t_histogram,"1:1;3:1;",525468696576,36797720544
t_histogram,"1:1;4:1;",525468696576,36797720544
t_histogram,"1:1;5:1;",525468696576,36797720544
t_histogram,"1:1;6:1;",525468696576,36797720544
t_histogram,"1:1;7:1;",525468696576,36797720544
t_histogram,"1:1;8:1;",525468696576,36797720544
t_histogram,"1:2;",1844614070272,64828518256
t_histogram,"2:1;3:1;",525468696576,36797720544
t_histogram,"2:1;4:1;",525468696576,36797720544
t_histogram,"2:1;5:1;",525468696576,36797720544
t_histogram,"2:1;6:1;",525468696576,36797720544
t_histogram,"2:1;7:1;",525468696576,36797720544
t_histogram,"2:1;8:1;",525468696576,36797720544
t_histogram,"2:2;",262734348288,18398860272
t_histogram,"3:1;4:1;",525468696576,36797720544
t_histogram,"3:1;5:1;",525468696576,36797720544
t_histogram,"3:1;6:1;",525468696576,36797720544
t_histogram,"3:1;7:1;",525468696576,36797720544
t_histogram,"3:1;8:1;",525468696576,36797720544
t_histogram,"3:2;",262734348288,18398860272
t_histogram,"4:1;5:1;",525468696576,36797720544
t_histogram,"4:1;6:1;",525468696576,36797720544
t_histogram,"4:1;7:1;",525468696576,36797720544
t_histogram,"4:1;8:1;",525468696576,36797720544
t_histogram,"4:2;",262734348288,18398860272
t_histogram,"5:1;6:1;",525468696576,36797720544
t_histogram,"5:1;7:1;",525468696576,36797720544
t_histogram,"5:1;8:1;",525468696576,36797720544
t_histogram,"5:2;",262734348288,18398860272
t_histogram,"6:1;7:1;",525468696576,36797720544
t_histogram,"6:1;8:1;",525468696576,36797720544
t_histogram,"6:2;",262734348288,18398860272
t_histogram,"7:1;8:1;",525468696576,36797720544
t_histogram,"7:2;",262734348288,18398860272
t_histogram,"8:2;",262734348288,18398860272
