rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
10436,-5.0.-11.18,2199,2312,2795797132280,2683208961129,0.07229379364571084,0.05930026794381543
10437,-6.-15.8.-8,4399,4624,5591835082480,5367638117329,0.0719657965905549,0.059034403318384464
10438,-6.-6.-2.5,275,289,1270926341,1220195071,0.07163787408865681,0.05876861057047449
10439,-6.-7.-8.16,4401,4624,5592316718320,5370078507471,0.07131002610613277,0.05850288966643179
10440,-6.-7.0.2,2201,2312,2796278768120,2685649351271,0.07098225260912153,0.05823724057262585
10441,-6.-8.2.-1,259,272,328988138480,316030523389,0.0706545535637856,0.057971663255449175
10442,-7.-10.3.-2,1101,1156,1398259793020,1343434773171,0.07032692893630987,0.05770615768131761
10443,-7.-11.5.-5,4405,4624,1118655998000,1074991857551,0.06999937869290279,0.057440723816669516
10444,-7.-12.-1.6,2203,2312,2796760403960,2688089741413,0.06967190279979577,0.05717536162796642
10445,-7.-13.1.3,4407,4624,5593761625840,5377399677897,0.06934450122324275,0.056910071081693124
10446,-7.-17.9.-9,551,578,699250305470,672327484121,0.06901717392952128,0.056644852144356786
10447,-7.-18.11.-12,8817,9248,11188245705440,10758459941007,0.06885353812819006,0.05651226951857991
10448,-7.-6.-5.10,8819,9248,11188727341280,10760900331149,0.06852632219553569,0.05624715793190101
10449,-7.-7.-11.21,2205,2312,559448407960,538106026311,0.06836274205579583,0.05611462896264029
10450,-7.-7.-3.7,4411,4624,508611354320,489298223471,0.0680356374084613,0.05584962465138911
10451,-7.-8.-1.4,1103,1156,1398741428860,1345875163313,0.0677086069092962,0.05558469181533424
10452,-7.-8.-9.18,4413,4624,5595206533360,5384720848323,0.06738165052469261,0.05531983042109727
10453,-7.-9.1.1,2207,2312,2797723675640,2692970521697,0.0670547682210648,0.055055040435322534
10454,-8.-10.0.3,4415,4624,1119137633840,1077432247693,0.0667279599648504,0.054790321824678155
10455,-8.-11.2.0,276,289,349745561695,336773839596,0.0664012257225098,0.05452567455585359
10456,-8.-12.4.-3,4417,4624,5596169805040,5389601628607,0.06607456546052567,0.05426109859556248
10457,-8.-13.-2.8,2209,2312,2798205311480,2695410911839,0.06574797914540415,0.05399659391054026
10458,-8.-13.6.-6,4419,4624,5596651440880,5392042018749,0.06542146674367338,0.05373216046754574
10459,-8.-14.0.5,65,68,16461447820,15862535923,0.06509502822188483,0.05346779823335936
10460,-8.-15.2.2,4421,4624,5597133076720,5394482408891,0.06476866354661258,0.05320350717478534
10461,-8.-19.10.-10,8843,9248,11194506971360,10790185012853,0.06460550889098056,0.05307138832598537
10462,-8.-7.-6.12,8845,9248,2238997721440,2158525080599,0.06427925492285809,0.05280720396863659
10463,-8.-8.-4.9,8847,9248,11195470243040,10795065793137,0.06395307471778579,0.05254309070400888
10464,-8.-9.-10.20,553,578,699731941310,674767874263,0.06379001226597178,0.052411060721115184
10465,-8.-9.-2.6,4425,4624,223923853936,215974527567,0.06346394264295661,0.052147054033481216
10466,-9.-10.-3.8,2213,2312,2799168583160,2700291692123,0.06313794669966724,0.05188311835581816
10467,-9.-11.-1.5,4427,4624,5598577984240,5401803579317,0.06281202440281304,0.051619253655064944
10468,-9.-12.1.2,1107,1156,1399704700540,1350755943597,0.06248617571912664,0.05135545989818354
10469,-9.-13.3.-1,4429,4624,5599059620080,5404243969459,0.06216040061536249,0.05109173705215867
10470,-9.-14.-3.10,2215,2312,559930043800,540546416453,0.06183469905829808,0.05082808508399731
10471,-9.-14.5.-4,4431,4624,5599541255920,5406684359601,0.061509071014733414,0.050564503960728376
10472,-9.-15.-1.7,277,289,349986379615,337994034667,0.06118351645149044,0.05030099364940409
10473,-9.-16.1.4,4433,4624,509092990160,491738613613,0.06085803533541424,0.05003755411709845
10474,-9.-17.3.1,2217,2312,2800131854840,2705172472407,0.06053262763337168,0.04977418533090854
10475,-9.-9.-5.11,4435,4624,1120100905520,1082313027977,0.06020729331225251,0.04951088725795275
10476,1.-7.13.-19,1109,1156,1400186336380,1353196333739,0.059882032338968896,0.04924765986537299
10477,1.-8.15.-22,8873,9248,11201731508960,10826790864983,0.05971942934743148,0.049116072663961896
10478,1.6.-13.20,8875,9248,448088525792,433169250205,0.059394278333909714,0.04885295123038498
10479,1.7.-15.23,2219,2312,2800613490680,2707612862549,0.059231730303667504,0.048721416990018473
10480,10.11.4.-10,4439,4624,5601467799280,5416445920169,0.05890668917558551,0.04845840144163827
10481,10.12.2.-7,555,578,140042715430,135441652881,0.05858172126321059,0.0481954564424227
10482,10.13.0.-4,4441,4624,5601949435120,5418886310311,0.05825682653356608,0.047932581959624763
10483,10.14.-2.-1,2221,2312,2801095126520,2710053252691,0.05793200495369808,0.04766977796051983
10484,10.15.-4.2,4443,4624,5602431070960,5421326700453,0.057607256490674955,0.047407044412405015
10485,10.15.4.-12,1111,1156,127333452020,123239702171,0.0572825811115868,0.04714438128259994
10486,10.16.2.-9,4445,4624,1120582541360,1084753418119,0.05695797878354659,0.04688178853844673
10487,10.17.0.-6,2223,2312,2801576762360,2712493642833,0.05663344947368881,0.04661926614730917
10488,10.18.-2.-3,4447,4624,5603394342640,5426207480737,0.05630899314917065,0.04635681407657307
10489,10.19.-4.0,278,289,350227197535,339214229738,0.05598460977717143,0.046094432293647264
10490,11.13.3.-9,4449,4624,5603875978480,5428647870879,0.05566029932489211,0.04583212076596119
10491,11.14.1.-6,2225,2312,112082335928,108597361319,0.05533606175955644,0.04556987946096802
