rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
5414,A=13.6|t=16.1|e=0.16,1551,18496,380945448544,172047505011,3.575942711464588,1.1467774476914643
5415,A=13.6|t=16.1|e=1.0,3103,36992,8383125706528,3786265305313,3.57547770097196,1.1467127582051588
5416,A=13.6|t=16.1|e=16.0,97,1156,262045360784,118358921887,3.5750128403135513,1.1466481075022625
5417,A=13.7|t=16.16|e=0.1,3105,36992,8387777383648,3788705695455,3.574548129392835,1.1465834955478438
5418,A=13.7|t=16.16|e=0.16,1553,18496,4195051611104,1894962945263,3.5740835681133776,1.1465189223070118
5419,A=13.7|t=16.16|e=1.0,3107,36992,8392429060768,3791146085597,3.573619156378838,1.1464543877449185
5420,A=13.7|t=16.16|e=16.0,777,9248,299812674976,135441652881,3.5731548940929687,1.1463898918267574
5421,A=13.7|t=16.1|e=0.1,3109,36992,8397080737888,3793586475739,3.572690781159615,1.1463254345177647
5422,A=13.7|t=16.1|e=0.16,1555,18496,4199703288224,1897403335405,3.572226817482714,1.1462610157832165
5423,A=13.7|t=16.1|e=1.0,183,2176,494219553824,223295697993,3.571763002966297,1.146196635588432
5424,A=13.7|t=16.1|e=16.0,389,4624,1050507281696,474655882619,3.571299337514487,1.1461322938987724
5425,A=13.8|t=16.16|e=0.1,3113,36992,764216735648,345315205093,3.570835821031499,1.146067990679639
5426,A=13.8|t=16.16|e=0.16,1557,18496,4204354965344,1899843725547,3.570372453421642,1.1460037258964761
5427,A=13.8|t=16.16|e=1.0,3115,36992,1201576538464,542986806595,3.5699092345893146,1.1459394995147685
5428,A=13.8|t=16.16|e=16.0,779,9248,2103340401952,950531960309,3.5694461644390096,1.1458753115000424
5429,A=13.8|t=16.1|e=0.1,3117,36992,8415687446368,3803348036307,3.5689832428753108,1.1458111618178664
5430,A=13.8|t=16.1|e=0.16,1559,18496,4209006642464,1902284115689,3.568520469802894,1.1457470504338485
5431,A=13.8|t=16.1|e=1.0,3119,36992,8420339123488,3805788426449,3.568057845126527,1.1456829773136399
5432,A=13.8|t=16.1|e=16.0,195,2312,526416560128,237938038845,3.567595368751068,1.1456189424229317
5433,A=13.9|t=16.16|e=0.1,3121,36992,8424990800608,3808228816591,3.5671330405814685,1.145554945727456
5434,A=13.9|t=16.16|e=0.16,1561,18496,601951188512,272103500833,3.56667086052277,1.1454909871929868
5435,A=13.9|t=16.16|e=1.0,3123,36992,8429642477728,3810669206733,3.5662088284801055,1.1454270667853386
5436,A=13.9|t=16.16|e=16.0,781,9248,191635643552,86633850041,3.5657469443586995,1.1453631844703662
5437,A=13.9|t=16.1|e=0.1,3125,36992,8434294154848,3813109596875,3.565285208063867,1.1452993402139664
5438,A=13.9|t=16.1|e=0.16,1563,18496,4218309996704,1907164895973,3.5648236195010146,1.1452355339820761
5439,A=13.9|t=16.1|e=1.0,3127,36992,159225393056,71991509189,3.5643621785756383,1.1451717657406726
5440,A=13.9|t=16.1|e=16.0,23,272,62068174048,28064486633,3.5639008851933265,1.1451080354557743
5441,A=14.0|t=16.16|e=0.1,3129,36992,1206228215584,545427196737,3.563439739259757,1.1450443430934405
5442,A=14.0|t=16.16|e=0.16,1565,18496,4222961673824,1909605286115,3.5629787406806983,1.1449806886197704
5443,A=14.0|t=16.16|e=1.0,3131,36992,8448249186208,3820430767301,3.562517889362009,1.1449170720009036
5444,A=14.0|t=16.16|e=16.0,783,9248,2112643756192,955412740593,3.562057185209638,1.144853493203021
5445,A=14.0|t=16.1|e=0.1,3133,36992,8452900863328,3822871157443,3.561596628129625,1.1447899521923428
5446,A=14.0|t=16.1|e=0.16,1567,18496,4227613350944,1912045676257,3.5611362180280985,1.1447264489351305
5447,A=14.0|t=16.1|e=1.0,3135,36992,768868412768,347755595235,3.5606759548112774,1.1446629833976847
5448,A=14.0|t=16.1|e=16.0,49,578,18883657096,8541365497,3.5602158383854707,1.144599555546347
5449,A=14.10|t=16.16|e=0.1,3137,36992,8462204217568,3827751937727,3.559755868657076,1.1445361653474992
5450,A=14.10|t=16.16|e=0.16,1569,18496,4232265028064,1914486066399,3.559296045532581,1.144472812767562
5451,A=14.10|t=16.16|e=1.0,3139,36992,8466855894688,3830192327869,3.5588363689185636,1.1444094977729977
5452,A=14.10|t=16.16|e=16.0,785,9248,2117295433312,957853130735,3.5583768387216894,1.1443462203303074
5453,A=14.10|t=16.1|e=0.1,3141,36992,8471507571808,3832632718011,3.5579174548487145,1.1442829804060322
5454,A=14.10|t=16.1|e=0.16,1571,18496,4236916705184,1916926456541,3.5574582172064826,1.1442197779667536
5455,A=14.10|t=16.1|e=1.0,3143,36992,1210879892704,547867586879,3.5569991257019278,1.1441566129790919
5456,A=14.10|t=16.1|e=16.0,393,4624,1059810635936,479536662903,3.5565401802420724,1.1440934854097082
5457,A=14.11|t=16.16|e=0.1,185,2176,498871230944,225736088135,3.5560813807340272,1.1440303952253021
5458,A=14.11|t=16.16|e=0.16,1573,18496,385597125664,174487895153,3.5556227270849923,1.1439673423926142
5459,A=14.11|t=16.16|e=1.0,3147,36992,8485462603168,3839953888437,3.555164219202255,1.1439043268784228
5460,A=14.11|t=16.16|e=16.0,787,9248,2121947110432,960293520877,3.554705856993192,1.1438413486495473
5461,A=14.11|t=16.1|e=0.1,3149,36992,8490114280288,3842394278579,3.554247640365269,1.1437784076728457
5462,A=14.11|t=16.1|e=0.16,1575,18496,606602865632,274543890975,3.5537895692260375,1.143715503915215
5463,A=14.11|t=16.1|e=1.0,3151,36992,8494765957408,3844834668721,3.5533316434831392,1.1436526373435922
5464,A=14.11|t=16.1|e=16.0,197,2312,531068237248,240378428987,3.5528738630443026,1.1435898079249533
5465,A=14.12|t=16.16|e=0.1,3153,36992,8499417634528,3847275058863,3.552416227817344,1.1435270156263135
5466,A=14.12|t=16.16|e=0.16,1577,18496,4250871736544,1924247626967,3.5519587377101685,1.1434642604147272
